UBV CCD observations

  No    Ref    V       B-V     U-B

0128	121	0.87	1.53
0132	121	3.41	0.18
0139	121	3.54	1.02
0160	121	3.65	0.98
0161	121	3.76	0.98
0162	121	3.85	0.96
0164	121	4.19	0.26
0165	121	4.27	0.12
0171	121	4.28	0.12
0174	121	4.5	0.25
0177	121	4.66	0.24
0179	121	4.68	0.16
0187	121	4.69	0.98
0188	121	4.78	0.17
0194	121	4.8	0.15
0196	121	4.96	1.13
0197	121	5.03	0.23
0201	121	5.03	0.23
0202	121	5.07	0.15
0204	121	5.26	0.22
0207	121	5.41	0.26
0208	121	5.46	-0.12
0212	121	5.48	0.26
0213	121	5.58	0.32
0218	121	5.59	0.28
0219	121	5.64	0.3
0221	121	5.72	0.32
0222	121	5.79	0.31
0223	121	5.88	0.05
0226	121	5.89	1.5
0229	121	5.9	0.32
0234	121	5.91	1.66
0235	121	5.93	0.4
0238	121	5.95	0.05
0240	121	5.97	0.37
0241	121	5.99	0.56
0242	121	5.99	0.03
0243	121	6.01	1.21
0247	121	6.01	0.4
0250	121	6.02	0.34
0252	121	6.09	1.08
0253	121	6.11	0.37
0257	121	6.18	0.46
0258	121	6.2	0.53
0259	121	6.25	0.07
0265	121	6.25	1.16
0267	121	6.32	0.4
0269	121	6.34	0.74
0270	121	6.35	0.72
0271	121	6.46	0.49
0276	121	6.51	0.43
0278	121	6.56	1.11
0281	121	6.61	0.41
0284	121	6.62	0.42
0285	121	6.62	0.43
0286	121	6.65	0.44
0287	121	6.67	0.9
0289	121	6.74	0.68
0291	121	6.79	0.09
0293	121	6.8	0.44
0294	121	6.8	0.44
0299	121	6.84	0.56
0300	121	6.91	0.45
0301	121	6.93	1.04
0306	121	6.95	0.55
0313	121	6.97	0.44
0315	121	6.99	0.56
0320	121	7.03	0.5
0322	121	7.04	0.67
0324	121	7.04	0.47
0325	121	7.1	0.68
0326	121	7.1	0.47
0335	121	7.12	0.67
0336	121	7.42	0.54
