UBV CCD observations

  No    Ref    V       B-V     U-B

 0001   452  14.894   0.798   0.294
 0002   452  14.988   0.728   0.276
 0003   452  12.286   0.604  -0.199
 0005   452  13.243   0.732   0.182
 0006   452  12.043   0.552  -0.362
 0008   452  10.393   0.632  -0.461
 0009   452  16.335   1.105   0.644
 0010   452  11.787   2.200   1.688
 0011   452  15.336   0.791   0.399
 0012   452  15.643   0.802   0.434
 0013   452  15.655   0.804   0.457
 0014   452  14.886   0.708   0.239
 0015   452  16.598   1.235   0.416
 0016   452  14.359   0.791   0.273
 0017   452  13.877   0.633  -0.102
 0018   452  15.619   0.817   0.437
 0019   452  16.595   0.902         
 0020   452  13.516   0.632  -0.200
 0021   452  11.795   0.523   0.043
 0022   452  15.575   0.941   0.227
 0023   452  12.278   0.534  -0.228
 0024   452  13.788   0.648  -0.033
 0025   452  15.599   0.917   0.385
 0026   452  16.277   0.934   0.171
 0027   452  14.728   0.640   0.170
 0028   452  13.462   0.629  -0.121
 0029   452  15.180   0.735   0.337
 0030   452  14.760   0.687   0.195
 0031   452  12.426   0.564  -0.149
 0033   452  17.015   1.501   0.788
 0034   452  16.926   1.123   0.391
 0035   452  12.552   0.579  -0.268
 0036   452  14.510   0.754   0.115
 0037   452  14.582   0.442   0.281
 0038   452  11.401   0.535  -0.429
 0039   452  13.260   0.360   0.358
 0040   452  12.942   0.634  -0.076
 0041   452  15.104   0.885   0.435
 0042   452  12.225   0.504  -0.329
 0043   452  15.518   2.181   1.407
 0044   452  16.845   1.085   0.336
 0045   452  11.338   0.446   0.005
 0046   452  15.110   0.881   0.225
 0047   452  15.950   0.893   0.479
 0048   452  12.586   0.488  -0.377
 0049   452  15.880   1.153   0.613
 0052   452  11.431   0.491  -0.464
 0053   452  12.614   0.591  -0.210
 0054   452  15.058   0.829   0.252
 0055   452  16.042   0.909   0.546
 0056   452  14.068   0.673   0.341
 0057   452  16.507   2.378   1.466
 0058   452  14.234   0.719   0.056
 0059   452  15.987   1.063   0.562
 0060   452  16.082   0.928   0.525
 0061   452  16.814   1.106   0.440
 0062   452  16.329   1.366   0.457
 0063   452  15.567   0.937   0.369
 0064   452  14.740   0.845   0.308
 0065   452  15.356   0.849   0.226
 0066   452  16.843   1.160   0.368
 0067   452  16.100   0.973   0.336
 0068   452  15.225   0.934   0.493
 0069   452  15.891   0.830   0.408
 0070   452  10.116   0.442  -0.667
 0071   452  13.242   1.457   1.247
 0072   452  16.878   1.046   0.331
 0073   452  15.890   0.826   0.424
 0074   452  15.518   0.771   0.381
 0075   452  16.530   1.280   0.755
 0076   452  16.207   0.924   0.444
 0077   452  17.061   1.223   0.441
 0078   452  13.530   0.628  -0.060
 0079   452  14.355   1.691   1.259
 0080   452  16.523   1.037   0.348
 0081   452  12.773   1.430   1.130
 0089   452  15.583   1.037   0.304
 0090   452  17.338   1.106   0.419
 0091   452  12.885   0.509   0.082
 0094   452  16.588   1.058   0.413
 0095   452  15.694   0.993   0.186
 0097   452  16.979   1.145   0.383
 0098   452  16.890   1.170   0.720
 0099   452  17.110   1.891         
 0100   452  16.528   1.139   0.370
 0101   452  14.717   0.788   0.209
 0102   452  16.053   0.875   0.421
 0103   452  15.969   1.083   0.451
 0104   452  17.031   1.186   0.378
 0105   452  15.850   0.881   0.130
 0106   452  16.782   1.066   0.295
 0107   452  15.963   0.912   0.354
 0108   452  12.810   0.602  -0.011
 0109   452  14.110   0.689         
 0110   452  14.290   0.673   0.322
 0116   452  15.746   0.969   0.494
 0119   452  14.450   0.638   0.178
 0124   452  15.316   0.958   0.315
 0125   452  15.422   0.960   0.280
 0149   452  14.598   0.950   0.341
 0150   452  15.794   0.943   0.378
 0219   452  14.919   0.608   0.253
