UBV CCD observations

  No    Ref    V       B-V     U-B
 1066   353  14.961   0.856   0.366
 1067   353  13.623   0.780   0.288
 1068   353  15.873   0.917   0.482
 1069   353  14.504   0.994   0.423
 1070   353  14.588   0.899   0.339
 1071   353  14.411   1.023   0.621
 1072   353  14.986   1.262   0.448
 1073   353  15.480   1.194   0.668
 1074   353  14.138   0.712   0.223
 1075   353  14.507   0.626   0.184
 1076   353  15.148   0.908   0.406
 1077   353  15.349   0.881   0.445
 1078   353  15.461   0.826   0.273
 1079   353  15.515   0.755   0.174
 1080   353  14.679   0.866   0.304
 1081   353  13.049   0.844         
 1086   353  12.628   0.613   0.221
 1087   353  13.990   0.722   0.253
 1088   353  14.843   0.771   0.227
 1089   353  12.503   0.308   0.242
 1090   353  13.694   0.541   0.198
 1091   353  13.384   0.723   0.177
 1092   353  13.033   0.655   0.116
 1093   353  14.022   0.948   0.364
 1094   353  11.413   0.783   0.121
 1095   353  13.286   0.802   0.225
 1096   353  14.119   0.683   0.218
 1097   353  12.936   0.418   0.296
 1098   353  15.316   0.821   0.333
 1099   353  15.205   0.963   0.757
 1100   353   9.990   0.047  -0.614
 1101   353  15.893   0.837   0.358
 1102   353  12.656   0.434   0.314
 1103   353  15.555   1.037   0.833
 1104   353  10.956   0.593   0.212
 1105   353  13.502   1.201   0.992
 1106   353  15.176   0.912   0.674
 1107   353  14.869   0.903   0.383
 1108   353  11.679   0.168  -0.155
 1109   353  12.321   0.857   0.162
 1110   353  15.679   1.083   0.726
 1111   353  15.729   1.007   0.604
 1112   353  14.365   1.136   0.778
 1113   353  14.858   0.829   0.356
 1114   353  14.285   0.892   0.317
 1115   353  13.345   0.794   0.206
 1116   353  15.846   0.901   0.356
 1117   353  15.092   0.761   0.241
 1118   353  14.529   0.716   0.198
 1121   353  15.006   0.973   0.483
 1122   353  14.978   0.843   0.149
 1123   353  14.219   0.962   0.406
 1124   353  15.661   1.195   0.643
 1125   353  15.217   1.267   0.532
 1126   353  15.333   1.023   0.642
 1127   353  14.353   0.794   0.359
 1128   353  14.812   1.220   0.649
 1130   353  13.513   0.660   0.267
 1131   353  11.299   1.182   0.915
 1132   353  15.234   0.991   0.510
 1133   353  15.389   1.174   0.737
 1134   353  15.366   0.806   0.217
 1141   353  15.183   1.359   0.865
 1142   353  14.741   0.896   0.315
 1143   353  13.220   0.618   0.306
 1144   353  12.979   0.704   0.313
 1145   353   9.776   0.080  -0.586
 1146   353  15.831   0.936   0.350
 1147   353  12.572   0.786   0.298
 1148   353  15.257   0.845   0.264
 1149   353  13.064   0.564   0.281
 1150   353  14.024   0.604   0.271
 1151   353  15.172   1.232   0.413
 1152   353  13.165   0.410   0.282
 1153   353  14.639   0.809   0.220
 1154   353  14.444   0.735   0.233
 1155   353  12.349   0.266   0.077
 1156   353  12.491   0.236   0.062
 1157   353  14.419   2.035   1.744
 1158   353  12.881   0.887   0.355
 1159   353  14.215   0.751   0.216
 1160   353  13.408   0.624   0.296
 1161   353  14.422   0.939   0.332
 1162   353  14.929   0.940   0.357
 1163   353  14.769   0.977   0.422
 1164   353  13.800   0.836   0.245
 1165   353  15.553   0.873  -0.042
 1166   353  13.221   1.463   1.191
 1167   353  14.861   1.599   0.761
 1168   353  14.299   0.803   0.186
 1169   353  13.348   0.703   0.188
 1170   353  12.168   0.258   0.077
 1171   353  13.465   2.124   1.145
 1174   353  12.472   0.662   0.219
 1175   353  16.151   0.908   0.292
 1176   353  15.542   0.946   0.451
 1177   353  15.586   0.923   0.428
 1179   353  14.858   1.351   1.312
 1180   353  13.612   0.586   0.249
 1182   353  10.431   0.139  -0.443
 1184   353  15.254   1.269   0.544
 1185   353  15.109   2.880         
 1186   353  15.476   1.395   0.800
 1187   353  11.256   1.712   2.094
 1188   353  15.703   1.207   0.971
 1189   353  14.542   0.747   0.167
 1190   353  15.668   0.945   0.501
 1191   353  15.491   1.003   0.516
 1192   353  14.770   0.870   0.350
 1195   353  15.065   1.490   0.800
 1196   353  15.070   1.206   0.788
 1197   353  15.645   0.926   0.293
 1199   353  14.631   1.010   0.451
 1200   353  15.183   0.925   0.402
 1201   353  14.714   0.937   0.339
 1202   353  15.009   0.804   0.219
 1203   353  16.179   1.228   1.025
 1204   353  15.861   1.103   0.631
 1205   353  14.588   0.781   0.186
 1207   353  15.293   0.866   0.311
 1208   353  15.066   0.800   0.209
 1209   353  14.875   1.025   0.546
 1210   353  15.804   0.930   0.362
 1211   353  15.164   1.140   0.642
 1212   353  15.562   1.351   0.843
 1213   353  14.830   0.852   0.354
 1214   353  15.491   1.094   0.601
 1215   353  16.386   1.017   0.660
 1216   353  13.484   0.695   0.490
 1217   353  12.407   0.566   0.364
 1218   353  14.651   1.188   0.471
 1219   353  14.540   0.916   0.400
 1220   353  14.715   0.764   0.230
 1221   353  15.680   0.868   0.326
 1222   353  15.540   1.498   1.163
 1223   353  14.597   0.899   0.317
 1224   353  14.515   0.709   0.435
 1225   353  14.345   0.796   0.242
 1226   353  15.538   0.866   0.213
 1227   353  15.573   0.955   0.481
 1228   353  14.944   0.931   0.417
 1229   353  15.290   0.934   0.494
 1230   353  13.856   0.821   0.519
 1231   353  15.538   1.086   0.818
 1232   353  10.928   1.360   1.286
 1233   353  15.760   0.899   0.365
 1234   353  15.487   0.889   0.271
 1235   353  14.916   1.153   0.669
 1236   353  13.256   1.225   0.783
 1237   353  12.423   0.696   0.178
 1238   353  15.721   0.953   0.388
 1239   353  13.798   0.583   0.438
 1240   353  13.845   0.793   0.230
 1241   353  14.600   0.717   0.173
 1242   353  16.200   0.932   0.319
 1243   353  12.282   0.866   0.361
 1244   353  13.224   0.877   0.242
 1245   353  14.463   2.078         
 1246   353  15.329   0.813   0.165
 1247   353  14.304   0.764   0.531
 1248   353  14.810   1.176   0.882
 1250   353  15.404   1.114   0.539
 1251   353  15.098   1.092   0.514
 1252   353  14.392   0.655   0.138
 1253   353  15.505   1.057   0.708
 1254   353  13.998   1.158   0.540
 1255   353  12.900   2.549         
 1256   353  15.058   0.970   0.354
 1257   353  15.635   0.800   0.208
 1258   353  15.374   1.014   0.481
 1259   353  13.020   0.512   0.266
 1260   353  14.455   0.772   0.556
 1261   353  15.987   1.082   0.535
 1262   353  15.389   1.148   0.749
 1263   353  14.432   1.721   1.778
 1264   353  15.374   1.061   0.679
 1265   353  14.386   0.904   0.388
 1266   353  15.843   0.890   0.304
 1267   353  14.778   1.182   0.435
 1268   353  14.963   0.965   0.446
 1269   353  11.872   0.183  -0.069
 1270   353  14.089   1.116   0.862
 1271   353  16.368   1.012   0.643
 1272   353  15.312   1.167   0.821
 1274   353  11.705   0.203  -0.107
 1275   353  14.486   0.965   0.545
 1276   353  12.064   0.335   0.200
 1277   353  14.141   1.808   1.487
 1278   353  14.905   1.048   0.594
 1279   353  15.448   0.947   0.356
 1280   353  14.997   1.167   0.883
 1285   353  15.822   1.555   0.803
 1290   353  14.830   2.412         
 1291   353  15.473   1.154   0.574
 1292   353  15.141   0.819   0.516
 1293   353  11.996   0.596   0.212
 1294   353  13.084   0.807   0.230
 1295   353  15.644   1.385   1.005
 1296   353  15.874   1.154   0.619
 1297   353  11.009   0.576   0.280
 1298   353  14.610   0.805   0.254
 1299   353  14.756   0.912   0.639
 1300   353  14.051   0.731   0.189
 1301   353  14.831   1.614   1.665
 1302   353  15.751   1.099   0.706
 1303   353  14.739   0.812   0.274
 1304   353  14.958   0.745   0.183
 1305   353  13.856   0.674   0.189
 1306   353  15.338   0.908   0.443
 1307   353  13.734   0.828   0.354
 1308   353  15.003   0.992         
 1309   353  14.544   1.463   1.112
 1310   353  15.321   1.008   0.551
 1311   353  14.689   0.932   0.425
 1312   353  13.517   0.699   0.203
 1313   353  15.424   0.767   0.211
 1314   353  15.849   0.919   0.411
 1315   353  15.934   0.893   0.337
 1316   353  14.741   0.770   0.295
 1317   353  14.464   0.807   0.170
 1318   353  14.909   0.846   0.280
 1319   353  14.925   1.211   0.898
 1320   353  15.264   0.812   0.273
 1322   353  13.815   0.673   0.148
 1323   353  14.179   0.871   0.309
 1324   353  12.511   1.242   1.054
 1325   353  13.854   0.674   0.149
 1326   353  14.140   1.283   0.579
 1327   353  15.971   1.116   0.782
 1328   353  16.286   0.846   0.065
 1329   353  13.946   0.794   0.249
 1330   353  14.393   0.657   0.126
 1331   353  14.301   1.172   0.353
 1332   353  14.958   0.762   0.175
 1333   353  15.435   0.863   0.397
 1334   353  13.415   0.510   0.253
 1335   353  15.696   1.065   0.747
 1336   353  12.208   0.182   0.068
 1337   353  14.847   0.821   0.334
 1338   353  15.439   1.052   0.758
 1339   353  14.535   2.264         
 1340   353  15.560   1.183   0.649
 1341   353  14.954   0.880   0.440
 1342   353  13.998   0.608   0.165
 1344   353  15.535   1.164   0.639
 2001   353  16.376   1.146         
 2002   353  12.659   0.183         
 2003   353  15.495   3.300         
 2004   353  12.460   0.837   0.293
 2005   353  15.223   4.226         
 2006   353  10.993   0.117         
 2008   353  15.511   1.505   1.238
 2010   353  15.806   1.144   0.769
 2011   353  16.612   2.466         
 2012   353  16.692   1.652         
 2013   353  15.401   1.342   0.423
 2014   353  14.406   0.922   0.620
 2017   353  16.978   1.147         
 2018   353  14.538   0.630   0.155
 2019   353  16.623   1.491         
 2021   353  14.159   0.624   0.203
 2022   353  16.229   2.503         
 2023   353  16.924   2.738         
 2025   353  16.539   1.252         
 2026   353  11.576   0.140  -0.182
 2028   353  16.571   1.382         
 2030   353  16.564   1.700         
 2032   353  16.105   1.250         
 2033   353  16.912   1.532         
 2034   353  15.413   0.921   0.767
 2035   353  15.830   0.779   0.077
 2037   353  16.570   2.702         
 2040   353  16.231   3.915         
 2041   353  16.492   1.994         
 2042   353  13.704   0.736   0.172
 2043   353  15.685   0.921   0.424
 2046   353  16.543   2.480         
 2047   353  16.420   1.254         
 2049   353  16.760   1.177         
 2050   353  16.628   1.187         
 2051   353  12.098   0.740   0.189
 2052   353  15.170   4.849         
 2057   353  14.326   0.789   0.630
 2059   353  14.426   1.153   0.392
 2060   353  16.917   1.689         
 2062   353  16.434   1.425         
 2066   353  13.566   0.672   0.137
 2067   353  16.507   1.109         
 2068   353  15.606   1.091   0.906
 2069   353  16.705   2.231         
 2072   353  15.726   1.410   0.935
 2073   353  16.482   1.521         
 2075   353  16.309   1.103   0.518
 2076   353  13.382   0.372   0.256
 2077   353  15.920   1.367   0.904
 2079   353  16.660   3.508         
 2080   353  16.269   0.921   0.491
 2081   353  16.246   2.860         
 2083   353  16.985   2.450         
 2087   353  16.113   1.563         
 2088   353  16.873   1.733         
 2089   353  16.207   0.970   0.593
 2091   353  16.384   1.179         
 2092   353  15.150   0.842   0.394
 2094   353  16.968   3.046         
 2095   353  16.718   2.346         
 2096   353  16.871   1.053         
 2097   353  16.509   1.056   0.689
 2098   353  16.652   1.444         
 2099   353  16.095   2.775         
 2100   353  16.415   1.191   0.611
 2102   353  16.631   1.528         
 2103   353  16.419   0.938   0.384
 2104   353  16.394   1.607         
 2105   353  16.558   1.299         
 2106   353  16.719   2.716         
 2107   353  16.731   3.059         
 2108   353  15.879   2.747         
 2109   353  14.551   0.832   0.271
 2113   353  13.058   0.664   0.193
 2114   353  16.667   3.990         
 2116   353  16.999   1.587         
 2117   353  16.331   1.436         
 2118   353  15.697   1.282  -0.665
 2119   353  16.781   1.634         
 2123   353  16.967   2.393         
 2125   353  16.881   2.777         
 2126   353  16.902   1.253         
 2128   353  16.390   1.221         
 2135   353  16.931                 
 2136   353  16.733   1.755         
 2137   353  16.893   1.335         
 2138   353  16.481   2.393         
 2139   353  16.235   1.286         
 2141   353  16.240   2.402         
 2142   353  15.628                 
 2143   353  16.636   1.057         
 2145   353  16.795   1.578         
 2146   353  16.813   1.844         
 2148   353  16.760   1.447         
 2152   353  16.090   1.371         
 2154   353  16.796   1.650         
 2155   353  16.200   1.051   0.644
 2158   353  16.928   2.284         
 2159   353  15.919   2.548         
 2163   353  15.550   0.744   0.264
 2165   353  16.366   1.243         
 2166   353  16.476   1.144         
 2167   353  16.364   1.766         
 2168   353  16.742   2.311         
 2169   353  16.354   2.316         
 2170   353  16.486   1.083         
 2173   353  16.061   0.991   0.733
 2175   353  16.035   2.548         
 2176   353  16.072   4.958         
 2177   353  16.471   1.247         
 2179   353  16.568   0.873   0.152
 2180   353  15.898   2.463         
 2181   353  16.932   1.589         
 2183   353  16.796   1.243         
 2186   353  16.998   1.242         
 2189   353  16.699   2.444         
 2192   353  16.747   1.709         
 2195   353  15.868   2.257         
 2198   353  16.481   1.082   0.444
 2201   353  16.398   1.234         
 2202   353  16.879   1.720         
 2203   353  16.310   1.229         
 2207   353  16.758   1.636         
 2209   353  16.300   1.177   0.830
 2211   353  16.941   1.576         
 2214   353  16.414   2.471         
 2215   353  16.531   1.261         
 2216   353  16.842   1.308         
 2217   353  16.908   2.776         
 2218   353  16.509   2.227         
 2220   353  16.782   2.431         
 2221   353  16.794   0.936   0.529
 2222   353  14.605   2.756         
 2223   353  16.841   1.048         
 2225   353  16.842   1.227         
 2227   353  16.662   1.208         
 2231   353  16.388   1.008   0.757
 2232   353  16.530   1.331         
 2233   353  16.404   1.264   0.631
 2234   353  16.442   1.252         
 2235   353  16.976   1.211         
 2236   353  16.279   1.343         
 2237   353  15.021   2.843         
 2238   353  16.205   1.066   0.828
 2239   353  16.830   1.523         
 2240   353  16.836   2.584         
 2242   353  16.681   1.549         
 2243   353  16.782   1.028         
 2244   353  15.065   1.025   0.471
 2245   353  16.899   1.370         
 2246   353  15.885   1.091   0.677
 2247   353  16.501   1.324         
 2249   353  15.532   2.736         
 2251   353  16.226   0.893   0.329
 2253   353  16.470   1.224         
 2256   353  16.545   2.822         
 2257   353  15.530   2.400         
 2260   353  14.733   2.358         
 2261   353  16.697   1.310         
 2262   353  15.337   2.100         
 2263   353  14.515   2.391         
 2265   353  16.142   0.990   0.587
 2270   353  15.905   0.948   0.484
 2271   353  15.962   1.251   0.904
 2274   353  16.456   2.140         
 2275   353  16.623   1.345         
 2279   353  15.776   1.502   0.771
 2280   353  16.610   1.314         
 2281   353  16.641   1.363         
 2284   353  16.103   1.335         
 2285   353  16.101   1.479         
 2289   353  16.982   1.432         
 2290   353  16.895   1.363         
 2293   353  16.573   1.920         
 2296   353  15.845   3.025         
 2297   353  16.014   0.987   0.541
 2298   353  14.404   0.809   0.235
 2299   353  16.699   2.207         
 2300   353  15.348   2.320         
 2301   353  16.533   2.221         
 2303   353  16.680   1.276         
 2304   353  16.439   1.263         
 2307   353  16.900   2.652         
 2309   353  16.159   1.009   0.653
 2310   353  16.105   1.342   0.819
 2312   353  16.786   1.330         
 2313   353  16.604   1.353         
 2314   353  15.319   2.480         
 2315   353  16.504   1.347         
 2316   353  16.067   2.672         
 2317   353  16.874   2.269         
 2319   353  16.448   1.335         
 2321   353  15.878   1.170   0.758
 2322   353  16.550   1.058         
 2326   353  16.693   1.052   0.519
 2327   353  16.872   2.186         
 2329   353  16.462   1.243         
 2330   353  16.826                 
 2331   353  14.228   2.683         
 2334   353  15.214   2.786         
 2336   353  16.775   1.253         
 2339   353  16.110   2.070         
 2342   353  15.508   1.597         
 2344   353  16.378   2.304         
 2345   353  16.159   1.592         
 2348   353  15.831   1.256   0.854
 2349   353  16.464   1.344         
 2351   353  16.157   1.487   0.512
 2357   353  14.751   0.956   0.489
 2361   353  16.835   2.015         
 2362   353  16.957   2.486         
 2363   353  16.197   1.464         
 2365   353  16.924   1.410         
 2369   353  16.494   1.881         
 2370   353  16.448   1.250         
 2371   353  16.691   1.493         
 2373   353  15.609   1.228   1.230
 2375   353  14.990   2.244         
 2376   353  16.090   1.346         
 2377   353  16.872   3.736         
 2379   353  16.715   1.200         
 2382   353  14.441   2.657         
 2383   353  16.895   1.085         
 2384   353  15.313   1.107   0.551
 2385   353  16.826   1.761         
 2386   353  16.487   1.743         
 2387   353  16.836   1.136         
 2390   353  16.788   2.065         
 2391   353  16.805                 
 2392   353  16.849                 
 2393   353  16.718   1.032         
 2395   353  16.701   1.306         
 2397   353  16.570   2.528         
 2398   353  16.099   1.032   0.695
 2400   353  15.863   1.180   0.704
 2402   353  16.999   1.486         
 2403   353  16.468   1.061   0.688
 2404   353  16.846   2.323         
 2409   353  16.420   1.304         
 2413   353  16.992   1.629         
 2415   353  16.787   1.489         
 2416   353  15.521   1.187   0.792
 2417   353  16.653   2.254         
 2419   353  16.212   2.272         
 2420   353  15.428   1.196   0.860
 2421   353  16.091   2.426         
 2423   353  16.240                 
 2424   353  16.128   1.006   0.585
 2427   353  16.092   1.311   0.884
 2428   353  16.689   1.358         
 2430   353  16.491   1.310         
 2434   353  15.691   2.646         
 2435   353  16.421   1.078   0.682
 2437   353  16.243   1.578         
 2438   353  16.757   1.708         
 2439   353  15.334   0.798         
 2440   353  16.851   1.442         
 2441   353  16.644   1.085   0.643
 2442   353  16.242   1.211   0.935
 2443   353  16.867   1.272         
 2447   353  16.770                 
 2448   353  16.232   1.537         
 2452   353  16.437   1.088         
 2453   353  15.448                 
 2454   353  16.487   1.368         
 2455   353  15.897   2.441         
 2457   353  16.188   2.356         
 2460   353  16.508   2.195         
 2461   353  16.654   1.290         
 2462   353  16.759   2.343         
 2464   353  16.253   1.301         
 2465   353  15.774   1.242   0.929
 2467   353  16.686   1.399         
 2468   353  14.547   2.588         
 2470   353  15.322   0.849   0.295
 2471   353  16.621   1.128         
 2473   353  16.793   1.324         
 2474   353  16.585   2.327         
 2475   353  16.609   1.355         
 2477   353  16.987   1.317  -0.087
 2479   353  15.360   1.017   0.533
 2480   353  16.215   2.927         
 2481   353  12.614   0.274   0.167
 2484   353  14.741   2.235         
 2487   353  15.690   0.992   0.434
 2490   353  15.594                 
 2491   353  16.956   1.417         
 2492   353  16.038   2.186         
 2493   353  15.895   2.102         
 2495   353  16.485   1.342         
 2497   353  15.978   2.172         
 2503   353  16.101   1.005   0.537
 2504   353  16.790   2.193         
 2508   353  16.510                 
 2510   353  16.855   2.332         
 2511   353  15.777   1.147   0.552
 2512   353  16.805   2.433         
 2513   353  13.585   0.652   0.161
 2514   353  16.401   1.501         
 2516   353  16.743                 
 2517   353  16.343   1.203         
 2521   353  14.699   1.030   0.560
 2523   353  16.769   1.550         
 2525   353  16.704   1.237         
 2526   353  16.741   1.314         
 2528   353  16.257   2.348         
 2530   353  16.242   1.538         
 2531   353  15.103   0.989   0.313
 2532   353  16.550   1.502         
 2534   353  16.602   1.038         
 2535   353  16.213   1.558         
 2536   353  15.533   0.884   0.275
 2537   353  16.837   1.430         
 2540   353  16.423   2.064         
 2542   353  12.678   0.250   0.056
 2544   353  16.352   1.261         
 2545   353  14.867   2.861         
 2546   353  16.943   2.561         
 2548   353  16.663   1.615         
 2549   353  15.452   2.164         
 2550   353  16.163   2.160         
 2552   353  15.527   2.054         
 2555   353  16.766   2.262         
 2556   353  14.544   0.874   0.332
 2558   353  16.961   1.469         
 2560   353  16.987   1.284         
 2562   353  15.925   1.416         
 2563   353  16.784   1.338         
 2566   353  16.466   2.350         
 2567   353  12.944   0.351   0.262
 2568   353  16.598   1.039   0.566
 2569   353  15.614   1.645         
 2571   353  16.629   1.484         
 2572   353  16.883   2.326         
 2573   353  16.458   1.297         
 2575   353  16.921   2.415         
 2577   353  16.996   3.034         
 2578   353  16.538   1.333         
 2579   353  15.775   1.619         
 2582   353  16.010   2.181         
 2585   353  15.532   1.163   0.733
 2588   353  16.891   1.514         
 2589   353  16.587   1.837         
 2590   353  16.580   1.328         
 2591   353  16.572   2.200         
 2592   353  16.989   1.403         
 2593   353  15.250   2.502         
 2594   353  16.883                 
 2595   353  16.795   1.363         
 2596   353  16.503   1.202         
 2597   353  15.430   1.405   0.863
 2602   353  16.638   1.298         
 2603   353  16.467   1.302         
 2607   353  16.363   1.999         
 2609   353  15.272   2.434         
 2610   353  15.319   1.120   0.617
 2611   353  16.601   1.421         
 2612   353  16.816   1.109         
 2618   353  16.118   1.062   0.483
 2619   353  16.622   1.212         
 2621   353  16.733   1.501         
 2623   353  16.871   1.233         
 2625   353  16.482   2.292         
 2626   353  16.696                 
 2627   353  16.316   2.845         
 2628   353  15.275   1.049   0.527
 2630   353  16.320   2.467         
 2631   353  16.477   1.531         
 2632   353  15.312   1.550   0.638
 2635   353  16.644   2.188         
 2636   353  16.121   1.589         
 2637   353  16.793   1.549         
 2639   353  16.297   0.982   0.475
 2642   353  15.949   2.666         
 2644   353  16.880   1.712         
 2645   353  16.280   1.291         
 2646   353  16.844   1.265         
 2647   353  16.468   1.580         
 2648   353  16.286   1.511         
 2649   353  16.761   1.954         
 2650   353  16.898   1.135         
 2652   353  15.486   0.978   0.228
 2653   353  16.882   1.528         
 2654   353  16.432   2.224         
 2655   353  16.890   1.538         
 2656   353  16.705   3.035         
 2658   353  16.987   1.371         
 2659   353  15.278   2.663         
 2663   353  16.598   1.069   0.453
 2664   353  16.364   1.020   0.499
 2665   353  16.908   1.174         
 2666   353  16.985   1.429         
 2670   353  16.258                 
 2672   353  16.671   1.537         
 2673   353  16.503   2.006         
 2675   353  15.172   2.279         
 2676   353  16.754   2.137         
 2680   353  16.890   1.559         
 2682   353  16.807   1.424         
 2684   353  16.770   1.308         
 2685   353  16.781   2.351         
 2686   353  16.689   1.090   0.596
 2687   353  16.983   1.557         
 2688   353  15.556   1.978         
 2690   353  15.943   1.219   0.985
 2691   353  16.622   1.226         
 2692   353  16.620   2.258         
 2693   353  16.999   1.434         
 2695   353  16.850   3.015         
 2696   353  16.982   1.412         
 2697   353  16.582   1.307         
 2700   353  16.618   1.086         
 2701   353  16.433   1.551         
 2705   353  16.438   2.151         
 2706   353  15.839   2.668         
 2707   353  16.973   1.451         
 2708   353  16.898   1.330         
 2709   353  16.934   2.685         
 2711   353  16.558   1.269         
 2713   353  16.741   1.551         
 2715   353  15.952   0.989   0.514
 2716   353  15.940   2.589         
 2717   353  16.193   1.907         
 2718   353  15.533   2.724         
 2719   353  16.836   1.181         
 2720   353  16.967   2.068         
 2721   353  16.183   1.098   0.900
 2722   353  15.920   1.669         
 2723   353  16.344   2.387         
 2724   353  16.591   1.035         
 2725   353  16.092   1.520         
 2726   353  16.959   2.306         
 2727   353  16.113   1.673         
 2728   353  16.664   1.852         
 2729   353  16.701   2.083         
 2731   353  16.923   1.516         
 2733   353  16.898   1.429         
 2735   353  16.360   2.774         
 2736   353  16.650   1.162         
 2739   353  16.730   1.487         
 2740   353  16.350   1.439         
 2741   353  16.321   1.156   0.586
 2744   353  16.938   1.416         
 2747   353  16.471   1.126   0.704
 2749   353  16.770   1.359         
 2750   353  16.794   1.210         
 2751   353  16.073   2.391         
 2752   353  16.479   2.040         
 2753   353  16.009   2.000         
 2754   353  16.132   1.015   0.504
 2755   353  16.047   0.960   0.478
 2756   353  16.444   1.518         
 2758   353  16.817   1.319         
 2760   353  16.181   1.104   0.615
 2761   353  16.004   2.294         
 2762   353  16.840   1.413         
 2765   353  16.148   2.056         
 2767   353  16.974   1.092         
 2770   353  15.768   2.497         
 2771   353  16.697   1.202         
 2772   353  16.512   1.138         
 2773   353  16.846   2.864         
 2776   353  16.698   2.143         
