UBV CCD observations

  No    Ref    V       B-V     U-B
 0457   171  14.653   1.405   1.435
 0458   171  14.964   0.888   0.380
 0459   171  14.747   1.263   1.067
 0460   171  13.990   1.271   1.224
 0461   171  14.856   1.222   1.011
 0463   171  15.142   1.503   1.677
 0464   171  15.022   0.812   0.275
 0465   171  14.959   1.249   1.044
 1004   171  14.441   1.818   2.002
 1020   171  14.656   1.411         
 1031   171  13.476   0.816   0.390
 1032   171  15.606   0.724   0.094
 1042   171  15.513   1.048   0.769
 1043   171  15.453   0.914   0.482
 1065   171  14.889   1.169   0.938
 1069   171  15.526   1.005   0.829
 1070   171  15.617   0.896   0.429
 1115   171  15.556   1.082   0.699
 1117   171  15.386   0.880         
 1127   171  15.934   1.131   0.598
 1154   171  15.930   0.854   0.310
 1164   171  15.747   1.090   0.687
 1180   171  15.447   0.784   0.368
 1197   171  14.311   1.454   1.380
 1231   171  15.624   0.796         
 1238   171  15.693   1.478   1.520
 1243   171  15.532   1.120   0.862
 1258   171  15.362   1.171   0.840
 1263   171  15.536   1.328         
 1279   171  15.952   0.928   0.568
 1282   171  15.569   1.076   0.770
 1301   171  15.709   0.660   0.084
 1306   171  15.832   1.192   0.729
 1309   171  11.817   0.605   0.127
 1332   171  15.515   0.967   0.667
 1340   171  15.489   1.450   0.766
 1342   171  14.346   0.650  -0.036
 1349   171  15.884   1.080   1.556
 1350   171  15.224   1.407         
 1353   171  14.824   1.094   0.965
 1356   171  12.622   0.499   0.044
 1366   171  15.365   1.199   1.445
 1370   171  15.417   1.126         
 1371   171  15.823   0.768  -0.162
 1378   171  15.869   1.044   0.406
 1389   171  15.879   0.800   0.139
 1396   171  15.731   0.703   0.328
 1416   171  15.923   0.975         
 1419   171  15.843   1.087         
 1421   171  15.634   0.950   0.359
 1428   171  15.434   0.765   0.341
 1429   171  15.667   1.041   1.037
 1444   171  15.619   1.136   0.576
 1459   171  14.443   1.056   1.298
 1461   171  15.350   0.890   0.297
 1469   171  15.454   0.656   0.094
 1476   171  14.940   1.028   0.722
 1496   171  15.489   1.205   0.940
 1497   171  15.724   1.184   0.687
 1499   171  15.955   1.103   0.929
 1507   171  15.343   1.095   0.859
 1515   171  15.758   0.838   0.245
 1518   171  15.288   1.411         
 1526   171  15.922   1.260         
 1545   171  15.552   0.906   1.254
 1547   171  15.772   0.602   0.367
 1549   171  15.301   0.645   0.008
 1551   171  15.241   1.120         
 1576   171  15.531   1.467         
 1606   171  15.390   0.697   0.059
 1623   171  15.088   0.850   0.476
 1630   171  15.242   0.799   0.286
 1632   171  15.788   0.861   0.432
 1652   171  12.773   1.021   0.700
 1670   171  15.912   1.184         
 1681   171  15.185   0.708   0.026
 1684   171  15.316   0.755   0.261
 1685   171  15.661   0.873   0.416
 1702   171  15.821   0.653   0.003
 1711   171  15.223   1.140   1.069
 1723   171  14.675   1.144   0.875
 1726   171  15.732   1.211   0.923
 1727   171  15.510   0.834   0.566
 1739   171  15.651   1.033   0.815
 1743   171  14.884   1.282   1.278
 1748   171  15.795   0.760   0.433
 1751   171  15.645   0.392   0.103
 1754   171  15.768   0.907         
 1775   171  14.247   1.269   1.202
 1781   171  15.266   0.637         
 1788   171  15.805   0.807   0.268
 1836   171  14.626   1.717   1.985
 1838   171  15.788   0.796   0.216
 1840   171  15.610   0.700   0.209
 1854   171  15.788   0.262   0.035
 1882   171  15.245   0.797   0.240
 1889   171  15.764   1.119   0.910
 1906   171  15.393   0.721   0.152
 1915   171  13.914   0.925   0.566
 1933   171  15.839   0.720   0.372
 1937   171  15.942   1.449         
 1939   171  15.600   0.756   0.025
 1950   171  14.585   1.346   1.780
 1964   171  15.995   0.905         
 1996   171  15.301   0.823   0.247
 2021   171  15.906   1.126         
 2029   171  15.431   1.064         
 2046   171  15.424   1.202   1.374
 2049   171  15.504   1.153   0.927
 2056   171  15.327   0.832   0.233
 2085   171  15.178   0.928   0.663
 2117   171  15.156   1.129   1.189
 2228   171  14.657   1.273   1.126
 2250   171  15.345   0.763   0.259
 2274   171  15.968   1.011         
 2291   171  15.767   0.707   0.108
 2313   171  15.949   0.799   0.173
 2340   171  15.921   1.228         
 2382   171  15.577   0.751   0.255
 2394   171  15.507   0.747   0.378
 2401   171  15.978   0.824         
 2413   171  15.866   0.982   0.218
 2416   171  15.938   0.582  -0.301
 2436   171  15.609   1.600         
 2460   171  15.751   1.465   1.002
 2468   171  15.423   0.868   0.425
 2486   171  15.736   0.874   0.614
 2488   171  15.458   1.174   1.129
 2495   171  15.625   0.669   0.114
 2536   171  15.645   0.153  -0.347
 2545   171  15.424   1.282         
 2546   171  15.770   1.357         
 2614   171   9.828  -0.027  -0.453
 2622   171  15.516   0.911   0.469
 2625   171  15.294   1.049   0.275
 2643   171  15.484   0.595  -0.046
 2664   171  15.509   1.357         
 2667   171  15.298   0.849   0.425
 2693   171  15.959   1.098   0.679
 2697   171  15.561   0.618         
 2715   171  15.916   1.379   1.580
 2717   171  15.480   0.908   0.334
 2766   171  15.984   1.012   1.007
 2767   171  15.889   1.192         
 2786   171  15.642   0.833   0.269
 2792   171  15.814   1.386   1.073
 2804   171  15.541   0.680  -0.036
 2823   171  15.690   1.136   0.973
 2860   171  15.865   1.128   0.641
 2882   171  15.857   0.872   0.823
 2963   171  15.631   1.196         
 3005   171  13.649   1.147   1.271
 3016   171  15.665   1.325   1.394
 3018   171  14.226   1.382   1.576
 3033   171  14.848   1.315         
 3048   171  13.190   0.549   0.059
 3067   171  15.800   0.710   0.294
 3069   171  15.578   1.231         
 3080   171  15.698   0.809   0.194
 3091   171  15.917   0.884   0.105
 3094   171  15.606   1.293         
 3116   171  14.664   1.400         
 3135   171  15.925   1.125   0.921
 3169   171  15.674   1.073   0.797
 3176   171  14.953   0.735  -0.026
 3183   171  14.901   1.295         
 3193   171  15.493   0.730   0.184
 3212   171  15.320   1.259         
 3237   171  15.983   0.958         
 3243   171  15.344   1.213         
 3248   171  15.138   0.829   0.353
 3260   171  15.469   0.836         
 3262   171  15.994   1.331         
 3273   171  15.823   0.967   0.041
 3282   171  14.883   1.005   0.611
 3299   171  15.428   0.901   0.783
 3320   171  14.475   1.450         
 3321   171  12.593   0.402   0.064
 3348   171  15.783   1.314   0.585
 3363   171  15.538   1.354   1.277
 3371   171  15.932   0.835   0.263
 3385   171  15.944   0.901   0.516
 3386   171  15.694   0.682   0.061
 3387   171  15.881   1.154         
 3439   171  15.068   1.154   0.391
 3454   171  15.463   1.205         
 3461   171  15.721   1.374         
 3466   171  15.351   1.316   1.900
 3481   171  15.493   1.247         
 3498   171  15.117   0.785   0.161
 3522   171  14.747   1.259   0.182
 3525   171  15.772   1.129         
 3527   171  15.991   1.141   0.524
 3543   171  15.749   0.769   0.183
 3549   171  14.495   1.290   1.133
 3554   171  15.636   0.805   0.311
 3557   171  15.810   0.766   0.087
 3558   171  15.070   1.301         
 3596   171  15.449   0.846   0.531
 3615   171  15.902   0.993   0.505
 3620   171  15.872   0.930   0.431
 3627   171  15.958   0.771   0.132
 3628   171  15.382   0.908   0.442
 3629   171  14.970   0.758   0.257
 3642   171  15.992   1.011   0.710
 3646   171  15.845   1.220         
 3648   171  15.547   0.695   0.182
 3652   171  14.995   1.434   1.242
 3653   171  15.801   0.743   0.288
 3662   171  15.975   1.169   0.823
 3665   171  15.483   1.030  -0.002
 3688   171  15.324   0.810   0.484
 3689   171  15.729   1.041   0.949
 3713   171  15.689   1.224  -0.024
 3716   171  15.475   1.007   0.556
 3729   171  15.596   0.802   0.174
 3739   171  15.774   1.140         
 3771   171  15.894   1.257         
 3788   171  15.828   0.884         
 3793   171  11.150   0.215  -0.074
 3799   171  14.838   1.339   1.366
 3801   171  15.808   0.645  -0.206
 3804   171  15.032   1.377   1.200
 3817   171  15.763   0.794   0.452
 3820   171  15.757   0.862   0.291
 3838   171  15.661   1.169   1.151
 3839   171  15.758   0.751         
 3858   171  15.859   1.021   0.675
 3866   171  15.878   1.173         
 3875   171  15.653   0.842   0.462
 3901   171  15.636   0.948         
 3911   171  15.610   0.758   0.156
 3929   171  15.831   0.890   0.623
 3994   171  14.529   1.683   0.955
 4023   171  15.622   0.634   0.279
 4029   171  15.616   1.042         
 4066   171  15.701   0.923         
 4080   171  15.980   1.460         
 4086   171  15.748   1.521         
 4100   171  15.703   0.707  -0.193
 4109   171  15.525   1.274         
 4182   171  15.670   1.175   1.541
 4185   171  15.952   1.468         
 4205   171  15.675   0.799         
 4225   171  14.984   0.671  -0.045
 4237   171  15.895   1.075         
 4251   171  15.944   1.189         
 4278   171  15.844   0.732   0.291
 4304   171  15.806   0.849   0.736
 4357   171  15.807   0.914   0.403
 4369   171  15.387   0.845   0.493
 4371   171  15.789   0.682   0.256
 4376   171  15.989   0.907   0.696
 4392   171  15.771   1.183   1.167
 4419   171  15.909   1.130         
 4444   171  15.176   1.394         
 4474   171  15.912   0.722         
 4488   171  14.407   1.238   1.342
 4522   171  15.854   1.160         
 4542   171  15.809   1.116         
 4582   171  15.528   1.159         
 4597   171  14.550   1.141   1.227
 4611   171  15.569   1.634         
 4622   171  15.431   0.926   0.406
 4656   171  15.302   0.898   0.497
 4664   171  15.502   0.987   0.227
 4673   171  15.437   1.107         
 4688   171  15.046   1.124   0.739
 4694   171  15.527   0.838   0.327
 4703   171  15.888   0.797   0.365
 4745   171  15.743   0.739   0.305
 4755   171  15.602   0.867         
 4765   171  15.983   0.673   0.046
 4779   171  15.937   0.851   0.568
 4787   171  15.697   0.866   0.608
 4794   171  15.911   1.359         
 4796   171  15.866   0.871   0.195
 4814   171  14.600   0.595   0.171
 4818   171  15.520   0.699   0.092
 4825   171  14.578   0.660   0.152
 4843   171  15.780   0.854         
 4856   171  15.912   0.988   0.791
 4883   171  15.919   0.961   0.431
 4892   171  15.657   1.450         
 4899   171  15.529   0.953   0.629
 4909   171  15.550   1.414         
 4946   171  14.110   0.667   0.166
 4948   171  15.549   1.309         
 4956   171  15.554   1.116         
 4967   171  15.424   1.021   0.582
 5069   171  14.879   0.767   0.012
 5071   171  15.831   0.637  -0.621
 5075   171  15.863   0.781   0.027
 5079   171  15.662   1.081         
 5080   171  15.515   0.704   0.118
 5086   171  14.668   0.804         
 5091   171  15.890   1.071         
 5124   171  15.224   0.758         
 5130   171  13.939   0.624   0.152
 5131   171  15.920   0.651   0.037
 5135   171  13.889   1.108   0.490
 5139   171  15.493   1.055         
 5147   171  15.529   0.713  -0.283
 5178   171  15.536   1.118   0.875
 5184   171  15.418   1.226         
 5241   171  15.678   0.830   0.380
 5251   171  15.303   1.222         
 5274   171  15.808   1.205         
 5283   171  15.708   1.440   0.603
 5325   171  15.573   0.917   0.888
 5356   171  15.995   1.098         
 5441   171  15.730   0.618   0.074
 5461   171  15.836   1.054   0.643
 5506   171  15.554   0.934   0.275
 5510   171  15.717   0.803   0.468
 5550   171  15.022   1.194   1.504
 5581   171  14.244   0.963   0.776
 5606   171  15.720   0.840   0.561
 5614   171  15.722   0.727   0.151
 5626   171  13.744   1.893   0.307
 5651   171  15.537   1.240   1.126
 5664   171  15.999   1.029   0.669
 5709   171  15.989   1.070   0.774
 5731   171  15.609   0.753   0.040
 5788   171  15.154   0.772   0.080
 5791   171  15.930   0.798   0.203
 5799   171  15.621   0.890   0.753
 5839   171  15.833   0.698         
 5870   171  14.167   1.279   1.154
 5892   171  15.669   1.235         
 5931   171  15.931   1.179         
 5969   171  15.143   0.832   0.381
 5977   171  15.574   1.143   0.831
 5982   171  15.479   0.758   0.420
 5989   171  15.346   0.781   0.531
 6013   171  15.774   1.141   0.449
 6031   171  15.608   1.188   0.824
 6036   171  14.929   1.410         
 6097   171  14.981   0.817   0.299
 6111   171  14.920   0.934   0.734
 6161   171  14.810   1.347   1.511
 6169   171  15.344   1.597         
 6196   171  15.804   0.934         
 6204   171  15.524   1.095   0.957
 6221   171  15.980   1.216         
 6230   171  13.451   0.584   0.176
 6238   171  15.831   0.195   0.047
 6263   171  15.610   1.253   1.116
 6264   171  15.329   1.412   1.915
 6284   171  15.554   1.297         
 6332   171  15.930   1.223         
 6349   171  15.106   1.428   1.476
 6354   171  15.400   1.191   1.279
 6365   171  15.591   0.637   0.117
 6383   171  15.561   0.958         
 6389   171  15.557   1.124   0.729
 6395   171  15.474   1.018   0.226
 6429   171  15.265   0.937         
 6470   171  15.429   1.514         
 6471   171  15.892   1.410         
 6483   171  15.114   1.565         
 6523   171  15.226   0.275   0.104
 6529   171  15.470   1.115   0.881
 6533   171  15.288   0.957   0.598
 6537   171  15.859   1.453         
 6538   171  15.911   1.406         
 6575   171  15.892   1.623         
 6580   171  15.730   0.768   0.371
 6598   171  15.199   1.125   0.699
 6619   171  15.537   0.806   0.433
 6637   171  15.865   0.810   0.344
 6655   171  15.556   1.113   0.660
 6672   171  15.515   1.254   1.816
 6700   171  15.865   1.038   0.921
 6703   171  15.587   1.241         
 6731   171  14.681   0.735   0.136
 6737   171  15.891   0.724   0.103
 6738   171  15.919   1.056   0.777
 6756   171  15.735   1.185         
 6770   171  15.856   1.259   1.306
 6782   171  15.444   0.788   0.386
 6825   171  15.543   0.671   0.411
 6828   171  15.797   1.008   0.202
 6834   171  15.932   0.731   0.052
 6868   171  15.681   1.151   1.038
 6883   171  12.281   0.415   0.224
 6890   171  15.724   1.417         
 6891   171  15.376   0.851   0.623
 6920   171  15.715   1.137         
 6946   171  15.955   1.365         
 6956   171  15.959   0.723   0.726
 6973   171  15.535   0.786   0.138
 6975   171  15.938   1.505         
 6981   171  15.249   1.156   1.254
 7018   171  15.768   0.834   0.287
 7036   171  15.553   1.363   1.769
 7061   171  15.931   0.804   0.186
 7098   171  15.991   0.675   0.476
 7101   171  15.288   0.636   0.098
 7126   171  15.266   1.572   1.893
 7135   171  14.263   0.706   0.308
 7170   171  14.857   0.630   0.356
 7186   171  13.873   1.228   1.122
 7192   171  15.591   1.270         
 7202   171  15.715   0.396   0.371
 7225   171  15.578   1.211         
 7245   171  15.750   0.735         
 7267   171  15.762   0.832   0.369
 7287   171  15.615   1.180         
 7291   171  15.246   1.283   1.231
 7315   171  15.809   1.175   1.297
 7316   171  15.791   1.134   1.001
 7324   171  13.693   1.791   2.183
 7355   171  13.095   0.302   0.402
 7356   171  15.022   0.437   0.154
 7362   171  15.249   1.138   0.735
 7375   171  15.672   0.666   0.047
 7386   171  14.229   1.182   0.914
 7400   171  15.540   1.082   0.968
 7473   171  15.901   0.736  -0.051
 7500   171  15.487   1.488         
 7503   171  15.834   0.760   0.090
 7523   171  15.967   1.163   0.951
 7525   171  15.131   1.420         
 7532   171  15.802   1.066         
 7549   171  15.070   1.295   0.879
 7558   171  10.952   0.070   0.174
 7559   171  15.596   1.015   0.528
 7579   171  13.033   0.465   0.193
 7602   171  15.461   0.596   0.162
 7637   171  15.838   0.989         
 7647   171  11.499   0.716   0.380
 7659   171  14.447   1.433   0.971
 7667   171  15.952   1.072   0.618
 7680   171  13.207   1.190   1.140
 7684   171  15.078   0.766   0.120
 7687   171  13.910   1.205   1.157
 7688   171  13.452   0.570   0.164
 7693   171  15.392   0.660   0.163
 7705   171  14.757   1.415         
 7706   171  15.479   1.247   1.312
 7722   171  15.534   1.373   1.512
 7723   171  14.134   0.770   0.199
 7728   171  15.004   1.565   2.294
 7747   171  15.332   1.124   0.854
 7751   171  13.489   0.615   0.228
 7783   171  15.688   0.967   1.240
 7791   171  14.499   0.752   0.264
 7793   171  15.796   1.097   0.686
 7797   171  14.222   1.395   1.435
 7811   171  15.905   0.857   0.587
 7815   171  15.539   0.753   0.390
 7858   171  15.830   1.206   0.582
 7886   171  14.748   1.297   1.157
 7935   171  14.829   0.459  -0.118
 7961   171  15.761   0.870   0.742
 7983   171  15.574   1.080   0.839
 8015   171  15.825   1.214         
 8068   171  15.971   0.958         
 8069   171  15.787   1.472         
 8076   171  14.841   1.270   1.457
 8082   171  15.908   1.613         
 8087   171  15.490   0.636   0.107
 8124   171  15.608   1.220   1.096
 8126   171  12.462   1.722         
 8135   171  15.749   1.116   1.340
 8138   171  15.512   1.348         
 8147   171  15.522   1.190   0.822
 8148   171  14.786   1.733         
 8154   171  14.180   1.098   0.890
 8166   171  13.832   0.576   0.019
 8171   171  13.816   0.524   0.013
 8173   171  15.855   0.656   0.085
 8186   171  14.717   0.511  -0.038
 8197   171  15.404   1.180   1.326
 8198   171  12.425   0.391   0.261
 8208   171  15.664   1.123         
 8209   171  15.303   1.180   0.875
 8211   171  15.929   1.437         
 8213   171  15.209   0.686   0.177
 8216   171  15.713   1.193   0.775
 8219   171  15.579   1.087   0.518
