UBV CCD observations

  No    Ref    V       B-V     U-B
 2069   293  15.024   0.643   0.431
 2069   517  15.130   0.690   0.420
 2070   293  15.001   0.377   0.410
 2070   517  15.000   0.360   0.430
 2071   293  15.181   1.501         
 2071   517  15.210   1.490   1.240
 2072   293  15.039   0.565   0.312
 2072   517  15.010   0.620         
 2073   293  15.069   0.616   0.394
 2074   293  15.046   0.558   0.322
 2074   517  15.070   0.540   0.300
 2075   293  15.236   1.415         
 2075   517  15.240   1.460   1.030
 2076   293  15.197   0.831         
 2076   517  15.220   0.790   0.710
 2077   293  16.576   2.297         
 2077   517  16.780   2.380         
 2078   293  15.153   0.963   0.769
 2079   293  15.311   1.634         
 2080   293  15.194   0.701   0.400
 2081   293  15.205   0.800   0.189
 2081   517  15.240   0.730   0.180
 2082   293  15.259   0.953         
 2083   293  15.231   0.607   0.232
 2083   517  15.220   0.640   0.220
 2084   293  15.553   1.997         
 2084   517  15.620   1.970         
 2086   293  15.271   0.625   0.157
 2087   293  15.406   1.260         
 2087   517  15.430   1.240   0.900
 2088   293  15.312   0.411   0.474
 2088   517  15.300   0.420   0.460
 2089   293  15.394   0.695   0.319
 2090   293  15.416   0.664   0.522
 2091   293  15.418   0.724   0.195
 2091   517  15.420   0.670   0.190
 2092   293  15.433   0.789   0.240
 2092   517  15.430   0.740   0.230
 2093   293  15.691   1.681         
 2093   517  15.740   1.660         
 2094   293  15.451   0.703   0.444
 2095   293  15.665   1.594         
 2095   517  15.710   1.590         
 2096   293  15.531   0.626   0.251
 2096   517  15.490   0.550   0.440
 2097   293  15.444   0.587   0.479
 2098   293  15.522   0.695   0.103
 2099   293  15.573   0.656         
 2099   517  15.560   0.700   0.680
 2100   293  15.587   1.203         
 2100   517  15.610   1.280   0.610
 2101   293  15.756   1.670         
 2101   517  15.790   1.640         
 2102   293  15.552   0.547   0.388
 2102   517  15.560   0.610   0.400
 2103   293  15.603   0.978         
 2104   293  15.627   0.820         
 2105   293  15.620   0.715         
 2106   293  15.596   0.545         
 2106   517  15.630   0.510   0.320
 2107   293  15.661   1.084         
 2107   517  15.680   1.090         
 2108   293  15.648   0.791   0.234
 2108   517  15.620   0.760   0.320
 2109   293  15.589   0.447   0.471
 2109   517  15.560   0.510   0.400
 2110   293  15.797   1.619         
 2111   293  15.689   0.637         
 2111   517  15.690   0.590         
 2112   293  15.681   0.765         
 2112   517  15.680   0.720   0.210
 2113   293  15.662   0.837         
 2113   517  15.660   0.920   0.190
 2114   293  16.034   1.798         
 2115   293  15.714   0.611         
 2115   517  15.720   0.670   0.240
 2116   293  15.702   0.875         
 2116   517  15.720   0.810   0.360
 2117   293  15.733   0.647   0.260
 2117   517  15.740   0.610   0.330
 2118   293  15.827   0.771   0.129
 2119   293  15.720   0.485   0.476
 2119   517  15.710   0.410   0.530
 2120   293  15.733   0.521   0.447
 2120   517  15.710   0.560   0.410
 2121   293  15.859   0.429         
 2121   517  15.840   0.470   0.380
 2122   293  15.796   0.763   0.264
 2122   517  15.800   0.770   0.160
 2123   293  15.822   0.587   0.443
 2123   517  15.830   0.460   0.490
 2124   293  15.943   0.843         
 2125   293  16.157   1.729         
 2125   517  16.200   1.730         
 2126   293  15.961   0.885         
 2127   293  16.399   2.018         
 2127   517  16.470   2.030         
 2128   293  16.148   0.980         
 2129   293  15.992   0.703         
 2130   293  16.096   0.704         
 2130   517  16.060   0.760   0.290
 2131   293  16.311   1.716         
 2131   517  16.340   1.720         
 2132   293  16.102   0.788         
 2132   517  15.990   0.990   0.140
 2133   293  16.319   1.732         
 2133   517  16.340   1.720         
 2134   293  16.307   1.418         
 2134   517  16.340   1.380         
 2135   293  16.117   0.851         
 2136   293  16.136   0.736         
 2137   293  16.113   0.831         
 2137   517  16.130   0.860   0.320
 2138   293  16.129   0.692         
 2139   293  16.141   0.738         
 2140   293  16.199   0.768         
 2141   293  16.172   0.925         
 2141   517  16.170   0.950   0.400
 2142   293  16.270   1.270         
 2142   517  16.280   1.270   1.020
 2143   293  16.556   2.086         
 2144   293  16.879   2.024         
 2144   517  17.000   2.110         
 2145   293  16.249   0.593         
 2145   517  16.240   0.640   0.580
 2146   293  16.315   1.281         
 2146   517  16.350   1.270         
 2147   293  16.780   2.132         
 2148   293  16.325   0.692         
 2148   517  16.260   0.760   0.750
 2149   293  16.288   0.662         
 2149   517  16.270   0.700   0.240
 2150   293  16.410   1.719         
 2150   517  16.450   1.720         
 2151   293  16.339   1.228         
 2151   517  16.360   1.260         
 2152   293  16.284   0.656         
 2152   517  16.290   0.690   0.480
 2153   293  16.639   1.866         
 2153   517  16.720   1.770         
 2154   293  16.331   0.776         
 2154   517  16.330   0.800   0.260
 2155   293  16.282   0.602         
 2155   517  16.270   0.480   0.540
 2156   293  16.358   0.613         
 2156   517  16.340   0.400   0.290
