UBV CCD observations

  No    Ref    V       B-V     U-B
 0150   532  12.271   0.875   1.478
 0151   532  19.030   0.930   0.552
 0152   532  16.654   0.974   0.651
 0153   532  19.418   0.748   0.143
 0154   532  18.004   0.968   0.783
 0155   532  17.865   0.829   0.220
 0156   532  15.819   0.946         
 0157   532  19.107   1.159         
 0158   532  18.678   1.149   1.070
 0159   532  18.867   0.788   0.090
 0160   532  17.613   0.918   0.400
 0161   532  18.473   0.661   0.069
 0162   532  15.116   0.554         
 0163   532  18.341   0.754   0.180
 0164   532  18.344   1.024         
 0165   532  19.649   1.030         
 0166   532  17.718   0.776   0.250
 0167   532  17.236   0.713   0.075
 0168   532  18.274   0.799   0.163
 0169   532  17.562   0.597   0.064
 0170   532  18.190   1.033   0.981
 0171   532  17.521   0.831   0.248
 0172   532  18.791   1.204         
 0173   532  19.392   0.989         
 0174   532  19.461   1.211   0.513
 0175   532  16.135   0.400         
 0176   532  17.229   0.914   0.191
 0177   532  11.770   1.618   0.377
 0178   532  14.421   0.775   0.307
 0179   532  15.259   1.060   0.842
 0180   532  15.904   0.755   0.234
 0181   532  15.070   0.810   0.265
 0182   532  17.512   0.635   0.065
 0183   532  19.844   0.759         
 0184   532  14.554   0.729   0.170
 0185   532  14.502   0.837   0.339
 0186   532  15.274   1.045         
 0187   532  17.547   0.915   0.464
 0188   532  15.749   0.689   0.125
 0189   532  17.147   1.305   1.509
 0190   532  18.128   0.674   0.018
 0191   532  15.753   0.570   0.009
 0192   532  19.332   0.964         
 0193   532  14.611   0.497         
 0194   532  18.719   0.981   0.634
 0195   532  14.900   0.684   0.137
 0196   532  19.285   0.968         
 0197   532  17.615   0.910   0.403
 0198   532  15.389   0.639   0.127
 0199   532  18.494   1.598         
 0200   532  18.193   0.635   0.023
 0202   532  19.523   0.876         
 0203   532  14.555   0.507   0.020
 0204   532  17.485   0.811   0.239
 0205   532  19.161   0.903   0.179
 0206   532  16.032   1.056   0.844
 0207   532  18.817   0.758   0.106
 0208   532  16.937   0.651   0.094
 0209   532  19.221   0.881   0.340
 0210   532  16.831   0.895   0.551
 0211   532  18.344   0.679   0.113
 0212   532  18.168   1.533   1.739
 0213   532  17.310   0.635   0.068
 0214   532  19.374   0.539   0.009
 0215   532  18.402   0.746   0.111
 0216   532  16.573   0.508   0.099
 0217   532  17.586   0.897   0.627
 0218   532  18.462   0.917   0.522
 0219   532  18.431   0.568   0.023
 0220   532  19.035   0.841   0.317
 0221   532  15.517   0.517   0.031
 0222   532  17.783   0.768   0.318
 0223   532  17.795   0.695   0.076
 0224   532  18.870   0.860   0.018
 0225   532  18.635   0.837   0.209
 0226   532  18.766   1.094         
 0228   532  16.747   0.540   0.093
 0229   532  18.120   0.698   0.105
 0230   532  16.471   0.842   0.515
 0231   532  15.272   0.605   0.035
 0232   532  18.853   1.005   0.611
 0233   532  15.794   1.041   0.970
 0234   532  19.512   0.677   0.084
 0235   532  15.958   0.682   0.178
 0236   532  16.709   0.679   0.158
 0237   532  15.804   0.701   0.160
 0238   532  18.033   0.843   0.199
 0239   532  18.457   1.064   0.854
 0240   532  16.092   0.642   0.126
 0241   532  17.863   0.767   0.225
 0242   532  18.874   0.687   0.009
 0243   532  17.813   0.857   0.240
 0244   532  17.667   0.673   0.079
 0245   532  14.773   1.082   0.754
 0246   532  13.600   0.347   0.051
 0247   532  16.245   0.587   0.056
 0248   532  18.788   1.239         
 0249   532  12.996   0.311   0.136
 0250   532  18.283   1.042   0.781
 0251   532  12.345   0.417   0.102
 0252   532  15.631   0.736   0.218
 0253   532  16.194   0.567   0.021
 0254   532  18.593   0.966   0.472
 0255   532  14.741   1.080   0.884
 0256   532  17.594   0.631         
 0257   532  19.114   0.936   0.520
 0258   532  11.996  -0.816   1.010
 0259   532  15.292   0.863   0.446
 0260   532  17.867   0.904   0.442
 0261   532  14.371   0.616   0.060
 0262   532  18.493   0.969   0.504
 0263   532  14.893   0.615   0.099
 0264   532  15.179   0.324   0.036
 0265   532  18.778   1.015   0.643
 0266   532  16.698   0.657   0.093
 0267   532  16.059   0.879   0.388
 0268   532  15.016   1.071   1.085
 0269   532  17.139   0.682   0.115
 0270   532  17.709   1.830   1.738
 0271   532  18.877   1.710         
 0272   532  13.431   0.273   0.041
 0273   532  16.140   0.623   0.105
 0274   532  16.942   1.001   0.784
 0276   532  17.815   0.846   0.221
 0277   532  16.824   0.833   0.283
 0278   532  16.816   0.737   0.187
 0279   532  16.079   0.840   0.311
 0280   532  15.617   0.516   0.019
 0281   532  18.116   0.959   0.558
 0282   532  16.651   0.604   0.036
 0283   532  17.176   0.614         
 0284   532  16.872   0.735         
 0285   532  18.802   1.932         
 0286   532  18.895   0.822   0.040
 0287   532  17.363   0.836   0.189
 0288   532  17.787   0.514   0.036
 0289   532  18.575   1.083   0.943
 0291   532  18.400   0.857   1.254
 0292   532  18.261   1.015   0.821
 0293   532  19.217   1.137         
 0294   532  17.480   1.353   1.449
 0295   532  18.960   1.013         
 0296   532  15.373   1.205   1.206
 0297   532  11.797   1.029   0.962
 0298   532  13.876   0.460         
 0299   532  18.286   0.660  -0.010
 0300   532  18.234   1.443         
 0301   532  13.020   1.181   2.620
 0302   532  14.968   0.745   0.214
 0303   532  18.843   1.036   1.015
 0304   532  18.638   0.591   0.031
 0305   532  17.338   0.807   0.262
 0306   532  17.505   0.867   0.236
 0307   532  16.693   0.718   0.138
 0308   532  18.681   1.335         
 0309   532  14.024   0.633         
 0310   532  18.105   0.855   0.275
 0311   532  18.217   1.496   1.687
 0312   532  15.071   0.585   0.067
 0313   532  16.957   0.907   0.504
 0314   532  17.646   0.584   0.013
 0315   532  18.944   0.911   0.333
 0316   532  15.234   0.211   0.066
 0317   532  17.869   0.692   0.081
 0318   532  12.414   1.088   2.331
 0319   532  19.305   1.597         
 0320   532  18.376   0.980   0.490
 0321   532  13.706   0.235   0.066
 0322   532  18.676   0.919   0.508
 0323   532  17.526   0.986   0.753
 0324   532  16.973   0.765   0.201
 0325   532  18.499   0.791   0.156
 0326   532  18.888   0.868   0.219
 0327   532  19.320   0.863   0.201
 0328   532  14.905   1.149   1.073
 0329   532  19.351   0.999         
 0330   532  13.077   0.320   0.122
 0331   532  18.425   0.814   0.125
 0332   532  17.206   0.802   0.259
 0333   532  18.368   1.133         
 0334   532  18.834   2.244         
 0335   532  15.543   1.166   1.296
 0336   532  16.502   1.004   0.693
 0337   532  13.674   0.598  -0.013
 0338   532  16.931   0.867   0.306
 0339   532  17.372   1.698   1.717
 0340   532  17.141   1.093   0.943
 0341   532  18.408   1.493         
 0342   532  16.888   0.672   0.054
 0343   532  16.981   0.686   0.104
 0344   532  17.219   0.837   0.326
 0345   532  18.253   0.917   0.606
 0346   532  17.914   0.738   0.074
 0347   532  17.952   0.766   0.167
 0348   532  16.789   0.687   0.097
 0349   532  19.100   0.960   0.518
 0350   532  16.973   1.397   0.613
 0351   532  17.952   0.703   0.097
 0353   532  19.281   1.258         
 0354   532  14.581   0.946   0.812
 0355   532  18.544   0.923   0.356
 0356   532  19.242   1.637         
 0357   532  14.111   0.628   0.160
 0358   532  16.998   0.950   0.663
 0359   532  18.479   0.757   0.148
 0360   532  17.167   0.835         
 0361   532  17.740   1.028   0.808
 0363   532  19.174   0.877   0.355
 0364   532  15.155   0.672   0.090
 0365   532  17.680   0.824   0.232
 0366   532  16.016   0.757   0.163
 0367   532  18.365   1.564   1.315
 0368   532  15.577   0.853   0.300
 0369   532  19.051   0.728   0.123
 0370   532  12.271   0.637         
 0371   532  17.954   0.708   0.079
 0372   532  18.552   1.528         
 0373   532  17.584   0.711   0.072
 0374   532  18.589   0.748   0.222
 0375   532  14.944   0.563   0.060
 0376   532  13.716   0.600   0.016
 0377   532  18.493   0.921   0.301
 0378   532  18.180   0.921   0.367
 0379   532  18.048   0.824   0.208
 0380   532  17.716   0.955   0.719
 0381   532  15.893   0.831   0.386
 0382   532  19.240   0.554         
 0383   532  17.172   1.323   0.448
 0384   532  17.573   1.786   1.479
 0385   532  17.200   0.841   0.247
 0386   532  19.356   0.742   0.135
 0387   532  17.733   1.432   1.313
 0388   532  17.407   0.473   0.002
 0389   532  16.448   0.857   0.428
 0391   532  14.634   0.648   0.108
 0392   532  18.446   1.366         
 0393   532  18.009   0.732   0.245
 0394   532  16.659   0.674   0.119
 0395   532  15.326   0.635         
 0396   532  17.595   0.728  -0.274
 0397   532  19.192   1.266         
 0398   532  17.553   1.432   1.551
 0399   532  19.408   1.653         
 0400   532  18.555   1.460         
 0401   532  17.420   0.960   0.531
 0402   532  18.977   1.020   0.575
 0403   532  16.756   1.031   0.639
 0404   532  15.271   0.616   0.082
 0405   532  15.185   1.072         
 0406   532  18.852   2.061         
 0407   532  17.304   0.674   0.103
 0408   532  17.674   0.884   0.376
 0409   532  16.862   0.730   0.070
 0410   532  18.447   0.804   0.285
 0411   532  19.031   0.889   0.425
 0412   532  18.097   0.693   0.127
 0414   532  18.329   0.881   0.283
 0415   532  18.312   1.071   0.977
 0416   532  16.547   0.725   0.170
 0417   532  14.722   0.517   0.038
 0418   532  19.182   1.459         
 0419   532  17.028   0.964   0.537
 0420   532  18.847   0.643   0.006
 0421   532  16.370   0.828   0.388
 0422   532  16.276   0.722   0.163
 0423   532  19.131   0.988   0.568
 0424   532  19.289   1.275         
 0425   532  18.494   0.742   0.205
 0426   532  19.848   0.985         
 0427   532  18.667   0.870   0.204
 0428   532  16.563   1.676   1.701
 0429   532  18.731   0.761   0.162
 0430   532  18.635   0.900   0.413
 0431   532  11.962  -0.037  -0.074
 0432   532  16.790   0.658   0.075
 0433   532  18.184   1.040   0.850
 0434   532  17.370   0.646   0.042
 0435   532  14.866   0.696   0.197
 0436   532  19.002   1.137         
 0437   532  18.020   0.935   0.508
 0438   532  18.247   0.743   0.019
 0439   532  11.980   1.058   2.252
 0440   532  19.702   0.617   0.086
 0441   532  18.037   0.623   0.038
 0442   532  17.794   0.660   0.043
 0443   532  15.002   0.886   0.461
 0444   532  16.804   0.619   0.059
 0445   532  14.623   0.556   0.063
 0446   532  17.679   1.193   1.141
 0447   532  17.934   0.799   0.285
 0448   532  17.947   0.921   0.387
 0449   532  18.550   0.874   0.279
 0450   532  18.289   0.882   0.358
 0451   532  16.690   0.671   0.050
 0453   532  15.899   1.087   0.787
 0454   532  18.833   1.082   0.990
 0455   532  11.743   0.613   0.094
 0456   532  17.059   0.648   0.114
 0457   532  18.558   0.826   0.240
 0459   532  17.154   1.157   1.213
 0460   532  14.720   0.394   0.007
 0461   532  17.822   1.096   1.085
 0462   532  18.281   0.702   0.071
 0463   532  16.873   0.722   0.196
 0464   532  17.635   0.918   0.440
 0465   532  17.650   0.800   0.246
 0466   532  17.832   0.633   0.073
 0467   532  14.059   0.638   0.151
 0468   532  17.693   0.911   0.388
 0469   532  17.855   1.025   0.836
 0470   532  18.655   1.050   0.796
 0471   532  19.161   0.889   0.433
 0472   532  18.255   1.040   0.640
 0473   532  19.218   0.834   0.223
 0474   532  16.689   0.987  -0.107
 0475   532  18.617   0.865   0.248
 0476   532  19.220   0.869   0.103
 0477   532  18.826   0.944   0.762
 0478   532  17.607   1.063   0.949
 0479   532  18.964   0.907   0.346
 0480   532  17.533   0.728   0.060
 0481   532  18.987   0.733   0.143
 0482   532  18.794   0.746   0.267
 0483   532  16.213   0.777   0.200
 0484   532  15.769   0.685   0.147
 0485   532  18.003   0.875   0.331
 0486   532  14.924   0.439  -0.010
 0487   532  17.502   0.729   0.099
 0488   532  13.614   0.600   0.083
 0489   532  18.570   1.059   0.784
 0490   532  18.892   1.495         
 0491   532  18.482   0.791   0.166
 0492   532  14.694   0.370   0.126
 0493   532  19.310   1.690         
 0494   532  19.106   0.945         
 0495   532  17.980   0.840         
 0496   532  18.148   0.641   0.071
 0497   532  15.270   1.062   0.743
 0498   532  17.968   0.707   0.065
 0499   532  18.559   0.845   0.270
 0500   532  18.947   0.737   0.050
 0501   532  19.244   0.924         
 0502   532  19.024   1.138         
 0503   532  18.630   1.164   1.015
 0504   532  17.961   0.895   0.564
 0505   532  17.377   0.725   0.233
 0506   532  16.623   0.729         
 0507   532  16.589   0.560  -0.038
 0508   532  18.562   0.925   0.378
 0509   532  19.222   1.002         
 0510   532  18.675   1.846         
 0511   532  17.059   0.961   0.684
 0512   532  12.774   0.452  -0.008
 0513   532  17.944   1.052   1.150
 0514   532  17.547   0.834   0.267
 0515   532  19.339   1.211         
 0516   532  19.010   1.047   0.895
 0517   532  17.550   1.340         
 0518   532  18.145   1.055   0.689
 0519   532  18.386   1.889         
 0520   532  16.340   0.497   0.031
 0521   532  16.199   0.908   0.525
 0522   532  14.919   0.532   0.009
 0523   532  18.718   0.872   0.231
 0524   532  17.138   0.649   0.102
 0525   532  18.880   0.796   0.014
 0526   532  19.495   1.574         
 0527   532  15.703   0.526   0.011
 0528   532  18.081   0.871   0.375
 0530   532  16.932   0.751   0.113
 0531   532  17.682   0.625   0.002
 0532   532  19.048   1.026         
 0533   532  19.493   0.924         
 0534   532  18.178   0.772   0.132
 0535   532  12.093   1.021   0.902
 0536   532  11.815   1.025   0.961
 0537   532  19.383   1.818         
 0538   532  19.241   0.760   0.142
 0539   532  18.296   0.941   0.645
 0540   532  18.817   1.087         
 0541   532  17.250   0.965   0.667
 0542   532  15.952   0.326   0.069
 0543   532  18.543   0.707   0.045
 0544   532  18.520   0.711   0.097
 0545   532  16.200   0.641   0.091
 0546   532  18.949   1.118   0.774
 0547   532  16.933   0.726   0.171
 0548   532  12.270   0.349   0.130
 0549   532  18.872   0.661  -0.095
 0550   532  19.508   1.026         
 0551   532  14.700   0.738   0.173
 0552   532  19.062   0.740   0.101
 0553   532  17.646   0.718   0.173
 0554   532  18.448   1.163   1.139
 0555   532  18.152   0.694   0.081
 0556   532  11.729   1.049   1.007
 0557   532  17.818   0.898   0.453
 0558   532  19.506   0.888   0.335
 0559   532  16.007   0.744   0.217
 0560   532  17.181   0.795   0.376
 0561   532  17.645   1.287   1.018
 0562   532  18.392   1.067   0.864
 0563   532  14.641   0.507   0.019
 0564   532  18.475   1.070   1.009
 0565   532  14.193   1.390   1.575
 0566   532  19.779   0.631   0.022
 0567   532  18.600   1.080   1.101
 0568   532  14.326   1.343  -0.925
 0569   532  11.483   0.967   0.987
 0570   532  19.369   1.129         
 0571   532  16.895   0.952   0.659
 0572   532  14.637   0.530   0.003
 0573   532  13.712   0.514   0.055
 0574   532  18.267   0.779   0.196
 0575   532  19.312   1.455         
 0576   532  17.158   1.136   1.196
 0577   532  13.175   2.068         
 0578   532  15.769   0.667   0.110
 0580   532  12.209   1.083   1.169
 0581   532  18.741   0.947   0.390
 0582   532  17.056   0.723   0.160
 0583   532  17.094   0.636   0.141
 0584   532  15.810   0.767   0.217
 0585   532  16.231   0.748   0.184
 0586   532  16.193   1.041   1.019
 0587   532  17.305   0.903   0.563
 0588   532  18.023   0.814   0.157
 0589   532  16.722   0.852   0.473
 0590   532  19.540   0.879   0.349
 0591   532  18.857   1.030   0.823
 0592   532  16.547   0.933         
 0593   532  18.116   1.041   0.939
 0594   532  18.905   0.663   0.060
 0595   532  13.300  -1.462         
 0596   532  17.115   0.637   0.046
 0597   532  14.242   0.453  -0.005
 0598   532  12.802   0.855  -0.699
 0599   532  15.615   0.581         
 0600   532  15.713   0.858   0.429
 0601   532  17.067   0.720   0.135
 0602   532  16.904   1.369   0.055
 0603   532  17.680   1.085   1.020
 0604   532  16.945   1.075   0.956
 0605   532  17.492   1.046   0.958
 0606   532  17.294   0.735   0.152
 0607   532  16.349   1.136   1.192
 0608   532  17.509   0.779   0.247
 0609   532  19.006   1.071   1.100
 0610   532  18.425   0.611   0.096
 0611   532  17.956   0.696   0.059
 0612   532  14.902   0.204   0.066
 0613   532  14.142   0.565   0.050
 0614   532  18.626   0.804   0.060
 0615   532  18.587   0.607   0.049
 0616   532  18.607   1.077   0.726
 0617   532  15.376   0.609         
 0618   532  16.466   0.433   0.075
 0620   532  17.847   1.053   0.946
 0621   532  17.654   1.806   1.794
 0622   532  16.547   0.438  -0.020
 0623   532  14.591   0.779   0.195
 0624   532  18.038   1.425   1.646
 0625   532  14.298   0.059  -0.042
 0626   532  18.576   1.704         
 0627   532  18.029   0.903   0.426
 0628   532  18.912   0.870   0.283
 0629   532  17.794   1.000   0.583
 0630   532  15.695   0.380         
 0631   532  16.589   0.697   0.127
 0632   532  13.102   1.779   2.427
 0633   532  17.556   0.866   0.339
 0634   532  12.800   0.277   0.068
 0635   532  18.022   1.213   1.314
 0636   532  18.614   1.044   0.924
 0637   532  18.981   0.878   0.268
 0638   532  19.126   0.975   0.439
 0639   532  19.610   1.033         
 0640   532  18.373   1.111   1.164
 0641   532  17.778   0.710   0.239
 0642   532  18.739   1.477         
 0643   532  15.898   0.590   0.094
 0644   532  18.313   0.916   0.503
 0645   532  19.161   1.036         
 0646   532  17.764   0.943   0.551
 0647   532  19.167   0.751   0.075
 0648   532  19.522   1.386         
 0649   532  17.272   0.641   0.004
 0650   532  16.107   0.682   0.093
 0651   532  19.313   1.712   1.381
 0652   532  18.460   0.792   0.129
 0653   532  18.652   1.026   0.870
 0654   532  11.978   1.020   0.933
 0655   532  16.628   1.053   0.909
 0656   532  16.801   0.727   0.217
 0657   532  19.216   1.111         
 0658   532  17.620   0.691   0.100
 0660   532  16.082   0.757   0.310
 0661   532  12.266   0.326   2.434
 0662   532  18.740   1.186   0.806
 0663   532  18.080   0.871   0.296
 0664   532  18.265   1.277   1.495
 0665   532  19.248   0.932   0.541
 0666   532  16.590   0.900   0.579
 0667   532  17.326   1.177   1.319
 0668   532  19.588   1.108         
 0669   532  16.669   0.904   0.446
 0670   532  19.148   1.361         
 0671   532  17.409   0.915   0.663
 0672   532  19.096   1.285         
 0673   532  19.007   1.031   0.934
 0674   532  17.775   0.955   0.409
 0675   532  18.777   0.848   0.168
 0676   532  17.581   0.689   0.095
 0677   532  16.694   0.895   0.534
 0678   532  18.754   0.665   0.043
 0679   532  16.399   1.172   1.111
 0680   532  18.545   0.854   0.262
 0681   532  16.353   1.303   1.561
 0682   532  18.983   0.729   0.150
 0683   532  17.452   0.693   0.072
 0684   532  17.329   0.588   0.039
 0685   532  19.822   2.394         
 0686   532  17.253   1.037         
 0687   532  13.015   0.276   0.018
 0688   532  16.804   0.787   0.271
 0689   532  18.186   0.778   0.096
 0690   532  16.216   1.150   1.276
 0691   532  16.203   0.627   0.582
 0692   532  17.060   0.965   0.698
 0693   532  17.721   0.887   0.330
 0694   532  15.249   0.909   0.456
 0695   532  18.481   0.867   0.336
 0696   532  18.262   1.122   1.223
 0697   532  16.387   0.696   0.062
 0698   532  15.806   0.714   0.185
 0699   532  13.689   1.468   1.745
 0700   532  16.876   0.620   0.049
 0701   532  12.143   1.029   0.933
 0702   532  16.938   0.696   0.132
 0703   532  17.815   0.812   0.275
 0704   532  18.516   0.764   0.170
 0705   532  16.289   1.055  -0.477
 0706   532  17.303   0.873   0.499
 0708   532  17.863   0.826   0.288
 0709   532  15.736   0.728   0.090
 0710   532  19.692   1.120         
 0711   532  15.425   0.697   0.164
 0712   532  17.199   1.018   0.780
 0713   532  18.924   0.671   0.106
 0714   532  17.537   1.291   0.684
 0715   532  17.233   0.968   0.775
 0716   532  14.830   0.573   0.067
 0717   532  12.745   0.411   0.095
 0718   532  17.219   0.794   0.124
 0719   532  18.612   0.870   0.349
 0720   532  16.407   0.989   0.767
 0721   532  18.818   0.782   0.092
 0722   532  17.426   0.763   0.172
 0724   532  14.765   0.280   0.072
 0725   532  18.555   1.285   1.314
 0726   532  19.317   1.105         
 0727   532  17.907   0.719   0.148
 0728   532  17.650   0.690   0.060
 0729   532  16.635   0.601   0.089
 0730   532  16.869   0.637   0.100
 0731   532  17.821   0.892   0.517
 0732   532  18.989   0.991   0.642
 0733   532  17.801   0.973   0.673
 0734   532  18.798   0.821   0.218
 0735   532  18.857   0.974   0.504
 0736   532  17.736   0.908   0.543
 0737   532  18.023   0.895   0.441
 0739   532  19.040   0.806   0.192
 0740   532  18.140   0.718   0.159
 0741   532  14.280   0.257   0.079
 0742   532  16.175   0.538   0.011
 0743   532  16.737   0.699   0.127
 0744   532  16.861   0.761   0.287
 0745   532  16.848   0.909   0.650
 0746   532  17.681   0.723   0.123
 0747   532  18.471   0.901   0.289
 0748   532  13.179   0.269   2.378
 0749   532  12.251   0.201  -0.030
 0750   532  16.965   1.002   0.711
 0751   532  15.993   0.705   0.142
 0752   532  18.479   0.709   0.096
 0753   532  18.719   0.773   0.184
 0754   532  18.493   0.987   0.622
 0755   532  17.773   1.132   0.808
 0756   532  18.896   0.854   0.140
 0757   532  18.739   0.980   0.683
 0758   532  18.375   1.451         
 0759   532  17.100   0.753   0.241
 0760   532  19.552   0.689   0.157
 0761   532  17.179   0.716   0.119
 0762   532  17.341   1.235   1.143
 0763   532  18.344   0.881   0.430
 0764   532  19.470   0.803   0.066
 0765   532  15.649   0.495   0.074
 0766   532  19.424   0.937   0.262
 0767   532  19.101   1.347         
 0768   532  16.508   0.765   0.281
 0769   532  14.741   0.765   0.301
 0770   532  18.015   1.089   0.964
 0771   532  16.041   0.757   0.256
 0772   532  15.352   0.791   0.205
 0773   532  16.017   0.773   0.236
 0774   532  13.373   0.300   0.053
 0775   532  18.402   0.871   0.300
 0776   532  16.728   0.686   0.060
 0777   532  18.341   1.549   1.666
 0778   532  18.201   1.588         
 0779   532  17.068   0.619   0.050
 0780   532  18.242   1.234   1.128
 0781   532  19.187   0.881   0.332
 0782   532  18.734   0.943   0.779
 0783   532  17.111   1.004   0.747
 0784   532  15.973   0.659   0.111
 0786   532  15.470   0.817   0.304
 0787   532  18.426   0.646   0.126
 0788   532  14.639   2.425   0.899
 0789   532  18.050   0.745   0.079
 0790   532  16.826   0.731   0.160
 0791   532  16.599   0.623   0.006
 0792   532  19.091   1.739         
 0793   532  18.766   1.071         
 0794   532  19.232   0.922   0.471
 0795   532  17.439   0.703   0.090
 0796   532  18.405   0.829   0.314
 0797   532  13.517   0.351   0.039
 0798   532  15.775   0.424   0.118
 0799   532  18.825   1.012   0.806
 0800   532  18.037   0.886   0.244
 0801   532  17.515   0.849   0.298
 0802   532  16.481   1.289   1.169
 0803   532  17.643   0.980   0.729
 0804   532  16.613   0.391   0.107
 0805   532  15.280   0.660   0.034
 0806   532  17.357   1.172   1.368
 0807   532  18.955   0.689  -0.024
 0808   532  15.319   0.685   0.185
 0809   532  14.157   0.932   0.522
 0810   532  18.143   0.964         
 0811   532  15.374   0.873   0.432
 0812   532  13.911   0.824   0.293
