UBV CCD observations

  No    Ref    V       B-V     U-B
 0040   432  16.943   0.523   0.074
 0040   458  16.929   0.481   0.372
 0041   432  17.120   0.724  -0.194
 0042   432  16.460   0.402   0.954
 0042   458  16.464   0.402   0.319
 0043   432  16.188   0.408  -0.533
 0043   458  16.821   0.445         
 0044   432  14.051   0.191  -0.407
 0044   458  13.977   0.159  -0.414
 0045   432  15.605   0.288  -0.166
 0045   458  16.252   0.351   0.256
 0046   432  16.361   0.661   0.320
 0047   432  15.461   0.300  -0.040
 0047   458  15.286   0.306   0.172
 0048   432  14.866   0.299   0.003
 0048   458  15.296   0.240  -0.044
 0049   432  15.820   0.423   0.373
 0049   458  15.921   0.404   0.311
 0050   432  15.909   0.504   0.630
 0050   458  17.478   0.572   0.271
 0051   432  17.135   0.646         
 0051   458  17.204   0.678   0.192
 0052   432  14.903   0.238  -0.067
 0052   458  14.737   0.253  -0.088
 0053   432  17.121   0.703   0.879
 0053   458  18.164   0.715   0.122
 0054   432  16.594   0.548  -0.998
 0054   458  17.101   0.489   0.388
 0055   432  15.411   0.265   0.016
 0055   458  15.451   0.258  -0.020
 0056   432  14.888   0.379   0.222
 0056   458  16.191   0.352   0.128
 0057   432  14.539   0.166  -0.331
 0057   458  14.349   0.190  -0.288
 0058   432  15.579   0.954   0.652
 0058   458  15.545   0.994   0.525
 0059   432  18.119   0.775  -0.581
 0059   458  17.799   0.802         
 0060   432  16.934   0.759   0.256
 0060   458  18.177   0.761   0.341
 0061   432  16.664   0.769   0.447
 0061   458  16.746   0.602   0.273
 0062   432  15.276   0.692   0.054
 0062   458  15.206   0.699   0.136
 0063   432  17.169   0.567   0.158
 0063   458  17.147   0.487   0.357
 0064   432  16.161   0.535  -0.036
 0064   458  16.107   0.519   0.276
 0065   432  15.275   0.237  -0.232
 0065   458  15.129   0.235  -0.157
 0066   432  17.143   0.559   0.053
 0066   458  17.128   0.521         
 0067   432  15.346   0.466   0.091
 0067   458  16.052   0.165   0.109
 0068   432  14.658   0.236  -0.337
 0068   458  14.667   0.208  -0.233
 0069   432  15.853   0.351   0.069
 0069   458  16.262   0.345   0.119
 0070   432  15.346   0.466   0.091
 0071   432  16.850   0.718   0.620
 0071   458  16.828   0.614   0.251
 0072   432  14.954   0.350   0.063
 0072   458  15.328   0.355  -0.191
 0073   432  17.281   0.855   2.253
 0073   458  17.462   0.607   0.218
 0074   432  15.282   0.572  -0.108
 0074   458  15.222   0.568   0.100
 0075   432  17.296   0.656  -0.431
 0075   458  17.306   0.679   0.158
 0076   432  16.576   0.716  -0.213
 0076   458  16.685   0.641   0.137
 0077   432  17.086   0.722  -0.052
 0077   458  17.230   0.667   0.219
 0078   432  13.129   0.424  -0.027
 0078   458  13.138   0.413   0.176
 0079   432  15.648   0.301  -0.282
 0079   458  15.625   0.261   0.003
 0080   432  12.110   0.228  -0.696
 0080   458  12.170   0.283  -0.779
 0081   432  12.100   0.563  -0.160
 0081   458  12.107   0.620  -0.018
 0082   432  13.342   0.129  -0.513
 0082   458  13.353   0.134  -0.306
 0083   432  15.497   0.254  -0.155
 0083   458  15.363   0.266  -0.027
 0084   432  15.500   0.843   0.436
 0084   458  15.506   0.857   0.429
 0085   432  16.333   1.127   0.192
 0085   458  16.800   0.984   0.581
 0086   432  16.469   1.565         
 0086   458  17.067   1.508         
 0087   432  15.731   0.343   0.323
 0087   458  15.598   0.364   0.265
 0088   432  15.611   0.396  -0.015
 0088   458  15.596   0.374   0.214
 0089   432  14.778   0.228  -0.179
 0089   458  14.632   0.245  -0.124
 0090   432  15.724   0.540   0.169
 0090   458  15.622   0.548   0.097
 0091   432  16.568   0.759  -0.123
 0091   458  16.543   0.742   0.172
 0092   432  17.461   0.642   0.771
 0092   458  17.353   0.694   0.080
 0093   432  16.202   0.674   0.023
 0093   458  16.212   0.646   0.076
 0094   432  17.420   0.592  -0.034
 0094   458  17.403   0.590   0.319
 0095   432  17.551   0.930  -0.385
 0095   458  17.589   0.890   0.188
 0096   432  16.807   0.456   1.749
 0096   458  16.772   0.437   0.342
 0097   432  16.243   0.891   0.339
 0097   458  16.260   0.884   0.500
 0098   432  16.398   0.835   0.036
 0098   458  16.473   0.794   0.218
 0099   432  16.686   0.515  -0.338
 0099   458  16.716   0.426   0.345
 0100   432  16.307   0.730   0.300
 0100   458  16.318   0.689   0.143
 0101   432  15.682   0.935   0.184
 0101   458  15.679   0.924   0.452
 0102   432  14.300   1.136   0.594
 0102   458  14.353   1.169   0.680
 0103   432  16.429   0.707   0.054
 0103   458  16.420   0.709   0.150
 0104   432  15.529   1.257   1.006
 0104   458  15.666   1.265   0.707
 0105   432  16.978   0.613  -0.314
 0105   458  17.015   0.640   0.162
 0106   432  15.950   0.423  -0.068
 0106   458  15.909   0.447   0.332
 0107   432  14.077   1.037   0.258
 0107   458  14.220   1.057   0.615
 0108   432  12.032   1.178   0.380
 0108   458  12.137   1.241   0.729
 0109   432  14.561   0.272  -0.281
 0109   458  14.596   0.238   0.061
 0110   432  16.509   0.767   0.596
 0110   458  17.142   0.455   0.348
 0111   432  16.179   1.073   1.085
 0111   458  16.381   1.047   0.588
 0112   432  16.638   0.772  -0.052
 0112   458  17.215   0.839   0.253
 0113   432  15.850   0.482   0.181
 0113   458  15.867   0.463   0.283
 0114   432  16.630   0.653  -0.214
 0114   458  16.661   0.606   0.092
 0115   432  16.153   0.391  -0.083
 0115   458  16.199   0.362   0.223
 0116   432  16.100   0.710  -0.380
 0116   458  16.431   0.626   0.317
 0117   432  17.883   0.950         
 0117   458  17.982   0.879   0.230
 0118   432  16.470   0.612   0.172
 0118   458  16.716   0.569   0.061
 0119   432  15.827   0.595   0.191
 0119   458  15.965   0.539   0.225
 0120   432  16.133   0.646   0.039
 0120   458  16.264   0.604   0.118
 0121   432  17.286   0.966  -0.321
 0121   458  17.415   0.962   0.140
 0122   432  15.425   0.648  -0.276
 0122   458  15.533   0.637   0.109
 0123   432  13.439   0.352  -0.226
 0123   458  13.976   0.241   0.020
 0124   432  17.283   1.070  -0.022
 0124   458  17.430   0.969   0.515
 0125   432  17.092   0.748   0.308
 0125   458  17.200   0.703   0.152
 0126   432  15.714   0.543  -0.086
 0126   458  15.814   0.531   0.238
 0127   432  14.534   0.658  -0.281
 0127   458  14.669   0.621   0.082
 0128   432  10.913  -0.297  -0.994
 0128   458  10.181   0.033  -0.463
 0129   432  15.510   0.887   0.208
 0129   458  15.649   0.909   0.583
 0130   432  12.947   0.196  -0.740
 0130   458  12.978   0.283  -0.470
 0131   432  15.943   0.810  -0.014
 0131   458  15.984   0.804   0.401
 0132   432  17.394   1.279         
 0132   458  18.546   1.286         
 0133   432  17.200   1.369         
 0133   458  17.781   1.008   0.655
 0134   432  17.850   0.380  -0.325
 0134   458  18.077   0.748         
 0135   432  18.846   1.624   0.867
 0135   458  18.683   0.820   0.338
 0136   432  17.987   1.022         
 0136   458  18.129   0.747   0.185
 0137   432  15.707   0.357  -0.579
 0137   458  16.921   0.464         
 0138   432  17.477   0.819   0.470
 0138   458  17.596   0.622   0.285
 0139   432  17.636   0.666         
 0139   458  17.572   0.599   0.289
 0140   432  16.329   0.602   0.659
 0140   458  16.680   0.573   0.296
 0141   432  16.467   0.590   0.110
 0141   458  17.188   0.516   0.330
 0142   432  17.270   0.667         
 0142   458  18.128   0.712   0.170
 0143   432  16.134   0.597  -0.207
 0143   458  17.547   0.431   0.011
 0144   432  17.308   0.772   0.060
 0144   458  17.464   0.730   0.188
 0145   432  16.608   0.768  -0.339
 0145   458  16.671   0.768   0.186
 0146   432  17.288   0.731   0.548
 0146   458  17.451   0.671   0.156
 0200   458  11.316   0.664         
 0201   458  11.347   1.849   1.904
 0202   458  11.422   1.437   1.163
 0203   458  11.653   0.146   0.139
 0204   458  11.777   1.618   1.418
 0205   458  11.865   0.105  -0.345
 0206   458  11.880   0.202   0.126
 0207   458  12.002   0.623  -0.028
 0208   458  12.069   0.157   0.156
 0209   458  12.470   0.451   0.046
 0210   458  12.585   0.429   0.056
 0211   458  12.650   0.983   0.553
 0212   458  13.071   0.193   0.039
 0213   458  13.210   1.059   0.643
 0214   458  13.352   1.497   1.583
 0215   458  13.357   0.529   0.099
 0216   458  13.392   0.495   0.087
 0217   458  13.398   1.469   1.321
 0218   458  13.440   0.526   0.117
 0219   458  13.522   0.445   0.046
 0220   458  13.569   0.703   0.090
 0221   458  13.570   0.142  -0.041
 0222   458  13.751   0.803   0.256
 0223   458  13.771   1.324   1.168
 0224   458  13.794   0.293   0.255
 0225   458  13.794   1.270   0.892
 0226   458  13.839   0.424   0.316
 0227   458  13.841   1.333   0.876
 0228   458  13.878   1.117   0.695
 0229   458  13.914   0.196  -0.028
 0230   458  14.040   0.599   0.038
 0231   458  14.048   0.492   0.210
 0232   458  14.117   0.614   0.052
 0233   458  14.220   0.347         
 0234   458  14.221   0.325   0.237
 0235   458  14.248   0.253  -0.017
 0236   458  14.264   0.201  -0.114
 0237   458  14.328   0.593   0.031
 0238   458  14.373   1.023   0.669
 0239   458  14.386   0.447   0.212
 0240   458  14.444   0.225   0.017
 0241   458  14.495   0.462   0.201
 0242   458  14.535   1.097   0.673
 0243   458  14.569   0.431   0.094
 0244   458  14.583   0.913   0.507
 0245   458  14.608   0.568   0.117
 0246   458  14.653   0.279  -0.106
 0247   458  14.655   0.640   0.310
 0248   458  14.670   0.595   0.090
 0249   458  14.697   1.039   0.527
 0251   458  14.731   1.198   0.992
 0252   458  14.738   0.268  -0.160
 0253   458  14.767   1.145   0.738
 0254   458  14.784   0.793   0.319
 0255   458  14.789   0.572   0.547
 0256   458  14.797   0.824   0.360
 0257   458  14.806   0.805   0.295
 0258   458  14.811   0.617   0.114
 0260   458  14.830   0.572   0.051
 0261   458  14.874   0.515   0.055
 0262   458  14.875   0.307   0.035
 0263   458  14.897   0.528   0.089
 0264   458  14.941   0.798   0.108
 0265   458  14.986   1.206         
 0266   458  14.997   0.426   0.050
 0267   458  15.021   0.299   0.276
 0268   458  15.032   1.308   0.728
 0269   458  15.064   0.748  -0.093
 0270   458  15.081   1.179   0.726
 0271   458  15.083   1.353   1.246
 0272   458  15.151   0.588   0.063
 0273   458  15.174   0.303   0.248
 0274   458  15.195   1.518   1.268
 0275   458  15.209   1.143   0.663
 0276   458  15.214   0.861   0.005
 0277   458  15.221   0.303   0.046
 0278   458  15.259   0.447   0.294
 0279   458  15.295   0.638   0.123
 0280   458  15.318   1.348   0.699
 0281   458  15.322   0.471   0.364
 0282   458  15.327   0.327   0.191
 0283   458  15.364   0.724   0.061
 0284   458  15.385   0.620   0.055
 0285   458  15.396   1.261   0.805
 0286   458  15.396   0.610   0.126
 0287   458  15.397   0.406   0.353
 0288   458  15.401   1.177   0.623
 0289   458  15.440   1.315   0.777
 0290   458  15.464   0.397   0.328
 0291   458  15.478   0.726   0.115
 0292   458  15.493   0.517   0.199
 0293   458  15.514   1.231   0.680
 0294   458  15.514   0.267  -0.190
 0295   458  15.517   0.302   0.009
 0296   458  15.538   0.489   0.279
 0297   458  15.545   0.684   0.089
 0298   458  15.568   0.676   0.191
 0299   458  15.601   0.624   0.054
 0300   458  15.613   0.346         
 0301   458  15.614   0.533  -0.013
 0302   458  15.615   0.557   0.057
 0303   458  15.625   0.344   0.303
 0304   458  15.638   0.433   0.336
 0305   458  15.645   0.362   0.333
 0306   458  15.663   0.579   0.131
 0307   458  15.698   0.503   0.316
 0308   458  15.698   0.688   0.097
 0309   458  15.700   0.569   0.186
 0310   458  15.706   1.076   0.623
 0311   458  15.715   0.757   0.181
 0312   458  15.719   0.381   0.320
 0313   458  15.722   0.428   0.388
 0314   458  15.735   0.743   0.132
 0315   458  15.736   0.805   0.258
 0316   458  15.743   0.535   0.348
 0317   458  15.744   0.717   0.176
 0318   458  15.777   0.372   0.070
 0319   458  15.780   0.631   0.059
 0320   458  15.792   0.773   0.183
 0321   458  15.798   0.626   0.124
 0322   458  15.822   0.607   0.187
 0323   458  15.824   0.705   0.209
 0324   458  15.830   0.639   0.107
 0325   458  15.860   0.610   0.061
 0326   458  15.871   0.441   0.203
 0327   458  15.898   0.400   0.295
 0328   458  15.899   0.546   0.217
 0329   458  15.906   0.637   0.056
 0330   458  15.908   0.665   0.076
 0331   458  15.914   0.809   0.336
 0332   458  15.923   1.246   0.626
 0333   458  15.925   0.343   0.111
 0334   458  15.929   0.464   0.275
 0335   458  15.941   0.505   0.253
 0336   458  15.941   0.817   0.337
 0337   458  15.943   0.659   0.113
 0338   458  15.957   0.605   0.094
 0339   458  15.958   0.683   0.114
 0340   458  15.971   0.611   0.084
 0341   458  15.978   1.339   0.963
 0342   458  15.978   0.632   0.103
 0343   458  15.984   0.948   0.576
 0344   458  15.990   0.410   0.309
 0345   458  16.008   0.934   0.205
 0346   458  16.015   0.479   0.398
 0348   458  16.031   1.351   0.974
 0349   458  16.034   0.608   0.057
 0350   458  16.039   0.619   0.099
 0351   458  16.049   0.702   0.118
 0352   458  16.051   0.620   0.103
 0353   458  16.057   0.538   0.228
 0354   458  16.081   0.470   0.332
 0355   458  16.094   0.330   0.186
 0356   458  16.096   0.395   0.343
 0357   458  16.103   0.640   0.130
 0358   458  16.116   0.329   0.197
 0359   458  16.124   0.452   0.322
 0360   458  16.133   0.943   0.593
 0361   458  16.140   0.671   0.062
 0362   458  16.160   0.638   0.332
 0363   458  16.176   1.299         
 0364   458  16.179   0.791   0.232
 0365   458  16.186   0.756   0.169
 0366   458  16.192   0.762   0.256
 0367   458  16.193   0.357   0.219
 0368   458  16.204   0.604   0.040
 0369   458  16.211   1.281   1.212
 0370   458  16.215   0.332  -0.002
 0371   458  16.218   0.374   0.043
 0372   458  16.229   0.772   0.244
 0373   458  16.243   0.655   0.041
 0374   458  16.262   0.480   0.282
 0375   458  16.271   0.305   0.182
 0376   458  16.272   0.774   0.175
 0377   458  16.293   0.829   0.253
 0378   458  16.295   1.334   1.078
 0379   458  16.298   0.924   0.399
 0380   458  16.311   0.396   0.255
 0381   458  16.323   0.426   0.304
 0382   458  16.341   0.737   0.082
 0383   458  16.347   1.004   0.337
 0384   458  16.352   0.399   0.337
 0385   458  16.364   0.642   0.234
 0386   458  16.364   0.647   0.013
 0387   458  16.368   0.719   0.140
 0388   458  16.374   0.643   0.155
 0389   458  16.375   0.352   0.221
 0390   458  16.376   0.872   0.402
 0391   458  16.413   0.653   0.079
 0392   458  16.423   0.706   0.105
 0393   458  16.428   0.562   0.082
 0394   458  16.432   0.751   0.152
 0395   458  16.435   0.645   0.185
 0396   458  16.440   0.573   0.084
 0397   458  16.441   0.675   0.139
 0398   458  16.448   0.704   0.203
 0399   458  16.455   0.767   0.135
 0400   458  16.473   0.660   0.144
 0401   458  16.474   0.630   0.146
 0402   458  16.475   0.560   0.382
 0403   458  16.492   0.325   0.196
 0404   458  16.499   0.806   0.174
 0405   458  16.518   0.722   0.100
 0406   458  16.518   0.670   0.329
 0407   458  16.538   0.718   0.178
 0408   458  16.543   0.558   0.127
 0409   458  16.546   0.679   0.086
 0410   458  16.553   0.661   0.125
 0411   458  16.560   0.417   0.277
 0412   458  16.560   0.744   0.186
 0413   458  16.561   0.792   0.216
 0414   458  16.563   0.470   0.349
 0416   458  16.568   0.660         
 0417   458  16.584   0.835   0.392
 0418   458  16.587   1.273   1.054
 0419   458  16.590   0.414   0.303
 0420   458  16.598   0.812   0.244
 0421   458  16.615   0.868   0.316
 0422   458  16.619   0.715   0.130
 0424   458  16.631   0.639   0.100
 0425   458  16.632   0.701         
 0426   458  16.638   0.948   0.391
 0427   458  16.648   1.277   1.322
 0428   458  16.655   0.665   0.107
 0429   458  16.658   0.415         
 0430   458  16.665   0.747   0.181
 0431   458  16.671   0.424   0.306
 0432   458  16.700   0.622   0.188
 0433   458  16.707   0.629   0.071
 0434   458  16.713   0.823   0.275
 0435   458  16.716   0.556   0.326
 0436   458  16.722   0.434   0.330
 0437   458  16.730   0.769   0.192
 0438   458  16.740   0.853   0.400
 0439   458  16.742   0.455   0.311
 0440   458  16.748   0.671   0.085
 0441   458  16.755   0.999   0.768
 0442   458  16.774   0.649   0.099
 0443   458  16.774   0.786   0.209
 0444   458  16.774   0.848   0.401
 0445   458  16.780   0.945   0.221
 0446   458  16.781   0.732   0.189
 0447   458  16.787   0.693   0.150
 0448   458  16.790   0.720   0.067
 0449   458  16.794   0.734   0.042
 0450   458  16.799   0.906   0.383
 0451   458  16.800   0.899   0.489
 0452   458  16.802   0.924   0.526
 0453   458  16.812   0.653   0.055
 0454   458  16.823   0.255   0.214
 0455   458  16.843   0.781   0.276
 0456   458  16.848   0.768   0.101
 0457   458  16.858   0.479   0.336
 0458   458  16.858   0.634   0.119
 0459   458  16.891   0.700   0.143
 0460   458  16.896   0.819   0.288
 0461   458  16.902   0.871   0.379
 0462   458  16.905   1.299   1.204
 0463   458  16.909   1.212   0.798
 0464   458  16.909   1.294   1.167
 0465   458  16.919   0.781         
 0466   458  16.923   1.039   0.793
 0467   458  16.927   1.255   0.759
 0468   458  16.931   0.733   0.064
 0469   458  16.942   0.706   0.396
 0470   458  16.942   0.725   0.080
 0471   458  16.970   1.083   0.852
 0472   458  16.974   0.765   0.129
 0473   458  16.977   0.633   0.024
 0474   458  16.979   0.449   0.353
 0475   458  16.984   0.552   0.223
 0476   458  16.985   0.588   0.244
 0477   458  16.990   1.226   0.654
 0478   458  16.992   0.727   0.141
 0479   458  17.003   0.657   0.018
 0480   458  17.007   0.823   0.234
 0481   458  17.009   0.743   0.211
 0482   458  17.018   0.706   0.036
 0483   458  17.025   0.742   0.170
 0484   458  17.031   0.481   0.317
 0485   458  17.035   0.895   0.265
 0487   458  17.044   0.609   0.057
 0488   458  17.051   0.705   0.167
 0489   458  17.057   0.583   0.136
 0490   458  17.078   0.594   0.356
 0491   458  17.084   0.823   0.172
 0492   458  17.089   0.658   0.082
 0493   458  17.092   0.801   0.280
 0494   458  17.101   0.558   0.340
 0495   458  17.114   0.679   0.373
 0496   458  17.115   0.710   0.136
 0497   458  17.116   1.270   0.703
 0498   458  17.116   0.793   0.131
 0499   458  17.117   0.979   0.373
 0500   458  17.118   0.734   0.130
 0501   458  17.119   0.594   0.343
 0502   458  17.121   1.215   0.674
 0503   458  17.122   0.816   0.208
 0504   458  17.127   0.513   0.417
 0505   458  17.131   0.683   0.133
 0506   458  17.132   0.546   0.285
 0507   458  17.133   0.809   0.075
 0508   458  17.137   0.717   0.146
 0509   458  17.150   0.425         
 0510   458  17.153   0.787   0.241
 0511   458  17.159   0.575   0.313
 0512   458  17.160   0.658   0.122
 0513   458  17.167   0.632   0.392
 0514   458  17.170   0.757   0.077
 0515   458  17.184   0.757   0.116
 0517   458  17.190   0.588   0.299
 0518   458  17.194   0.608   0.180
 0519   458  17.197   0.657   0.093
 0520   458  17.204   0.978   0.559
 0521   458  17.210   0.658   0.039
 0522   458  17.213   0.494   0.305
 0523   458  17.219   0.683   0.109
 0525   458  17.227   0.857   0.254
 0526   458  17.228   0.762   0.149
 0527   458  17.231   0.699   0.124
 0528   458  17.234   0.750   0.114
 0529   458  17.237   0.929   0.504
 0530   458  17.238   0.756   0.106
 0531   458  17.245   0.741   0.068
 0532   458  17.251   1.310   1.108
 0533   458  17.253   0.685   0.267
 0534   458  17.253   1.284   1.262
 0535   458  17.266   0.629   0.090
 0536   458  17.284   0.635   0.149
 0537   458  17.287   1.296   0.601
 0538   458  17.291   0.730   0.221
 0539   458  17.303   1.070   0.855
 0540   458  17.319   1.303   0.644
 0541   458  17.322   0.711   0.030
 0542   458  17.329   0.577         
 0543   458  17.330   1.211   1.053
 0544   458  17.335   0.793   0.145
 0545   458  17.335   0.603   0.264
 0546   458  17.351   0.636   0.136
 0547   458  17.368   0.799   0.233
 0548   458  17.368   0.668   0.254
 0549   458  17.373   0.760   0.200
 0550   458  17.373   0.681         
 0551   458  17.378   0.789   0.210
 0552   458  17.385   1.221   1.177
 0553   458  17.390   0.717   0.321
 0554   458  17.394   0.633   0.044
 0555   458  17.399   0.624   0.130
 0556   458  17.403   1.076   0.714
 0557   458  17.406   0.779   0.134
 0558   458  17.407   0.595   0.227
 0559   458  17.411   0.572   0.382
 0560   458  17.414   0.905         
 0561   458  17.420   0.677   0.134
 0562   458  17.425   0.483         
 0563   458  17.427   0.674         
 0564   458  17.427   0.976         
 0565   458  17.438   1.275   0.796
 0566   458  17.441   0.806   0.160
 0567   458  17.458   0.494   0.365
 0568   458  17.458   0.701   0.275
 0569   458  17.458   0.747   0.072
 0570   458  17.460   0.630   0.214
 0571   458  17.463   0.667         
 0572   458  17.466   0.791   0.184
 0573   458  17.472   0.785   0.137
 0574   458  17.477   0.676   0.284
 0575   458  17.479   0.657   0.133
 0576   458  17.482   0.927   0.416
 0577   458  17.487   1.484   1.277
 0578   458  17.488   0.735   0.178
 0579   458  17.489   0.664   0.118
 0580   458  17.495   0.717   0.114
 0581   458  17.498   0.877   0.152
 0582   458  17.499   0.759   0.087
 0583   458  17.503   1.157         
 0584   458  17.518   1.026   0.532
 0585   458  17.521   0.873   0.369
 0586   458  17.523   1.142   0.270
 0587   458  17.528   0.713   0.162
 0588   458  17.533   1.428         
 0589   458  17.534   0.772   0.180
 0590   458  17.536   0.655   0.171
 0591   458  17.536   0.687   0.205
 0592   458  17.551   0.814   0.158
 0593   458  17.556   0.956   0.453
 0594   458  17.561   0.737   0.205
 0595   458  17.562   0.456   0.377
 0596   458  17.563   0.625   0.315
 0597   458  17.565   0.692   0.079
 0598   458  17.566   0.602   0.268
 0599   458  17.572   1.191   0.918
 0600   458  17.572   0.681   0.308
 0601   458  17.573   0.837   0.115
 0602   458  17.579   0.960   0.391
 0603   458  17.584   0.989   0.510
 0605   458  17.596   0.731   0.112
 0606   458  17.596   1.142   0.828
 0607   458  17.598   0.688   0.208
 0608   458  17.606   0.783   0.070
 0609   458  17.611   0.648   0.215
 0611   458  17.617   0.719   0.100
 0612   458  17.621   0.794         
 0613   458  17.623   0.722   0.188
 0614   458  17.629   1.180   0.505
 0615   458  17.635   0.699   0.098
 0616   458  17.638   1.141         
 0617   458  17.648   0.671   0.099
 0618   458  17.650   0.883         
 0619   458  17.655   1.196   0.608
 0620   458  17.661   1.142   1.009
 0621   458  17.663   0.886   0.230
 0622   458  17.665   0.751         
 0623   458  17.665   0.665   0.023
 0624   458  17.687   1.203         
 0625   458  17.691   0.898   0.390
 0626   458  17.698   0.845   0.222
 0627   458  17.710   0.780   0.186
 0628   458  17.711   0.872   0.274
 0629   458  17.711   0.715   0.099
 0630   458  17.733   0.955   0.487
 0631   458  17.736   1.181         
 0632   458  17.738   0.904   0.386
 0633   458  17.738   1.327         
 0634   458  17.742   0.794   0.179
 0635   458  17.744   0.971         
 0636   458  17.753   0.730   0.059
 0637   458  17.756   0.643   0.262
 0638   458  17.758   0.977         
 0639   458  17.764   0.621   0.257
 0640   458  17.768   0.666   0.206
 0641   458  17.770   0.867   0.251
 0642   458  17.775   0.795   0.123
 0643   458  17.779   0.673   0.076
 0644   458  17.781   0.836   0.149
 0645   458  17.787   1.119   0.496
 0646   458  17.789   1.121   0.709
 0647   458  17.791   0.673   0.212
 0648   458  17.791   0.884   0.168
 0649   458  17.795   0.894   0.259
 0650   458  17.799   0.985   0.563
 0651   458  17.801   1.446         
 0652   458  17.814   0.786   0.190
 0653   458  17.817   1.300   0.641
 0654   458  17.819   1.039   0.503
 0655   458  17.820   0.819   0.196
 0656   458  17.826   0.761   0.097
 0657   458  17.826   0.802   0.188
 0658   458  17.827   1.511         
 0659   458  17.835   0.662   0.236
 0660   458  17.841   0.806   0.134
 0661   458  17.842   0.656   0.194
 0662   458  17.844   0.862         
 0663   458  17.851   0.757   0.130
 0664   458  17.853   0.909   0.330
 0665   458  17.853   0.769   0.102
 0666   458  17.861   0.743   0.217
 0667   458  17.870   0.682   0.312
 0668   458  17.872   0.892   0.359
 0669   458  17.873   1.221   1.332
 0670   458  17.878   0.782   0.146
 0671   458  17.879   0.745   0.164
 0672   458  17.885   1.014         
 0673   458  17.886   0.703   0.158
 0674   458  17.891   0.884   0.222
 0675   458  17.895   1.174         
 0676   458  17.898   0.814   0.232
 0677   458  17.898   0.834   0.186
 0678   458  17.899   0.708   0.115
 0679   458  17.900   0.638   0.194
 0680   458  17.904   0.735   0.070
 0681   458  17.910   0.710   0.175
 0682   458  17.914   0.854   0.206
 0684   458  17.924   0.930   0.355
 0685   458  17.925   0.671   0.225
 0686   458  17.928   1.039         
 0687   458  17.930   0.720   0.197
 0688   458  17.931   0.760   0.288
 0689   458  17.932   0.830   0.136
 0690   458  17.935   0.794   0.115
 0691   458  17.937   0.822   0.164
 0692   458  17.940   0.825   0.114
 0693   458  17.941   0.839   0.168
 0694   458  17.943   0.685   0.202
 0695   458  17.948   0.863   0.262
 0696   458  17.951   0.743   0.140
 0697   458  17.951   0.734   0.217
 0698   458  17.951   1.221         
 0699   458  17.957   0.846   0.199
