UBV CCD observations

  No    Ref    V       B-V     U-B
 1133    32  16.789   0.960   0.200
 1134    32  15.863   0.864   0.514
 1136    32  17.801   1.027  -0.197
 1137    32  16.682   0.881   0.162
 1139    32  16.066   0.841   0.704
 1141    32  18.678   1.171  -0.368
 1145    32  16.222   0.886   0.633
 1146    32  17.481   0.838  -0.112
 1147    32  17.280   1.107   0.579
 1151    32  16.163   1.012   0.605
 1153    32  16.309   1.540   0.919
 1154    32  17.104   0.966  -0.016
 1155    32  16.768   0.915   0.442
 1156    32  17.861   1.228  -0.273
 1157    32  16.134   0.835   0.538
 1158    32  13.179   1.500   1.121
 1159    32  18.039   0.963  -0.017
 1160    32  16.718   0.916   0.744
 1163    32  17.624   1.045  -0.387
 1165    32  17.693   1.002   0.237
 1166    32  15.273   1.612   1.608
 1167    32  14.040   1.500   1.253
 1169    32  16.038   0.793   0.509
 1170    32  17.694   1.249   0.170
 1173    32  15.914   0.866   0.937
 1174    32  18.008   1.036   0.745
 1175    32  17.987   1.116   1.145
 1177    32  17.791   1.000  -0.065
 1178    32  16.925   0.943   0.699
 1182    32  18.115   1.052   0.937
 1185    32  16.097   0.910   0.504
 1186    32  17.661   1.009  -0.471
 1187    32  18.194   1.164   0.131
 1188    32  16.827   0.927   0.710
 1189    32  17.415   1.099  -0.031
 1192    32  16.798   0.908   0.173
 1196    32  16.721   1.022   0.375
 1198    32  18.367   1.285   0.239
 1199    32  17.291   1.119   0.003
 1200    32  16.633   0.973   0.858
 1203    32  16.034   0.918   0.546
 1204    32  18.048   1.097   0.796
 1206    32  17.140   1.296   0.534
 1207    32  16.089   0.915   0.521
 1208    32  13.419   1.252   1.000
 1210    32  15.475   0.822   0.551
 1211    32  13.868   0.797   0.540
 1212    32  16.218   0.875   0.686
 1213    32  12.750   1.961   2.124
 1216    32  15.348   1.518   1.334
 1217    32  18.166   1.058   0.229
 1218    32  16.393   0.877   0.488
 1219    32  18.414   1.152  -0.250
 1221    32  16.020   0.841   0.718
 1222    32  16.084   0.782   0.533
 1225    32  17.008   1.000   0.676
 1226    32  15.352   0.766   0.375
 1227    32  16.683   0.922   0.946
 1228    32  18.023   1.040   0.204
 1230    32  16.958   0.938   0.370
 1231    32  14.862   0.711   0.397
 1235    32  16.244   0.823   0.574
 1239    32  16.412   0.884   0.690
 1242    32  18.091   0.993   0.383
 1244    32  18.304   1.062  -0.502
 1245    32  18.025   1.160  -0.355
 1246    32  18.230   1.117   0.250
 1247    32  16.142   1.786   0.361
 1248    32  18.400   1.063   0.527
 1250    32  17.325   1.058   0.170
 1251    32  18.311   1.013  -0.166
 1252    32  18.301   1.125   0.141
 1254    32  16.450   0.790   0.252
 1256    32  16.853   0.917   0.295
 1257    32  17.186   1.043  -0.097
 1259    32  17.935   1.186  -0.280
 1260    32  16.491   0.905   0.007
 1261    32  17.929   1.146   1.246
 1263    32  18.587   1.124  -0.352
 1265    32  17.531   0.905   1.043
 1266    32  17.346   1.256  -0.216
 1268    32  18.045   1.038   0.532
 1274    32  17.160   1.518   1.410
