UBV CCD observations

  No    Ref    V       B-V     U-B
 0058   337  12.780   0.110  -0.230
 0058   517  12.690   0.120  -0.300
 0060   337  13.520   0.720   0.330
 0060   517  13.420   0.720   0.100
 0063   337  11.170   0.030  -0.570
 0063   517  11.190   0.070  -0.570
 0065   337   9.840   0.020  -0.730
 0065   517   9.830   0.030  -0.790
 0066   337  12.760   0.160  -0.140
 0066   517  12.810   0.170  -0.070
 0067   337  13.230   0.130  -0.230
 0067   517  13.270   0.140  -0.150
 0068   337  14.260   0.590  -0.320
 0068   517  14.450   0.410  -0.260
 0069   337  13.460   0.150  -0.060
 0069   517  13.490   0.190   0.010
 0071   337  13.040   0.130  -0.300
 0071   517  13.080   0.160  -0.240
 0072   337  12.710   0.140  -0.340
 0072   517  12.750   0.160  -0.270
 0073   337  11.790   0.130  -0.370
 0073   517  11.840   0.140  -0.330
 0074   337  13.780   0.230   0.050
 0074   517  13.780   0.260   0.110
 0075   337  11.660   0.060  -0.500
 0075   517  11.670   0.070  -0.510
 0078   337  12.210   1.190   0.860
 0078   517  12.270   1.120   0.660
 0079   337  10.270   0.020  -0.670
 0079   517  10.210   0.060  -0.710
 0080   337  12.260   0.150  -0.440
 0080   517  12.310   0.130  -0.390
 0081   337  12.630   0.160  -0.320
 0081   517  12.680   0.170  -0.280
 0082   337  13.200   0.150  -0.110
 0082   517  13.240   0.190  -0.080
 0083   337  11.360   0.080  -0.540
 0083   517  11.340   0.120  -0.510
 0084   337  11.820   0.230  -0.430
 0084   517  11.880   0.170  -0.360
 0085   337  11.460   0.060  -0.570
 0085   517  11.430   0.060  -0.520
 0086   337  10.750   0.120  -0.640
 0086   517  10.680   0.100  -0.700
 0087   337  11.180   0.080  -0.710
 0087   517  11.200   0.050  -0.630
 0088   337  12.950   0.160  -0.210
 0088   517  12.960   0.160  -0.290
 0089   337  10.910   0.080  -0.650
 0089   517  10.910   0.040  -0.670
 0090   337  12.050   0.170  -0.240
 0090   517  12.040   0.150  -0.300
 0091   337  13.020   0.140  -0.220
 0091   517  12.960   0.170  -0.250
 0092   337  11.280   0.020  -0.490
 0092   517  11.300   0.060  -0.540
 0093   337  12.510   0.100  -0.250
 0093   517  12.510   0.060  -0.290
 0094   337  13.080   0.100  -0.110
 0094   517  13.070   0.120  -0.150
 0095   337  13.760   0.150   0.090
 0095   517  13.740   0.180   0.090
 0096   337  13.630   0.730   0.270
 0096   517  13.640   0.710   0.060
 0100   337  13.010   0.160  -0.160
 0100   517  13.020   0.170  -0.240
 0103   337  13.440   0.320   0.070
 0103   517  13.460   0.330   0.110
 0104   337  12.670   0.270  -0.150
 0104   517  12.690   0.280  -0.120
 0105   337  13.210   1.470   1.180
 0105   517  13.300   1.380   1.080
 0109   337  13.080   0.240  -0.120
 0109   517  13.170   0.220  -0.080
 0110   337  12.880   0.170  -0.260
 0110   517  12.930   0.180  -0.190
 0111   337  13.370   0.610   0.100
 0111   517  13.400   0.640   0.050
 0112   337  13.290   0.120  -0.060
 0112   517  13.300   0.130  -0.080
 0113   337  12.730   0.080  -0.220
 0113   517  12.720   0.100  -0.270
 0114   337  13.180   0.130  -0.270
 0114   517  13.190   0.100  -0.240
 0116   517  11.470   1.010   0.560
 0117   337  12.100   0.280  -0.380
 0117   517  12.160   0.270  -0.360
 0118   337  15.660   0.670   0.150
 0118   517  15.700   0.610   0.120
 0119   337  13.270   0.120  -0.040
 0119   517  13.290   0.120  -0.080
 0120   337  12.740   0.110  -0.210
 0120   517  12.760   0.110  -0.280
 0121   337  12.720   0.200  -0.190
 0121   517  12.750   0.200  -0.300
 0123   337  12.190   0.200   0.210
 0123   517  12.200   0.170   0.220
 0124   337  12.760   0.120  -0.220
 0124   517  12.770   0.130  -0.300
 0125   337  15.230   0.700   0.220
 0125   517  15.270   0.690   0.110
 0126   337  10.950   1.240   1.420
 0126   517  10.970   1.180   1.010
 0128   337  15.670   0.590   0.180
 0128   517  15.700   0.610   0.150
 0130   337  11.800   0.030  -0.450
 0130   517  11.820   0.070  -0.480
 0131   337   9.970  -0.020  -0.760
 0131   517   9.970  -0.020  -0.800
 0132   337  10.220   0.040  -0.670
 0132   517  10.230   0.030  -0.710
 0133   337   9.120  -0.020  -0.810
 0133   517   9.110  -0.030  -0.830
 0138   337  14.520   0.850   0.550
 0147   337  15.580   0.720   0.130
 0148   337  15.740   0.710   0.110
 0149   337  15.870   0.860   0.450
 0150   337  15.730   0.720   0.200
 0151   337  15.070   0.930   0.520
 0152   337  16.360   0.840   0.410
 0153   337  13.790   0.210   0.090
 0154   337  14.490   0.340   0.260
 0155   337  16.090   1.030   0.420
 0155   517  16.120   1.020   0.560
 0156   337  13.440   0.170  -0.160
 0156   517  13.450   0.200  -0.180
 0157   337  15.370   1.510   1.340
 0157   517  15.380   1.500         
 0158   337  13.900   0.200   0.070
 0158   517  13.900   0.230   0.090
 0159   337  14.630   0.750   0.210
 0160   337  15.320   0.620   0.040
 0161   337  16.170   0.710   0.220
 0161   517  16.300   0.740         
 0162   337  15.090   0.710   0.110
 0162   517  15.080   0.690   0.100
 0163   337  14.640   1.360   1.180
 0164   337  16.010   1.020         
 0165   337  15.270   0.610   0.100
 0165   517  15.380   0.590   0.090
 0166   517  14.100   0.200   0.200
 0167   517  15.310   0.620   0.080
 0169   337  14.380   0.660   0.160
 0169   517  14.520   0.650   0.140
 0170   337  14.850   1.590   1.760
 0170   517  14.870   1.550         
 0171   337  13.820   0.170   0.090
 0171   517  13.750   0.180   0.100
 0172   337  16.340   0.770   0.200
 0172   517  16.350   0.730   0.200
 0173   337  15.960   1.020   0.430
 0173   517  16.040   0.980         
 0174   337  14.660   0.330   0.270
 0174   517  14.670   0.340   0.270
 0175   337  15.450   0.630   0.180
 0175   517  15.440   0.610   0.100
 0176   337  12.940   0.130  -0.230
 0176   517  12.970   0.140  -0.350
 0177   337  15.670   1.050   0.850
 0177   517  15.700   1.030   0.480
 0178   337  15.480   0.580   0.110
 0178   517  15.520   0.570   0.060
 0179   337  14.810   0.520         
 0179   517  14.820   0.510   0.100
 0180   337  13.610   1.260   0.380
 0180   517  13.620   1.210   0.510
 0181   337  15.100   0.470   0.130
 0181   517  15.100   0.470   0.260
 0182   337  14.780   0.580  -0.010
 0182   517  14.810   0.570  -0.010
 0183   337  13.690   0.180   0.060
 0183   517  13.630   0.170   0.080
 0184   337  12.430   1.170   0.050
 0184   517  12.430   1.140   0.130
 0185   337  14.490   0.560   0.120
 0185   517  14.500   0.540  -0.010
 0186   337  14.500   0.270   0.290
 0186   517  14.490   0.290   0.260
 0187   337  13.680   0.510   0.140
 0187   517  13.700   0.480   0.200
 0188   337  15.240   0.610   0.440
 0188   517  15.260   0.590   0.100
 0189   337  16.360   0.990   0.440
 0189   517  16.350   0.960         
 0190   337  15.470   0.640         
 0190   517  15.520   0.590   0.070
 0191   337  15.610   0.760         
 0191   517  15.630   0.750   0.590
 0192   517  13.340   0.350   0.100
 0195   517  16.040   0.590   0.040
 0196   337  14.320   0.230   0.240
 0196   517  14.290   0.270   0.200
 0197   337  16.300   0.760   0.350
 0197   517  16.330   0.810   0.200
 0198   337  15.810   0.650   0.340
 0198   517  15.690   0.660   0.480
 0199   337  15.740   0.740   0.340
 0199   517  15.740   0.750   0.200
 0200   337  13.660   0.150   0.060
 0200   517  13.650   0.170   0.050
 0201   337  15.910   0.670   0.230
 0201   517  15.870   0.620  -0.090
 0202   337  15.430   0.670   0.230
 0202   517  15.430   0.660   0.140
 0203   337  15.130   0.470   0.290
 0203   517  15.120   0.500   0.290
 0204   337  13.930   0.180   0.170
 0204   517  13.940   0.210   0.120
 0205   337  14.520   0.260   0.260
 0205   517  14.530   0.280   0.210
 0206   337  16.510   0.880   0.460
 0206   517  16.440   0.820   0.410
 0207   337  15.680   0.850   0.560
 0207   517  15.700   0.810   0.260
 0209   337  14.630   0.870   0.460
 0209   517  14.710   0.750   0.210
 0211   517  15.770   0.980   0.680
 0213   337  14.890   0.440   0.320
 0213   517  14.910   0.420   0.250
 0214   337  15.240   0.450   0.280
 0214   517  15.260   0.430   0.270
 0215   337  16.140   0.720   0.210
 0215   517  16.160   0.670   0.070
 0216   337  16.030   0.720   0.290
 0216   517  16.050   0.700   0.100
 0217   337  15.240   0.700   0.300
 0217   517  15.250   0.660   0.020
 0218   337  15.630   0.590   0.080
 0218   517  15.630   0.610   0.130
 0219   337  13.840   0.170   0.130
 0219   517  13.830   0.190   0.120
 0220   337  15.760   0.680   0.160
 0220   517  15.740   0.670   0.090
 0221   337  14.740   0.330   0.270
 0221   517  14.730   0.340   0.230
 0222   337  14.550   0.310   0.250
 0222   517  14.530   0.320   0.190
 0223   337  15.390   0.790   0.510
 0223   517  15.440   0.800         
 0225   337  13.140   0.250   0.200
 0225   517  13.150   0.260   0.190
 0226   337  14.570   0.310   0.320
 0226   517  14.580   0.320   0.240
 0227   337  13.430   0.390  -0.140
 0227   517  13.470   0.390  -0.230
 0228   337  15.190   0.610   0.400
 0228   517  15.220   0.590   0.340
 0229   337  15.780   0.740   0.230
 0229   517  15.820   0.700   0.080
 0230   337  14.290   1.350   1.420
 0230   517  14.330   1.300   1.100
 0231   517  15.330   0.470   0.220
 0233   337  14.820   1.150   0.890
 0233   517  14.870   1.120   0.560
 0234   337  14.270   0.270   0.210
 0234   517  14.280   0.280   0.140
 0235   337  14.450   0.260   0.240
 0235   517  14.430   0.290   0.200
 0236   337  15.550   0.640   0.180
 0236   517  15.580   0.630   0.070
 0237   337  14.350   0.280   0.220
 0237   517  14.360   0.290   0.140
 0238   337  14.610   0.320   0.310
 0238   517  14.630   0.360   0.280
 0239   337  15.330   0.540   0.290
 0239   517  15.360   0.570   0.250
 0240   517  15.020   0.680   0.090
 0241   337  15.640   0.610   0.130
 0241   517  15.700   0.600   0.070
 0242   337  13.930   1.220   1.130
 0242   517  13.950   1.260   0.800
 0243   337  12.920   0.180  -0.100
 0243   517  12.930   0.210  -0.150
 0244   337  16.460   0.840   0.410
 0244   517  16.530   0.870         
 0245   337  13.030   0.130  -0.200
 0245   517  13.020   0.170  -0.230
 0246   337  12.630   0.170  -0.090
 0246   517  12.640   0.170  -0.080
 0247   337  15.880   0.610   0.190
 0247   517  15.900   0.640   0.130
 0248   337  13.600   0.580   0.170
 0248   517  13.600   0.620         
 0249   337  13.510   0.220   0.010
 0249   517  13.540   0.230         
 0250   337  13.540   0.140  -0.100
 0250   517  13.570   0.160  -0.070
 0251   337  14.460   0.300   0.260
 0251   517  14.480   0.320   0.270
 0252   337  16.700   0.820   0.420
 0252   517  16.780   0.830         
 0253   337  15.960   0.640   0.240
 0253   517  16.000   0.650   0.100
 0254   337  13.390   0.160  -0.100
 0254   517  13.390   0.190  -0.120
 0255   337  12.260   1.150   1.300
 0255   517  12.280   1.170   0.970
 0256   337  14.680   0.400   0.270
 0256   517  14.710   0.410   0.300
 0257   337  14.790   0.400   0.290
 0257   517  14.840   0.440   0.260
 0258   337  14.430   0.310   0.130
 0258   517  14.460   0.310   0.150
 0259   337  15.250   0.410   0.310
 0259   517  15.230   0.440   0.220
 0260   337  13.920   0.230  -0.050
 0260   517  13.930   0.260  -0.070
 0261   337  14.980   0.670   0.390
 0261   517  15.000   0.690   0.090
 0262   337  13.740   0.500   0.060
 0262   517  13.750   0.520  -0.060
 0263   337  16.080   0.690   0.310
 0263   517  16.110   0.680         
 0264   337  12.340   0.100  -0.480
 0264   517  12.030   0.110  -0.460
 0265   337  16.210   0.780   0.300
 0265   517  16.240   0.760   0.140
 0266   337  14.980   0.410   0.370
 0266   517  15.000   0.440   0.310
 0267   337  15.930   0.770   0.290
 0267   517  15.930   0.790   0.210
 0268   337  15.120   0.440   0.350
 0268   517  15.150   0.460   0.350
 0269   337  14.830   0.350   0.320
 0269   517  14.840   0.370   0.300
 0270   337  14.190   0.330   0.220
 0270   517  14.190   0.370   0.230
 0271   337  15.850   0.630   0.190
 0271   517  15.880   0.640   0.040
 0272   337  15.960   0.830   0.300
 0272   517  16.000   0.810         
 0273   337  14.430   0.260   0.170
 0273   517  14.450   0.300   0.180
 0274   337  14.140   0.260   0.120
 0274   517  14.150   0.300   0.120
 0275   337  15.450   0.700   0.220
 0275   517  15.490   0.690         
 0276   337  13.440   1.230   0.910
 0276   517  13.460   1.260   0.690
 0277   337  12.020   0.220  -0.280
 0277   517  11.980   0.250  -0.320
 0278   337  14.210   0.270   0.040
 0278   517  14.210   0.300   0.030
 0279   337  16.570   0.870   0.490
 0279   517  16.590   0.900         
 0281   337  13.790   0.340   0.250
 0281   517  13.800   0.350   0.250
 0282   337  12.980   0.310  -0.290
 0282   517  12.990   0.320  -0.290
 0283   337  16.150   0.760   0.200
 0283   517  16.180   0.750   0.270
 0284   337  13.400   0.470   0.070
 0284   517  13.430   0.460         
 0285   337  13.270   0.190   0.200
 0285   517  13.300   0.200   0.180
 0286   337  14.690   0.310   0.250
 0286   517  14.730   0.320   0.250
 0287   337  14.560   0.310   0.200
 0287   517  14.580   0.320   0.220
 0288   337  15.220   0.770   0.400
 0288   517  15.240   0.760   0.170
 0289   337  12.680   0.250  -0.320
 0289   517  12.700   0.260  -0.290
 0290   337  14.800   0.410   0.340
 0290   517  14.820   0.410   0.340
 0291   337  15.970   0.790   0.310
 0291   517  15.990   0.780   0.150
 0292   337  11.550   0.120  -0.600
 0292   517  11.530   0.130  -0.550
 0293   337   9.720   1.640   1.830
 0293   517   9.710   1.620   1.710
 0294   337  15.630   0.580   0.260
 0294   517  15.690   0.560   0.230
 0295   337  16.450   0.730   0.540
 0295   517  16.520   0.690         
 0296   337  16.250   0.890   0.350
 0296   517  16.280   0.870         
 0297   337  14.830   0.510   0.050
 0297   517  14.880   0.490         
 0298   337  13.330   1.680   1.870
 0298   517  13.560   1.670   1.440
 0299   517  12.310   0.090  -0.420
 0301   517  14.740   0.580  -0.010
 0302   517  16.180   0.640   0.450
 0303   517  15.600   0.520         
 0304   337  13.800   1.420   1.260
 0304   517  14.010   1.390   0.980
 0305   337  12.910   0.650   0.030
 0305   517  13.010   0.610         
 0306   337  14.120   0.260   0.140
 0306   517  14.120   0.270   0.200
 0307   337  12.250   1.190   1.100
 0307   517  12.270   1.170   0.810
 0308   337  16.140   0.930   0.370
 0308   517  16.110   0.860   0.250
 0309   337  14.400   0.690   0.300
 0309   517  14.400   0.680   0.160
 0310   337  16.290   1.020   0.520
 0310   517  16.470   1.000         
 0311   337  15.590   0.570   0.290
 0311   517  15.620   0.560   0.200
 0312   337  13.590   0.190  -0.080
 0312   517  13.610   0.200  -0.050
 0313   337  12.790   0.120  -0.300
 0313   517  12.810   0.140  -0.260
 0314   337  15.660   0.610   0.390
 0314   517  15.730   0.610   0.440
 0315   337  15.650   0.770   0.240
 0315   517  15.710   0.760   0.210
 0316   337  13.150   0.200  -0.210
 0316   517  13.230   0.210  -0.160
 0317   337  13.480   2.490         
 0317   517  13.510   2.400         
 0318   337  12.820   0.370   0.080
 0318   517  12.860   0.380   0.040
 0319   337  14.830   0.360   0.280
 0319   517  14.860   0.360   0.300
 0320   337  14.890   0.630   0.080
 0320   517  14.920   0.620   0.160
 0321   337  12.770   0.250  -0.130
 0321   517  12.760   0.210  -0.010
 0322   337  11.530   0.110  -0.600
 0322   517  11.540   0.080  -0.530
 0323   337  16.160   0.740   0.160
 0323   517  16.190   0.700         
 0324   337  16.490   0.790   0.400
 0324   517  16.460   0.790   0.210
 0325   517  12.950   0.180   0.160
 0326   517  16.540   0.930         
 0327   517  16.140   0.710  -0.010
 0328   337  15.920   0.720   0.070
 0328   517  15.970   0.690         
 0329   337  15.530   0.740   0.200
 0329   517  15.610   0.740   0.090
 0330   337  15.820   0.640   0.360
 0330   517  15.890   0.640   0.420
 0331   337  15.820   0.890   0.420
 0331   517  15.830   0.880   0.260
 0332   337  16.430   1.070         
 0332   517  16.410   0.810         
 0333   337  15.090   0.480   0.210
 0333   517  15.160   0.490   0.220
 0334   337  13.880   0.220   0.070
 0334   517  13.940   0.260   0.100
 0335   337  15.490   0.600   0.190
 0335   517  15.540   0.640         
 0336   337  13.690   0.220   0.010
 0336   517  13.760   0.250   0.040
 0337   337  14.380   0.530   0.300
 0337   517  14.480   0.410   0.240
 0338   337  16.490   0.900   0.410
 0338   517  16.610   0.820   0.230
 0340   337  15.350   0.550   0.300
 0340   517  15.400   0.570   0.430
 0341   337  15.840   0.650   0.020
 0342   337  14.650   0.340   0.290
 0342   517  14.630   0.380   0.310
 0343   337  14.100   0.300   0.170
 0343   517  14.140   0.350   0.230
 0344   337  14.250   0.290   0.170
 0344   517  14.280   0.330   0.170
 0345   337  14.130   0.310   0.120
 0345   517  14.190   0.320   0.190
 0346   337  14.580   0.380   0.240
 0346   517  14.610   0.420   0.310
 0347   337  14.550   0.340   0.260
 0347   517  14.590   0.390   0.270
 0348   337  16.130   0.770   0.270
 0348   517  16.200   0.780   0.180
 0349   337  15.710   0.680   0.200
 0349   517  15.760   0.670   0.070
 0350   337  14.920   0.410   0.230
 0350   517  14.980   0.430   0.240
 0351   337  14.960   0.400   0.240
 0351   517  15.000   0.430   0.260
 0352   337  12.290   0.120  -0.000
 0352   517  12.370   0.100   0.100
 0353   337  16.080   0.810   0.280
 0353   517  16.140   0.800   0.240
 0354   517  15.840   0.600   0.400
 0355   517  16.070   0.710         
 0356   517  15.990   0.640   0.290
 0357   517  16.090   0.740   0.070
 0358   517  15.360   0.760   0.320
 0359   517  16.200   0.670   0.040
 0360   517  14.740   0.690   0.090
 0361   337  14.200   0.380  -0.100
 0361   517  14.240   0.380  -0.110
 0362   337  16.100   0.810   0.180
 0362   517  16.160   0.800   0.030
 0363   337  15.760   1.040   0.280
 0363   517  15.800   1.000   0.430
 0364   337  16.110   1.010   0.390
 0364   517  16.040   0.950   0.290
 0365   337  15.220   0.590   0.100
 0365   517  15.260   0.620         
 0366   337  15.770   0.860   0.240
 0366   517  15.820   0.830   0.180
 0367   337  15.680   0.660   0.090
 0367   517  15.730   0.670   0.020
 0368   337  14.800   0.490   0.170
 0368   517  14.860   0.510   0.230
 0369   337  15.290   0.930   0.460
 0369   517  15.340   0.940   0.600
 0370   337  14.390   0.610   0.070
 0370   517  14.430   0.610   0.040
 0371   337  14.610   1.410   0.940
 0371   517  14.650   1.380         
 0372   337  15.040   0.640   0.130
 0372   517  15.100   0.640  -0.010
 0373   337  13.860   0.170   0.080
 0373   517  13.890   0.230   0.120
 0374   337  16.510   1.100   0.730
 0374   517  16.570   1.100         
 0375   337  15.310   0.780   0.320
 0375   517  15.380   0.770   0.340
 0376   337  16.090   0.820   0.220
 0376   517  16.150   0.820   0.180
 0377   517  16.430   0.880         
 0378   517  14.310   1.430   1.090
 0379   517  14.020   0.500         
 0380   517  13.360   1.500   0.970
 0381   517  15.780   0.750   0.110
 0382   517  16.420   0.810   0.100
 0383   517  15.940   0.980         
 0384   517  14.680   0.560   0.530
 0385   517  14.930   0.390   0.220
 0386   517  13.810   1.050   0.490
 0387   517  13.880   0.630   0.180
 0388   517  16.420   0.800   0.110
 0389   517  16.180   1.040   0.600
 0390   337  13.690   0.530  -0.050
 0390   517  13.720   0.550  -0.060
 0391   337  14.350   0.520   0.040
 0391   517  14.390   0.550   0.020
 0392   337  14.720   0.310   0.230
 0392   517  14.750   0.360   0.260
 0393   337  12.140   0.090  -0.440
 0393   517  12.200   0.120  -0.410
 0394   337  16.300   0.710   0.180
 0394   517  16.330   0.740   0.120
 0395   337  15.540   0.950   0.400
 0395   517  15.590   0.940   0.570
 0396   337  15.430   0.640   0.470
 0396   517  15.460   0.640   0.410
 0397   337  13.860   1.070   0.670
 0397   517  13.910   1.070   0.600
 0398   337  15.690   0.720   0.170
 0400   337  15.840   0.760   0.280
 0400   517  15.850   0.730         
 0401   337  12.540   0.280   0.160
 0401   517  12.580   0.310   0.200
 0402   337  15.860   0.770   0.170
 0402   517  15.900   0.820   0.200
 0403   337  12.200   0.120  -0.250
 0403   517  12.250   0.170  -0.180
 0404   337  15.940   0.810   0.330
 0404   517  15.970   0.790   0.260
 0405   517  15.040   0.950   0.460
 0407   517  15.230   0.620   0.090
 0408   517  12.190   0.080  -0.590
 0409   517  14.250   0.270   0.160
 0410   517  16.630   0.930   0.320
 0411   517  13.920   0.590   0.540
 0412   517  15.100   0.490   0.210
 0413   517  15.250   2.190         
 0414   517  13.940   0.250   0.140
 0415   517  14.720   0.700         
 0416   337  12.770   1.120   0.680
 0416   517  12.820   1.080   0.590
 0417   337  16.190   0.950   0.330
 0417   517  16.220   0.970         
 0418   337  15.970   0.650   0.020
 0418   517  15.990   0.670   0.040
 0419   337  14.000   0.250   0.250
 0419   517  13.990   0.280   0.150
 0420   337  16.040   0.730   0.220
 0420   517  16.070   0.820   0.290
 0421   337  15.610   0.780   0.280
 0421   517  15.650   0.790   0.100
 0422   337  15.630   0.770   0.230
 0422   517  15.600   0.780   0.060
 0423   337  15.690   0.680   0.280
 0423   517  15.720   0.720   0.170
 0424   337  15.920   0.630   0.170
 0424   517  15.920   0.630  -0.010
 0425   337  15.360   0.670   0.060
 0425   517  15.380   0.700   0.170
 0426   337  15.950   0.750   0.170
 0426   517  15.950   0.710  -0.060
 0427   337  15.470   0.610   0.030
 0427   517  15.440   0.680   0.060
 0428   337  15.330   0.650   0.120
 0428   517  15.330   0.690   0.160
 0429   337  15.550   0.870   0.360
 0429   517  15.540   0.860   0.340
 0430   337  13.720   0.590  -0.010
 0430   517  13.930   0.640  -0.010
 0431   517  12.030   0.100   0.080
 0433   517  16.060   1.220         
 0434   517  13.910   0.280   0.050
 0437   337  16.000   0.680   0.650
 0438   337  13.620   0.170   0.020
 0439   337  13.410   0.180  -0.090
 0440   337  14.010   0.540   0.130
 0440   517  14.390   0.590   0.120
 0441   337  16.410   0.810         
 0442   337  15.620   0.650   0.240
 0442   517  15.590   0.680   0.120
 0443   337  14.430   0.300   0.240
 0443   517  14.410   0.350   0.280
 0444   337  13.530   0.210  -0.020
 0444   517  13.510   0.260  -0.020
 0445   337  13.590   0.170   0.040
 0445   517  13.580   0.210   0.050
 0446   337  12.320   1.030   0.710
 0446   517  12.330   0.990   0.560
 0447   337  16.190   1.000   0.400
 0448   337  13.610   0.710  -0.080
 0449   337  15.560   0.750   0.260
 0450   337  14.760   0.380   0.290
 0451   337  14.510   0.580   0.150
 0452   337  16.290   1.030   0.620
 0453   337  14.330   0.740   0.250
 0454   337  12.890   0.190  -0.270
 0455   337  15.800   0.880   0.340
 0456   337  16.320   1.080         
 0457   337  13.680   1.110   1.010
 0466   337  14.800   0.650   0.130
 0467   337  15.100   0.590   0.220
 0468   337  14.740   0.710   0.220
 0469   337  15.240   0.700   0.130
 0479   337  14.650   1.850         
 0479   517  14.640   1.820         
 0480   337  15.770   0.620   0.120
 0480   517  15.810   0.590  -0.110
 0481   337  13.850   0.190   0.150
 0481   517  13.850   0.200   0.120
 0484   337  14.920   0.100   0.290
 0484   517  14.350   0.490   0.100
 0485   337  14.170   0.260   0.170
 0485   517  14.160   0.270   0.140
 0486   337  15.000   0.750   0.290
 0486   517  14.910   0.780   0.300
 0487   337  14.880   0.420   0.340
 0487   517  14.780   0.390   0.410
 0488   337  15.880   0.660   0.200
 0488   517  15.750   0.620   0.020
 0489   337  14.740   0.620   0.190
 0489   517  14.650   0.600  -0.030
 0490   337  15.050   0.450   0.290
 0490   517  15.080   0.490   0.340
 0491   337  14.040   0.230   0.080
 0491   517  14.070   0.260   0.140
 0492   337  15.540   0.670   0.180
 0492   517  15.560   0.650   0.500
 0493   337  14.620   0.290   0.200
 0493   517  14.650   0.350   0.420
 0494   337  15.500   0.550   0.360
 0494   517  15.520   0.590   0.760
 0495   337  14.240   0.270   0.230
 0495   517  14.260   0.320   0.250
 0496   337  13.970   0.470   0.240
 0496   517  13.980   0.490   0.150
 0497   337  15.410   0.650   0.170
 0497   517  15.410   0.640   0.070
 0501   337  15.050   0.420   0.360
 0501   517  15.100   0.420   0.320
 0503   337  12.930   0.140  -0.210
 0503   517  12.940   0.150  -0.300
 0504   337  14.290   0.590   0.190
 0504   517  14.370   0.600   0.280
 0505   337  12.880   0.220  -0.060
 0505   517  12.890   0.210  -0.140
 0506   337  13.180   0.190  -0.080
 0506   517  13.200   0.190  -0.130
 0507   337  13.830   0.240   0.050
 0507   517  13.850   0.230   0.070
 0508   337  13.200   0.060  -0.090
 0508   517  13.090   0.170  -0.180
 0509   337  14.350   0.050         
 0510   337  14.480   0.460   0.380
 0510   517  14.520   0.370   0.330
 0511   337  15.060   0.510   0.320
 0511   517  15.070   0.490   0.340
 0512   337  12.240   0.150  -0.340
 0512   517  12.260   0.090  -0.380
 0514   337  14.310   0.310   0.230
 0514   517  14.310   0.320   0.250
 0515   337  12.520   0.120  -0.280
 0515   517  12.480   0.160  -0.440
 0516   337  14.010   0.210         
 0516   517  14.110   0.220  -0.030
 0517   337  14.720   0.680   0.410
 0518   337  13.370   0.230  -0.100
 0518   517  13.270   0.170  -0.110
 0519   337  13.970   0.250   0.070
 0519   517  13.880   0.250   0.080
 0520   337  13.960   0.240   0.070
 0520   517  13.990   0.270   0.070
 0521   337  13.860   0.340   0.260
 0521   517  13.810   0.570   0.200
