UBV CCD observations

  No    Ref    V       B-V     U-B
 0193   547  15.643   1.150   1.222
 0194   547  15.649   0.724   0.161
 0195   547  15.651   0.792   0.240
 0196   547  15.657   0.831   0.319
 0197   547  15.658   0.847   0.354
 0198   547  15.658   0.685   0.278
 0199   547  15.685   1.410   1.609
 0200   547  15.688   0.725   0.415
 0201   547  15.690   0.648   0.333
 0202   547  15.692   0.680   0.128
 0203   547  15.695   0.694   0.326
 0204   547  15.728   0.697   0.149
 0205   547  15.750   2.617         
 0206   547  15.751   0.754   0.223
 0207   547  15.752   0.883   0.408
 0208   547  15.761   0.591   0.356
 0209   547  15.774   0.720   0.354
 0210   547  15.789   1.520   1.306
 0211   547  15.798   0.875   0.419
 0212   547  15.814   0.844   0.232
 0214   547  15.818   0.683   0.327
 0215   547  15.824   0.637   0.279
 0216   547  15.829   2.070         
 0217   547  15.836  -1.210   0.769
 0218   547  15.845   0.886   0.581
 0219   547  15.851   0.718   0.137
 0220   547  15.858   0.868   0.370
 0221   547  15.876   0.856   0.398
 0222   547  15.882   0.659   0.244
 0223   547  15.896   1.504   0.190
 0224   547  15.901   2.016   2.250
 0225   547  15.908   0.743   0.180
 0226   547  15.911   0.672   0.290
 0227   547  15.913   0.677   0.319
 0228   547  15.919   1.334   1.550
 0229   547  15.921   0.702   0.385
 0230   547  15.926   0.753   0.206
 0231   547  15.927   0.656   0.233
 0232   547  15.932   0.893   0.376
 0233   547  15.941   0.719   0.191
 0234   547  15.959   0.766   0.267
 0235   547  15.966   1.645   1.546
 0236   547  15.969   0.670   0.250
 0237   547  15.982   0.890   0.338
 0238   547  15.982   0.994   0.607
 0239   547  15.987   0.689   0.378
 0240   547  15.996   0.705   0.323
 0241   547  16.009   0.820   0.370
 0242   547  16.009   0.637   0.103
 0243   547  16.019   0.788   0.390
 0244   547  16.020   2.576         
 0245   547  16.020   0.925   0.514
 0246   547  16.025   0.747   0.249
 0247   547  16.027   0.642   0.367
 0249   547  16.063   0.576   0.118
 0250   547  16.065   0.677   0.352
 0251   547  16.078   0.711  -0.850
 0252   547  16.078   0.627   0.323
 0254   547  16.088   1.043   0.920
 0255   547  16.090  -0.898   0.382
 0256   547  16.107   1.975   2.125
 0257   547  16.114   0.704   0.350
 0258   547  16.115   1.932   2.047
 0259   547  16.117   0.771   0.231
 0261   547  16.123   0.889   0.379
 0262   547  16.137   1.682   1.490
 0263   547  16.139   1.041   0.495
 0264   547  16.142   0.884   0.388
 0265   547  16.143   1.021   0.466
 0266   547  16.145  -0.732   0.275
 0267   547  16.151   0.828   0.363
 0268   547  16.158   2.224  -0.374
 0269   547  16.165   0.730   0.340
 0270   547  16.168   0.980   0.699
 0271   547  16.170   1.011   0.249
 0272   547  16.176   0.808   0.317
 0273   547  16.184   0.669   0.315
 0274   547  16.184  -0.936   0.314
 0275   547  16.187  -0.527   0.467
 0276   547  16.193   0.597   0.359
 0277   547  16.198   1.820   1.770
 0278   547  16.205   1.538   1.353
 0279   547  16.244   0.791   0.212
 0280   547  16.260  -0.541   0.429
 0281   547  16.262   0.755   0.312
 0283   547  16.267   0.898   0.343
 0284   547  16.269   0.755   0.490
 0285   547  16.269   0.713   0.207
 0286   547  16.272   0.951   0.580
 0287   547  16.274   0.998   0.718
 0288   547  16.275   0.655   0.356
 0289   547  16.276   1.678   1.235
 0290   547  16.280   0.728   0.183
 0291   547  16.283   1.447   1.476
 0293   547  16.292          -1.356
 0294   547  16.295   1.496   1.277
 0295   547  16.318   0.836   0.339
 0296   547  16.322   0.910   0.403
 0297   547  16.326   0.714   0.199
 0298   547  16.326   1.061   0.846
 0299   547  16.331   0.781   0.227
 0300   547  16.336   0.801   0.309
 0301   547  16.337   0.685   0.422
 0302   547  16.343   0.763   0.244
 0303   547  16.350   0.916   0.421
 0304   547  16.352   4.217  -1.382
 0305   547  16.356   0.820   0.246
 0306   547  16.364   1.996   2.096
 0307   547  16.364   0.924   0.359
 0308   547  16.367   0.775   0.441
 0309   547  16.378   0.751   0.193
 0310   547  16.396   0.642   0.358
 0311   547  16.399   1.024   0.472
 0312   547  16.405   0.903   0.344
 0313   547  16.405   0.824         
 0314   547  16.411   0.863   0.331
 0315   547  16.414   0.861   0.351
 0316   547  16.428   0.754   0.494
 0317   547  16.434   0.743   0.173
 0318   547  16.435   0.961   0.416
 0319   547  16.443   0.936   0.533
 0320   547  16.451   1.918   1.911
 0321   547  16.466   0.816   0.357
 0322   547  16.468   0.825   0.322
 0323   547  16.469   1.680         
 0324   547  16.478   0.900   0.351
 0325   547  16.481   1.019   0.733
 0326   547  16.482   0.681   0.333
 0328   547  16.501   0.895   0.379
 0329   547  16.510   0.711   0.463
 0330   547  16.520   0.987   0.568
 0331   547  16.524   0.780   0.332
 0332   547  16.528   0.802   0.321
 0333   547  16.531   2.174         
 0334   547  16.539   0.643   0.072
 0336   547  16.543   0.801   0.278
 0337   547  16.545   0.896   0.507
 0338   547  16.545   0.788   0.363
 0339   547  16.545   1.316   0.945
 0340   547  16.551   0.768   0.496
 0341   547  16.559   1.143   0.785
 0342   547  16.559   0.830   0.277
 0343   547  16.573   0.909   0.399
 0346   547  16.609   0.776   0.528
 0347   547  16.627   0.866   0.364
 0348   547  16.636   0.872   0.299
 0349   547  16.642   0.828   0.424
 0350   547  16.645   1.093   0.578
 0351   547  16.649   0.793   0.461
 0352   547  16.656   0.941   0.510
 0353   547  16.657   0.965   0.574
 0354   547  16.657   0.558   1.489
 0355   547  16.666   0.916   0.352
 0356   547  16.667   0.848   0.344
 0357   547  16.669   0.966   0.523
 0358   547  16.673   0.806   0.241
 0359   547  16.682   0.975   0.732
 0360   547  16.683   0.837   0.328
 0361   547  16.687   0.922   0.369
 0362   547  16.694   0.992   0.621
 0363   547  16.694   0.748   0.384
 0364   547  16.701   0.717   0.371
 0365   547  16.702   0.854   0.345
 0366   547  16.703   0.873   0.448
 0367   547  16.707   1.823   1.977
 0368   547  16.712   0.842   0.247
 0369   547  16.719   1.128   0.973
 0370   547  16.722   0.816   0.311
 0371   547  16.733   0.790   0.217
 0372   547  16.736   0.992   0.413
 0373   547  16.739   0.842   0.291
 0374   547  16.742   0.802   0.251
 0375   547  16.743   1.854   1.784
 0376   547  16.745   0.985   0.514
 0377   547  16.749   0.684   1.613
 0379   547  16.753   0.901   0.505
 0380   547  16.765   0.831   0.375
 0381   547  16.768   1.460   1.541
 0382   547  16.773   0.896   0.409
 0383   547  16.782   1.015   0.513
 0384   547  16.783   0.968   0.426
 0385   547  16.788   0.826   0.307
 0386   547  16.789   0.835   0.255
 0387   547  16.791   0.810   0.331
 0388   547  16.794   0.837   0.464
 0389   547  16.796   0.626   0.368
 0390   547  16.797   1.102   0.875
 0391   547  16.806   1.040   0.544
 0392   547  16.811   0.996   0.456
 0393   547  16.816   1.014   0.510
 0394   547  16.816   0.976   0.594
 0395   547  16.819   0.867   0.371
 0396   547  16.821   0.898   0.292
 0397   547  16.823   0.839   0.283
 0398   547  16.826   1.000   0.455
 0399   547  16.828   0.136   1.370
 0400   547  16.835   0.827   0.301
 0401   547  16.848   1.820   1.604
 0402   547  16.849   0.803   0.208
 0403   547  16.851   0.823   0.319
 0404   547  16.860   0.851   0.456
 0405   547  16.864   0.836   0.261
 0406   547  16.865   0.860   0.312
 0407   547  16.867   1.065   0.518
 0408   547  16.869   1.019   0.528
 0409   547  16.875   0.813   0.257
 0410   547  16.880   1.653   1.348
 0411   547  16.889   1.043   0.455
 0412   547  16.894   1.219   0.686
 0413   547  16.894   0.907   0.319
 0414   547  16.896   0.835   0.275
 0415   547  16.897   0.811   0.228
 0417   547  16.898   0.734   0.459
 0418   547  16.902   0.890   0.363
 0419   547  16.910   0.800   0.254
 0420   547  16.912   0.913   0.371
 0421   547  16.918   0.821   0.521
 0422   547  16.929   1.419   1.326
 0423   547  16.934   0.978   0.532
 0424   547  16.934   1.190   1.108
 0425   547  16.934   1.441   1.601
 0427   547  16.939   1.188   1.101
 0428   547  16.946   0.989   0.528
 0429   547  16.955   1.010   0.616
 0430   547  16.968   0.917   0.408
 0431   547  16.976   1.136   0.745
 0432   547  16.985   1.445   1.170
 0433   547  16.988   0.896   0.346
 0434   547  16.991   0.646   0.432
 0435   547  16.993   1.101   0.848
 0436   547  16.993   0.768   0.199
 0438   547  17.001   1.601   1.420
 0439   547  17.004   0.842   0.577
 0440   547  17.006   0.914   0.383
 0441   547  17.016   0.552   0.145
 0442   547  17.017   1.592   1.275
 0443   547  17.018   0.961   0.612
 0444   547  17.027   0.979   0.464
 0445   547  17.028   0.922   0.379
 0446   547  17.030   1.933         
 0447   547  17.035   0.924   0.405
 0448   547  17.037   0.780   0.339
 0449   547  17.038   1.980   2.118
 0450   547  17.038   0.887   0.596
 0451   547  17.045   0.885   0.479
 0452   547  17.046   1.824   1.689
 0453   547  17.049   0.915   0.327
 0454   547  17.057   0.873   0.315
 0455   547  17.062   1.703  -0.131
 0456   547  17.064   0.780   0.115
 0457   547  17.066   0.873   0.374
 0458   547  17.066   0.862   0.347
 0459   547  17.069   0.838   0.312
 0460   547  17.073   0.563   1.600
 0462   547  17.083   0.938   0.502
 0463   547  17.085   1.882   1.982
 0464   547  17.085   0.871   0.432
 0465   547  17.092   2.223         
 0466   547  17.108   0.831   0.405
 0467   547  17.108   0.925   0.398
 0468   547  17.116   1.092   0.541
 0469   547  17.118   0.981   0.655
 0470   547  17.121   1.037   0.407
 0471   547  17.122   0.990   0.388
 0472   547  17.124   1.221   1.046
 0473   547  17.126   0.848   0.365
 0474   547  17.132   1.032   0.569
 0475   547  17.134   1.102   0.729
 0476   547  17.140   1.169   0.928
 0477   547  17.141   0.918   0.367
 0478   547  17.153   1.088   0.723
 0479   547  17.153   0.876   0.341
 0480   547  17.155   1.719   1.632
 0481   547  17.156   0.837   0.539
 0482   547  17.163           0.467
 0483   547  17.169   2.013   2.127
 0484   547  17.169   0.937   0.310
 0485   547  17.172   0.930   0.395
 0486   547  17.173   1.794         
 0487   547  17.173   0.778   0.446
 0488   547  17.177   0.923   0.296
 0489   547  17.178   0.873   0.286
 0490   547  17.184   1.044   0.456
 0491   547  17.185   1.139   0.686
 0492   547  17.198  -0.543         
 0493   547  17.199   1.263   1.191
 0494   547  17.201   1.814         
 0495   547  17.203   0.972   0.368
 0496   547  17.208   0.806   0.528
 0498   547  17.215   0.920   0.448
 0499   547  17.217   0.910   0.363
 0500   547  17.230   0.864   0.316
 0501   547  17.232   1.115   0.751
 0502   547  17.235   1.305   1.389
 0503   547  17.237   1.372   1.440
 0504   547  17.238   0.803   0.184
 0505   547  17.240   1.017   0.599
 0506   547  17.244   0.874   0.330
 0507   547  17.250   1.025   0.694
 0508   547  17.254   1.140   0.704
 0509   547  17.259   0.930   0.374
 0510   547  17.262   0.933   0.300
 0511   547  17.271   1.129   0.731
 0512   547  17.271   1.409   0.930
 0513   547  17.279   0.872   0.220
 0514   547  17.281   0.958   0.397
 0515   547  17.281   0.902   0.392
 0516   547  17.282   1.266         
 0517   547  17.283   0.874   0.318
 0518   547  17.284   0.926   0.411
 0519   547  17.285   0.988   0.517
 0520   547  17.286   0.563   1.489
 0521   547  17.287   1.012   0.525
 0522   547  17.292   0.831   0.576
 0523   547  17.293   0.897   0.385
 0524   547  17.294   0.919   0.374
 0525   547  17.298   1.225   0.987
 0527   547  17.300   0.945   0.640
 0528   547  17.305   0.824         
 0529   547  17.306   0.934   0.366
 0530   547  17.306   1.281   1.307
 0531   547  17.314   0.992   0.367
 0532   547  17.317   0.306         
 0533   547  17.318   0.845   0.464
 0534   547  17.319   0.933   0.444
 0535   547  17.321   1.024   0.639
 0536   547  17.322   0.979   0.445
 0537   547  17.324   1.319   0.961
 0538   547  17.324   0.809   0.467
 0539   547  17.325   1.007   0.481
 0540   547  17.331   0.879   0.472
 0541   547  17.338   0.884   0.519
 0542   547  17.342   0.981   0.389
 0543   547  17.344   1.125   0.925
 0544   547  17.353   1.066   0.528
 0545   547  17.355   0.935   0.392
 0546   547  17.358   0.901   0.444
 0547   547  17.365   0.825   0.303
 0548   547  17.366   1.073   0.433
 0549   547  17.372   0.975   0.868
 0550   547  17.372   0.894   0.267
 0551   547  17.373   1.892   1.938
 0552   547  17.374   1.014   0.557
 0553   547  17.379   0.777   0.437
 0554   547  17.383   1.126   0.716
 0555   547  17.388   0.814   0.374
 0556   547  17.390   0.837   0.248
 0557   547  17.401   1.003   0.458
 0558   547  17.403   0.988   0.510
 0559   547  17.405   1.076   0.593
 0560   547  17.412   3.132         
 0561   547  17.413   0.929   0.415
 0562   547  17.419   0.953   0.372
 0563   547  17.424   1.019   0.614
 0564   547  17.429   0.951   0.377
 0565   547  17.430   0.968   0.481
 0566   547  17.431   1.870   1.743
 0567   547  17.436           0.491
 0568   547  17.438   0.867   0.294
 0569   547  17.442   0.890   0.341
 0571   547  17.445   1.347   1.153
 0572   547  17.454   1.135   0.905
 0573   547  17.454   0.985   0.456
 0575   547  17.468   1.014   0.730
 0576   547  17.469   1.008   0.474
 0577   547  17.470   1.473   1.462
 0578   547  17.476   0.984   0.412
 0579   547  17.476   1.012   0.500
 0581   547  17.482   1.020   0.384
 0582   547  17.485   1.887   1.875
 0583   547  17.487   1.038   0.463
 0584   547  17.493   0.990   0.396
 0585   547  17.493   0.982   0.409
 0587   547  17.496   0.988   0.364
 0588   547  17.504   1.073   0.770
 0589   547  17.505   0.924         
 0590   547  17.515   1.902         
 0591   547  17.518   1.047   0.420
 0592   547  17.518   1.048   0.576
 0593   547  17.521   1.540   1.554
 0594   547  17.525   1.013   0.462
 0595   547  17.526   1.039   0.452
 0596   547  17.526   1.347         
 0597   547  17.532   1.426   1.651
 0598   547  17.535   0.936   0.380
 0599   547  17.535   1.062   0.509
 0600   547  17.537   1.026   0.544
 0601   547  17.544   0.963   0.428
 0602   547  17.547   0.931   0.400
 0603   547  17.551   0.828   0.375
 0604   547  17.551   0.933   0.441
 0606   547  17.558   0.944   0.370
 0607   547  17.560   0.950   0.294
 0608   547  17.564   1.008   0.543
 0610   547  17.573   1.006   0.410
 0611   547  17.574   1.042   0.537
 0612   547  17.574   1.181         
 0613   547  17.575   1.361   1.363
 0614   547  17.579   1.232   0.973
 0615   547  17.581   1.016   0.533
 0616   547  17.582   0.969   0.440
 0617   547  17.583   0.821   0.418
 0618   547  17.588   0.952   0.366
 0619   547  17.589   0.858         
 0620   547  17.590   0.978   0.389
 0621   547  17.604   0.992   0.404
 0622   547  17.605   1.118         
 0623   547  17.608   0.937   0.440
 0624   547  17.614   1.037   0.495
 0625   547  17.614   0.958         
 0626   547  17.615   1.018   0.294
 0627   547  17.616   0.994         
 0628   547  17.622   1.131   0.596
 0629   547  17.623   1.241   0.934
 0630   547  17.627   1.320   0.898
 0631   547  17.628   1.101   0.584
 0632   547  17.629   1.732   1.325
 0633   547  17.632   1.169   0.944
 0634   547  17.635   1.011   0.379
 0635   547  17.637   1.132   0.755
 0636   547  17.638   1.094   0.572
 0637   547  17.643   0.968   0.406
 0638   547  17.644   1.060   0.471
 0639   547  17.644   1.499   1.228
 0640   547  17.646   1.347   1.360
 0641   547  17.647   0.983   0.513
 0642   547  17.650   1.236         
 0643   547  17.654   1.703   1.513
 0644   547  17.662   1.187   0.761
 0645   547  17.662   1.974         
 0646   547  17.663   0.792   0.588
 0647   547  17.665   0.967   0.349
 0648   547  17.666   1.068   0.625
 0649   547  17.673   1.406   0.989
 0650   547  17.674   1.946         
 0651   547  17.674   0.959   0.462
 0652   547  17.675   0.940   0.389
 0653   547  17.675   1.093         
 0654   547  17.679   1.621   1.249
 0655   547  17.682   1.670         
 0656   547  17.690   1.212   1.101
 0657   547  17.692   1.056   0.473
 0658   547  17.696   1.022   0.570
 0659   547  17.698   1.073   0.529
 0660   547  17.699   1.054   0.512
 0661   547  17.701   0.967   0.330
 0662   547  17.705   1.552   1.694
 0663   547  17.705   0.854   0.671
 0664   547  17.710   1.241   0.821
 0665   547  17.713   0.841   0.531
 0667   547  17.719   1.030   0.470
 0668   547  17.720   1.318         
 0669   547  17.720   0.913   0.328
 0670   547  17.721   1.833   1.600
 0671   547  17.724   1.539   1.548
 0672   547  17.733   0.960   0.298
 0673   547  17.734   1.592   1.558
 0674   547  17.734   1.545   1.149
 0675   547  17.734   1.057   0.581
 0676   547  17.736   1.104         
 0677   547  17.738   0.891   0.614
 0678   547  17.741   3.478   1.665
 0679   547  17.745   0.979   0.442
 0680   547  17.745   1.047   0.386
 0681   547  17.750   1.650   1.648
 0682   547  17.751   1.040         
 0683   547  17.756   0.846   0.545
 0684   547  17.757   3.502         
 0685   547  17.758   0.753   1.424
 0686   547  17.762   1.123   0.745
 0687   547  17.763   1.135   0.508
 0688   547  17.766   1.412   1.686
 0689   547  17.769   0.950   0.583
 0690   547  17.771   1.025   0.583
 0691   547  17.771   1.103   0.695
 0692   547  17.773   0.887   0.612
 0693   547  17.773   0.946   0.581
 0694   547  17.776   0.818   0.535
 0696   547  17.781   1.001   0.385
 0697   547  17.787   0.901   0.396
 0698   547  17.788   1.014   0.542
 0699   547  17.791   1.014   0.486
 0700   547  17.792   1.126   0.604
 0702   547  17.794   1.188   1.084
 0703   547  17.796   1.012   0.477
 0704   547  17.796   1.092   0.789
 0705   547  17.802   1.357   0.584
 0706   547  17.803   1.256   0.645
 0707   547  17.804   1.171   0.799
 0708   547  17.804   1.413   1.646
 0709   547  17.811   0.979   0.490
 0710   547  17.811   1.569   1.676
 0711   547  17.815   0.899   0.481
 0712   547  17.815   1.005   0.464
 0713   547  17.816   1.020   0.485
 0714   547  17.821   0.952   0.480
 0715   547  17.824   1.030   0.563
 0716   547  17.825   1.030   0.509
 0717   547  17.827   0.958         
 0718   547  17.835   1.091   0.532
 0719   547  17.836   1.935   1.733
 0720   547  17.838   1.849         
 0721   547  17.839   1.102   0.482
 0722   547  17.841           0.443
 0723   547  17.842   1.201   0.562
 0724   547  17.846   1.125   0.601
 0725   547  17.848   1.125   0.523
 0726   547  17.849   1.048   0.496
 0727   547  17.850   1.038   0.341
 0728   547  17.851   0.970   0.346
 0729   547  17.855   1.084   0.665
 0730   547  17.862   0.959   0.510
 0731   547  17.866   1.245   0.804
 0732   547  17.867   0.912   0.596
 0733   547  17.868   1.230   0.703
 0735   547  17.871   1.080   0.504
 0736   547  17.873   1.110   0.477
 0737   547  17.876   1.826   1.547
 0738   547  17.877   0.944   0.521
 0739   547  17.878   0.963   0.454
 0740   547  17.878   0.094   0.663
 0741   547  17.883   1.084   0.535
 0742   547  17.885   0.747   0.517
 0743   547  17.885   0.868   0.574
 0744   547  17.889   1.389   1.104
 0745   547  17.889   1.471   1.231
 0746   547  17.892   0.967   0.435
 0747   547  17.894   0.993         
 0748   547  17.895   1.122   0.388
 0750   547  17.900   0.986         
 0751   547  17.906   0.965   0.498
 0752   547  17.910   1.015   0.663
 0754   547  17.918   0.840   0.438
 0755   547  17.919   1.009   0.370
 0756   547  17.921   1.904         
 0757   547  17.926   1.324   1.140
 0758   547  17.927   0.945   0.376
 0760   547  17.931   1.034   0.451
 0761   547  17.935   1.100   0.946
 0762   547  17.936   0.884   0.505
 0763   547  17.941   1.180   0.674
 0764   547  17.943   1.095   0.451
 0765   547  17.945   1.569         
 0766   547  17.948   1.216   0.703
 0767   547  17.949   1.604   1.564
 0768   547  17.950   0.797   0.601
 0769   547  17.956   1.186   0.581
 0771   547  17.967   1.321   1.179
 0772   547  17.967   0.949   0.418
 0773   547  17.967   1.021   0.549
 0774   547  17.975   1.014   0.406
 0776   547  17.976   1.008         
 0777   547  17.977   1.018   0.529
 0779   547  17.981   0.875   0.622
 0780   547  17.983   0.987   0.648
 0781   547  17.984   1.107   0.542
 0782   547  17.984   1.160   0.549
 0783   547  17.997   0.969   0.427
 0784   547  17.997   0.990   0.765
 0785   547  17.998   1.075   0.391
 0786   547  18.011   1.273         
 0787   547  18.012   1.045   0.494
 0788   547  18.013   1.169   0.870
 0789   547  18.014   1.060   0.433
 0790   547  18.017   1.102   0.724
 0791   547  18.017   1.203   0.781
 0792   547  18.018   1.370   1.162
 0793   547  18.024   1.127   0.631
 0794   547  18.026   1.230   0.585
 0795   547  18.026   1.621         
 0796   547  18.026   1.426   1.104
 0798   547  18.028   1.093   0.654
 0799   547  18.030   1.222   0.618
 0800   547  18.031   0.973   0.425
 0801   547  18.031   0.985   0.407
 0803   547  18.033   0.929   0.568
 0804   547  18.033   0.108   0.739
 0805   547  18.034   1.388   1.283
 0806   547  18.038   1.042   0.465
 0807   547  18.039   1.046   0.495
 0808   547  18.046   0.992   0.495
 0809   547  18.046   1.055   0.485
 0810   547  18.048   1.245   0.716
 0811   547  18.050   1.072         
 0812   547  18.056   1.562   1.493
 0813   547  18.058   1.073   0.469
 0815   547  18.061   0.934   0.677
 0816   547  18.062   1.238   1.019
 0817   547  18.065   1.552   1.753
 0818   547  18.067   1.701   1.446
 0819   547  18.069   1.164   0.371
 0820   547  18.069   0.879   0.514
 0821   547  18.074   0.970   0.757
 0822   547  18.079   1.553   1.301
