UBV CCD observations

  No    Ref    V       B-V     U-B
 0182   547  15.247   1.072   0.753
 0183   547  15.250   1.567  -0.095
 0184   547  15.251   0.526   0.297
 0185   547  15.252   0.769   0.270
 0186   547  15.268   0.771   0.349
 0187   547  15.306   0.761   0.502
 0188   547  15.314   0.932   0.733
 0189   547  15.323  -0.754   0.172
 0190   547  15.331   0.745   0.265
 0191   547  15.332   0.791   0.324
 0192   547  15.337   1.581   1.607
 0193   547  15.358   1.488   1.431
 0194   547  15.361   0.724   0.254
 0195   547  15.372   0.728   0.228
 0196   547  15.373   1.713   1.926
 0197   547  15.385   0.733   0.173
 0198   547  15.390   0.666   0.217
 0199   547  15.420   0.677   0.231
 0200   547  15.421   0.714   0.206
 0201   547  15.428   0.854   0.541
 0202   547  15.432   1.639   1.742
 0203   547  15.434   0.787   0.287
 0204   547  15.435  -0.340         
 0205   547  15.441   1.627   1.705
 0206   547  15.442   2.187  -0.588
 0207   547  15.451   0.899   0.518
 0208   547  15.455   0.704   0.144
 0209   547  15.455   0.805   0.287
 0210   547  15.461   0.752   0.257
 0211   547  15.466   0.797   0.269
 0212   547  15.468   1.350   1.147
 0213   547  15.490   0.831   0.394
 0214   547  15.493   0.509   0.201
 0215   547  15.500   0.772   0.249
 0216   547  15.504   1.779   2.198
 0217   547  15.507   0.632   0.256
 0218   547  15.517   0.728   0.257
 0219   547  15.527  -0.062   0.929
 0220   547  15.535   0.718   0.242
 0221   547  15.537   1.572   1.585
 0222   547  15.540   0.767   0.283
 0223   547  15.553   0.723   0.192
 0224   547  15.564   0.791   0.291
 0225   547  15.577   0.843   0.416
 0226   547  15.583   0.649   0.217
 0227   547  15.594   1.603   1.441
 0228   547  15.606   0.761   0.265
 0229   547  15.610   0.802   0.157
 0230   547  15.612   0.802   0.271
 0231   547  15.612   0.752   0.243
 0232   547  15.616   2.068   2.610
 0233   547  15.619   0.446  -0.284
 0234   547  15.625   0.692   0.208
 0235   547  15.638   0.569   0.254
 0236   547  15.639   0.779   0.282
 0237   547  15.646   0.624   0.019
 0238   547  15.648   1.314   0.146
 0239   547  15.652   0.778   0.248
 0240   547  15.656   1.275   1.940
 0241   547  15.660   0.783   0.420
 0242   547  15.663   0.678   0.417
 0243   547  15.667   1.375   1.024
 0244   547  15.669   0.803   0.275
 0245   547  15.674   0.928   0.536
 0246   547  15.677   0.771   0.255
 0247   547  15.681   1.415   1.243
 0248   547  15.682   0.685   0.233
 0249   547  15.697   0.819   0.283
 0250   547  15.699   0.832   0.313
 0251   547  15.701   1.578   1.291
 0252   547  15.705   0.786   0.288
 0253   547  15.708   0.971   0.670
 0254   547  15.712   0.700   0.186
 0255   547  15.718   0.677   0.410
 0256   547  15.722   0.907   0.550
 0257   547  15.723   0.777   0.280
 0258   547  15.731   0.682   0.177
 0259   547  15.741   0.793   0.327
 0260   547  15.754   0.776   0.220
 0261   547  15.758   0.724   0.242
 0262   547  15.759   0.706   0.176
 0263   547  15.762   1.019   0.514
 0264   547  15.778   0.808   0.281
 0265   547  15.779   1.813   2.104
 0266   547  15.781   0.810   0.277
 0267   547  15.790   0.787   0.309
 0268   547  15.795   0.817   0.279
 0269   547  15.795  -0.156         
 0270   547  15.799   0.776   0.202
 0271   547  15.801   1.474   1.378
 0272   547  15.803   0.773   0.223
 0273   547  15.807   0.570   0.266
 0274   547  15.807   1.466   1.128
 0275   547  15.811   0.726   0.230
 0276   547  15.816   0.812   0.396
 0277   547  15.837   0.373  -0.320
 0278   547  15.849   0.802   0.259
 0279   547  15.863   2.570   1.331
 0280   547  15.864   0.883   0.243
 0281   547  15.872   0.501   0.093
 0282   547  15.875   1.642   1.775
 0283   547  15.882  -0.628   0.210
 0284   547  15.894   0.763   0.213
 0285   547  15.904   0.639   0.226
 0286   547  15.909   0.826   0.395
 0287   547  15.915   0.693   0.146
 0288   547  15.925   1.410   1.113
 0289   547  15.948   0.827   0.356
 0290   547  15.951   0.873   0.400
 0291   547  15.964   0.904   0.389
 0292   547  15.969   0.449  -0.194
 0293   547  15.971   1.413   1.233
 0294   547  15.971   0.791   0.326
 0295   547  15.972   0.653   0.134
 0296   547  15.980   0.757   0.438
 0297   547  15.980   0.881   0.421
 0298   547  15.987   0.806   0.307
 0299   547  15.987   0.842   0.222
 0300   547  15.993  -0.674   0.180
 0301   547  16.017   0.772   0.276
 0302   547  16.022   0.869   0.279
 0303   547  16.023   0.567   0.301
 0304   547  16.025   0.795   0.424
 0305   547  16.036  -0.473   0.334
 0306   547  16.047   1.421   1.123
 0307   547  16.050   0.037   1.155
 0308   547  16.059   1.086         
 0310   547  16.072   0.852   0.204
 0311   547  16.073   0.960   0.416
 0312   547  16.077   0.845   0.484
 0313   547  16.087   0.845   0.506
 0314   547  16.090   0.823   0.289
 0315   547  16.092   0.825   0.311
 0316   547  16.092   0.944   0.482
 0317   547  16.095   0.829   0.347
 0318   547  16.103   0.719   0.178
 0320   547  16.109   0.834   0.343
 0321   547  16.117   0.853   0.355
 0322   547  16.117   0.804   0.328
 0323   547  16.124   1.107   0.839
 0324   547  16.126   1.349   1.098
 0325   547  16.130   0.835   0.406
 0326   547  16.138   1.668   1.849
 0327   547  16.146   1.598   1.569
 0328   547  16.161   3.054         
 0329   547  16.164   0.879   0.320
 0330   547  16.164   1.423   1.072
 0331   547  16.175   1.514   1.327
 0332   547  16.175   2.814  -1.863
 0333   547  16.179   0.770   0.268
 0334   547  16.186   0.653   0.162
 0335   547  16.188   0.866   0.357
 0336   547  16.189   0.747   0.242
 0337   547  16.190   0.875   0.328
 0338   547  16.199   0.906   0.403
 0339   547  16.200   0.821   0.287
 0340   547  16.209   0.541   1.166
 0341   547  16.210  -0.227   1.390
 0342   547  16.214   0.878   0.396
 0343   547  16.216   0.438  -0.306
 0344   547  16.222   1.307   1.017
 0345   547  16.223   0.907   0.451
 0346   547  16.228   1.543   1.539
 0347   547  16.228   0.822   0.358
 0348   547  16.229   1.423   1.123
 0349   547  16.230   0.814   0.322
 0350   547  16.230   1.541   1.477
 0351   547  16.232   0.007         
 0352   547  16.235   0.804   0.288
 0353   547  16.237   1.518   1.312
 0354   547  16.239   0.883   0.321
 0355   547  16.245   0.514   0.090
 0356   547  16.245   0.942   0.429
 0357   547  16.247   0.880         
 0358   547  16.264   0.790   0.303
 0359   547  16.265   0.866   0.333
 0360   547  16.269   0.906   0.483
 0361   547  16.279   0.837   0.375
 0362   547  16.281   1.015   0.803
 0363   547  16.286   1.033   0.725
 0364   547  16.288   0.389   0.004
 0365   547  16.297   0.823   0.287
 0366   547  16.299   0.033   1.450
 0367   547  16.313   0.925   0.572
 0368   547  16.317   0.856   0.377
 0369   547  16.318   0.848   0.409
 0370   547  16.321   0.816   0.312
 0371   547  16.323   0.972   0.449
 0372   547  16.324   0.507   0.035
 0373   547  16.330   0.807   0.302
 0374   547  16.335   0.889   0.436
 0375   547  16.346   0.780   0.276
 0376   547  16.349   1.082   1.038
 0377   547  16.350   1.418   1.330
 0378   547  16.354   1.834   2.004
 0379   547  16.354   0.836   0.291
 0380   547  16.361   0.875   0.357
 0381   547  16.362   0.909   0.407
 0382   547  16.369   1.155   0.731
 0383   547  16.372   0.787   0.321
 0384   547  16.376  -0.602   0.278
 0385   547  16.383   0.789   0.196
 0386   547  16.396   0.917   0.475
 0387   547  16.399   0.790   0.502
 0388   547  16.409  -0.235   0.519
 0389   547  16.427   1.069   1.118
 0390   547  16.427   0.695   0.359
 0391   547  16.428   1.622   1.579
 0392   547  16.428   0.788   0.218
 0393   547  16.437   1.603   1.286
 0394   547  16.446   1.189   0.840
 0395   547  16.447   0.927   0.505
 0396   547  16.451   0.810   0.333
 0397   547  16.458   1.547   1.265
 0398   547  16.459   0.863   0.379
 0399   547  16.473   0.807   0.197
 0400   547  16.483   0.933   0.627
 0401   547  16.484   0.437  -0.082
 0402   547  16.488   0.736   0.442
 0403   547  16.491   0.809   0.388
 0404   547  16.493   0.995   0.839
 0405   547  16.499   0.749   0.213
 0406   547  16.504   0.873   0.342
 0407   547  16.506   0.948   0.431
 0408   547  16.508   0.930   0.533
 0409   547  16.511   0.952   0.514
 0410   547  16.520   1.257   0.254
 0411   547  16.522   0.862   0.288
 0412   547  16.525  -0.374   0.390
 0413   547  16.530   0.852   0.477
 0414   547  16.537   0.894   0.419
 0415   547  16.540   1.736   1.818
 0416   547  16.546   0.916   0.650
 0417   547  16.556   0.991   0.534
 0418   547  16.560   0.890   0.438
 0419   547  16.578   0.613   1.387
 0420   547  16.578   0.852   0.503
 0421   547  16.580   0.982   0.470
 0422   547  16.582   0.979   0.443
 0423   547  16.588   0.838   0.385
 0424   547  16.589   0.309   2.154
 0425   547  16.590   0.832   0.259
 0426   547  16.593   0.856   0.372
 0427   547  16.598   1.433   1.172
 0428   547  16.603   0.882   0.412
 0429   547  16.605   1.420   1.422
 0430   547  16.605   0.812   0.328
 0431   547  16.608  -0.269   0.546
 0432   547  16.611   0.512   0.516
 0433   547  16.612   0.880   0.301
 0434   547  16.636   0.983   0.851
 0435   547  16.636   0.765   0.182
 0436   547  16.638   0.916   0.463
 0437   547  16.639   1.507   1.328
 0438   547  16.645   0.905   0.381
 0439   547  16.652   0.657   0.444
 0440   547  16.661   0.546   0.051
 0441   547  16.665   0.058   1.216
 0442   547  16.666   1.484   1.133
 0443   547  16.679   1.494   1.283
 0444   547  16.684   0.896   0.432
 0445   547  16.695   1.034   0.352
 0446   547  16.696   0.961   0.532
 0447   547  16.697   1.528   1.241
 0448   547  16.700  -0.950   0.396
 0449   547  16.701   1.761   1.788
 0450   547  16.704   0.994   0.457
 0451   547  16.712   1.719   1.697
 0452   547  16.722   1.069   0.639
 0453   547  16.726   0.451  -0.231
 0454   547  16.728   2.072   2.336
 0455   547  16.731   0.946   0.551
 0456   547  16.733   0.915   0.474
 0457   547  16.751   0.877   0.328
 0458   547  16.752   0.879   0.443
 0459   547  16.754   1.390   1.032
 0460   547  16.762   0.897   0.351
 0461   547  16.765   0.796   0.463
 0462   547  16.767   1.098   0.584
 0463   547  16.767   0.828   0.403
 0464   547  16.774   1.065   0.475
 0465   547  16.779   0.920   0.414
 0466   547  16.787   0.999   0.562
 0467   547  16.788   1.006   0.575
 0468   547  16.791   0.933   0.350
 0469   547  16.800   0.813   0.392
 0470   547  16.819   0.917   0.386
 0471   547  16.821   1.552   1.428
 0472   547  16.823   1.721   1.540
 0473   547  16.823   0.959   0.401
 0474   547  16.828  -0.028   0.609
 0475   547  16.831   0.819   0.378
 0476   547  16.833   0.889   0.315
 0477   547  16.837   1.068   0.639
 0478   547  16.839   0.600   0.322
 0479   547  16.840   1.232   0.796
 0480   547  16.845   0.941   0.472
 0481   547  16.848   0.687   0.388
 0482   547  16.850   1.026   0.704
 0483   547  16.850   0.792   0.233
 0484   547  16.852   1.105   0.958
 0485   547  16.858   0.823   0.493
 0486   547  16.859   0.683   0.374
 0487   547  16.860   0.914   0.436
 0488   547  16.862   0.949   0.368
 0489   547  16.864   0.879   0.323
 0490   547  16.870   1.533   1.262
 0491   547  16.874   0.842   0.337
 0492   547  16.876   0.525   0.179
 0493   547  16.877   1.349   1.085
 0494   547  16.881   0.907   0.484
 0495   547  16.888   0.711   0.421
 0496   547  16.894   0.896   0.487
 0497   547  16.895   0.879   0.412
 0498   547  16.902   0.883   0.352
 0499   547  16.904   1.086   0.571
 0500   547  16.907   1.073   0.486
 0501   547  16.908   0.902   0.468
 0502   547  16.909   2.175   1.108
 0503   547  16.917   0.950   0.507
 0504   547  16.917   0.747   0.204
 0505   547  16.923   1.482   1.290
 0506   547  16.925   1.232   1.277
 0507   547  16.926   0.898   0.552
 0508   547  16.926   0.863   0.386
 0509   547  16.938   0.675   0.427
 0510   547  16.939   0.488  -0.093
 0511   547  16.939  -0.428   0.318
 0512   547  16.941   1.336   1.142
 0513   547  16.942   0.919   0.403
 0514   547  16.945   0.832   0.243
 0515   547  16.952   0.997   0.513
 0516   547  16.953   0.616   0.359
 0517   547  16.953   0.180         
 0518   547  16.971   1.045   0.522
 0519   547  16.977   1.380   1.041
 0520   547  16.982   0.825   0.322
 0521   547  16.993   0.818   0.370
 0522   547  16.994   1.081   0.710
 0523   547  16.994   1.573   1.224
 0524   547  16.996   1.343   1.095
 0525   547  16.998   1.016   0.551
 0526   547  16.999   0.672   0.460
 0527   547  17.001   0.931   0.596
 0529   547  17.004   1.012   0.558
 0530   547  17.008   0.962   0.561
 0531   547  17.012   0.937   0.339
 0532   547  17.015   0.226   0.609
 0533   547  17.018   1.011   0.458
 0534   547  17.022   1.429   1.109
 0535   547  17.024   0.698   0.471
 0536   547  17.024   1.429   1.097
 0537   547  17.029   0.274   0.418
 0538   547  17.029   0.981   0.500
 0539   547  17.031   0.915   0.394
 0540   547  17.033   0.980   0.530
 0541   547  17.038  -0.067   0.576
 0542   547  17.040   0.980   0.500
 0543   547  17.049   0.608   0.252
 0544   547  17.055   1.061   0.599
 0545   547  17.060   1.343   1.433
 0546   547  17.064   1.023   0.421
 0547   547  17.067   0.917   0.483
 0548   547  17.067   0.808   0.417
 0549   547  17.067   0.891   0.344
 0550   547  17.067   0.565   0.337
 0551   547  17.073   0.875   0.347
 0552   547  17.078   1.038   0.553
 0553   547  17.078   0.446   2.188
 0554   547  17.078   0.984   0.262
 0555   547  17.080   1.240   1.269
 0556   547  17.085   1.088   0.770
 0557   547  17.089   1.045   0.491
 0558   547  17.090   0.571   0.166
 0559   547  17.091   1.101   0.816
 0560   547  17.091   0.960   0.550
 0561   547  17.092   0.903   0.348
 0562   547  17.094   0.899   0.487
 0563   547  17.102   1.437   1.533
 0564   547  17.107   0.797   0.444
 0565   547  17.113   1.027   0.431
 0566   547  17.117   0.840   0.350
 0567   547  17.117   0.942   0.512
 0568   547  17.123   1.375   0.982
 0569   547  17.124   1.531   1.204
 0570   547  17.124   0.942   0.415
 0571   547  17.129   0.848   0.338
 0572   547  17.131   0.972   0.529
 0573   547  17.133   1.046   0.687
 0574   547  17.136   0.898   0.377
 0575   547  17.138   0.981   0.627
 0576   547  17.142   1.580   1.436
 0577   547  17.143   1.050   0.669
 0578   547  17.145   1.009   0.449
 0579   547  17.155   1.417   1.102
 0580   547  17.157   1.324   0.951
 0581   547  17.161   1.053   0.660
 0582   547  17.162   1.627   1.529
 0583   547  17.162   0.987   0.535
 0584   547  17.163   1.101   0.562
 0585   547  17.166   1.056   0.491
 0586   547  17.169   1.396   0.976
 0587   547  17.170   1.194   0.939
 0588   547  17.170   1.685   1.565
 0589   547  17.172   1.584   1.476
 0590   547  17.175   1.423   1.533
 0591   547  17.177   1.735         
 0592   547  17.177   0.939   0.467
 0593   547  17.182   1.629         
 0594   547  17.188  -0.079   0.929
 0595   547  17.189   1.425   1.157
 0596   547  17.195   0.949   0.458
 0597   547  17.195   1.070   0.691
 0598   547  17.198   1.122   0.817
 0599   547  17.202   1.024   0.531
 0600   547  17.206   1.152   0.967
 0601   547  17.210   1.340   1.357
 0602   547  17.210   1.617   1.290
 0603   547  17.214   1.188   1.004
 0604   547  17.217   0.996   0.585
 0605   547  17.222   1.087   0.963
 0606   547  17.224   0.838   0.232
 0607   547  17.225   0.996   0.497
 0608   547  17.230   1.452   1.193
 0609   547  17.232   1.132   0.936
 0610   547  17.234   1.099   0.711
 0611   547  17.236   0.836   0.478
 0612   547  17.239   1.028   0.486
 0613   547  17.241   1.175   1.110
 0614   547  17.244   0.872   0.604
 0615   547  17.247   0.903   0.355
