UBV CCD observations

  No    Ref    V       B-V     U-B
 0176   471  14.975   0.599   0.222
 0177   471  14.878   1.097  -0.019
 0178   471  14.959   0.477   0.561
 0179   471  14.956   0.480   0.460
 0180   471  14.977   0.704   0.268
 0181   471  14.991   0.758   0.262
 0182   471  14.995   0.601   0.167
 0183   471  15.061   0.763   0.197
 0184   471  15.013   0.753   0.251
 0185   471  15.264   0.597   0.211
 0186   471  14.998   0.720   0.321
 0187   471  15.028   0.683   0.167
 0188   471  15.026   0.715   0.172
 0189   471  15.014   1.101   0.673
 0190   471  15.153   0.566   0.158
 0191   471  15.073   0.489   0.344
 0192   471  15.303   0.342   0.157
 0193   471  15.080   0.832   0.623
 0194   471  15.043   0.824   0.438
 0195   471  15.144   0.603   0.073
 0196   471  15.080   0.615   0.177
 0197   471  14.954   0.432   0.295
 0198   471  15.071   0.409   0.313
 0199   471  15.136   0.663   0.186
 0200   471  15.097   0.750   0.247
 0201   471  14.697   1.447   1.461
 0202   471  15.081   0.830   0.472
 0203   471  15.137   0.598   0.087
 0204   471  14.824   1.504   1.445
 0205   471  14.972   1.083   0.698
 0206   471  15.048   1.433   1.179
 0207   471  15.122   1.182   1.043
 0208   471  15.118   0.747   0.065
 0209   471  15.143   0.597   0.109
 0210   471  15.008   1.310   1.085
 0211   471  15.142   0.692   0.217
 0212   471  15.115   0.715   0.462
 0213   471  15.179   0.625   0.192
 0214   471  15.309   0.236  -0.255
 0215   471  15.321   0.544   0.235
 0216   471  15.410   0.422   0.168
 0217   471  15.268   0.582   0.240
 0218   471  15.208   0.678   0.179
 0219   471  15.277   0.359   0.278
 0220   471  15.278   0.501   0.240
 0221   471  15.171   0.890   0.592
 0222   471  15.286   0.605   0.205
 0223   471  15.304   0.424   0.476
 0224   471  15.399   0.477   0.352
 0225   471  15.170   1.014  -0.063
 0226   471  15.154   1.369   1.084
 0227   471  15.266   0.625   0.113
 0228   471  15.009   1.273   0.901
 0229   471  15.232   0.912   0.538
 0230   471  15.219   0.545   0.352
 0231   471  15.218   0.805   0.373
 0232   471  15.342   0.647   0.063
 0233   471  15.332   0.596   0.155
 0234   471  15.302   0.703   0.217
 0235   471  15.445   0.509   0.150
 0236   471  15.282   1.004         
 0237   471  15.679   0.315  -0.082
 0238   471  15.332   1.251   0.895
 0239   471  15.328   0.651   0.178
 0240   471  15.489   0.662   0.165
 0241   471  15.413   0.658   0.145
