UBV CCD observations

  No    Ref    V       B-V     U-B
 1190   281  15.484   0.878   0.436
 1191   281  15.534   0.713   0.105
 1192   281  15.564   0.695   0.088
 1193   281  15.497   1.383   1.026
 1194   281  15.578   0.681   0.122
 1195   281  15.779   0.627   0.016
 1196   281  15.584   0.702   0.089
 1197   281  15.527   1.115   0.920
 1198   281  14.510   1.353   1.228
 1199   281  15.107   1.503   1.349
 1200   281  15.638   0.543   0.006
 1201   281  15.438   1.015   0.646
 1202   281  15.581   0.838   0.283
 1203   281  15.960   2.204         
 1204   281  15.558  -0.094         
 1205   281  15.777   0.582   0.392
 1206   281  15.630   0.811   0.382
 1207   281  15.853   0.459         
 1208   281  15.677   0.568   0.043
 1209   281  15.639   0.903   0.338
 1210   281  15.656   0.481   0.213
 1211   281  15.678   0.729   0.519
 1212   281  15.661   0.969   0.555
 1214   281  15.761   0.680  -0.012
 1215   281  15.675   0.464   0.299
 1216   281  15.835   0.611   0.441
 1217   281  15.782   0.584   0.067
 1218   281  15.854   0.713   0.062
 1219   281  15.707   0.748   0.183
 1220   281  15.880   0.594   0.446
 1221   281  15.743   0.635   0.072
 1222   281  15.774   0.782  -0.029
 1223   281  15.766   0.805   0.259
 1224   281  15.719   0.710   0.079
 1225   281  15.829   0.565  -0.113
 1226   281  15.780   0.691   0.110
 1227   281  15.645   1.015   0.788
 1228   281  15.879   1.467   1.081
 1229   281  15.771   0.589   0.217
 1230   281  15.757   0.775   0.078
 1231   281  15.823   0.455   0.303
 1232   281  15.772   0.734   0.073
 1233   281  15.837   1.376   0.984
 1234   281  15.789   0.726   0.062
 1235   281  15.822   0.584   0.012
 1236   281  15.749   0.908   0.412
 1237   281  16.200   0.219   0.449
 1238   281  16.074   0.502   0.008
 1239   281  15.861   0.682   0.435
 1240   281  15.781   1.214   1.073
 1241   281  15.916   0.738   0.162
 1242   281  15.831   0.945   0.361
 1243   281  15.823   0.729   0.069
 1244   281  15.857   0.621   0.082
 1245   281  15.816   0.828   0.357
 1246   281  15.780   0.854   0.482
 1247   281  15.859   0.582  -0.025
 1248   281  15.909   0.503  -0.057
 1250   281  15.647   2.073         
 1251   281  15.829   0.870   0.355
 1252   281  16.760   2.824         
 1253   281  15.908   0.567   0.326
 1254   281  15.889   0.695   0.044
 1255   281  16.124   1.709   1.620
 1257   281  15.919   0.665   0.082
 1258   281  15.879   0.798   0.319
 1259   281  15.921   0.618   0.040
 1260   281  15.957   0.589   0.167
 1261   281  16.049   1.681   1.876
 1262   281  15.891   0.854   0.315
 1263   281  15.945   0.874   0.276
 1264   281  15.982   0.807   0.174
 1265   281  15.953   0.600   0.089
 1266   281  15.924   0.597   0.121
 1267   281  16.079   0.698   0.081
 1268   281  15.945   1.401   1.064
 1269   281  15.953   0.721   0.082
 1270   281  15.945   0.624  -0.010
 1271   281  15.973   0.602   0.028
 1272   281  16.100   0.686   0.081
 1273   281  16.221   0.464   0.140
 1274   281  15.979   0.716   0.024
 1275   281  15.991   0.538   0.097
 1276   281  15.992   0.633   0.039
 1277   281  16.161   1.651   1.352
 1278   281  16.032   0.615   0.108
 1279   281  15.995   0.582         
 1280   281  16.058   0.719   0.512
 1281   281  16.200   1.695   1.328
 1282   281  16.155   0.437  -0.153
 1283   281  15.988   0.888   0.385
 1284   281  16.030   0.738   0.101
 1286   281  16.101   0.673   0.002
 1287   281  15.412   1.975   0.943
 1289   281  16.102   0.680   0.043
 1290   281  15.669   2.054         
 1291   281  16.128   0.738   0.016
 1292   281  16.294   1.477   0.992
 1293   281  16.054   1.032   0.684
 1294   281  16.130   0.810   0.114
 1296   281  16.183   0.664  -0.004
 1297   281  16.299   1.517   1.263
 1298   281  16.231   0.596  -0.160
 1299   281  16.140   0.642   0.003
 1300   281  16.251   0.735   0.141
 1301   281  16.104   0.906   0.538
 1302   281  16.142   0.767   0.130
 1303   281  16.185   0.701   0.409
 1304   281  16.175   0.710   0.499
 1305   281  16.204   0.634   0.475
 1307   281  16.207   0.987   0.689
 1308   281  16.004   1.602   1.436
 1310   281  16.195   1.190   1.185
 1311   281  16.340   0.701   0.052
 1312   281  15.884   1.638   1.701
 1314   281  16.227   0.756   0.581
 1315   281  16.407   0.590   0.166
 1316   281  16.261   0.644  -0.047
 1317   281  15.738   2.259         
 1318   281  16.206   0.661   0.416
 1319   281  16.237   0.594   0.049
 1320   281  16.337   0.623   0.501
 1321   281  16.121   1.549         
 1322   281  16.270   0.734   0.030
 1323   281  16.648   1.767         
 1324   281  16.255   0.641   0.064
 1325   281  16.243   0.890   0.441
 1326   281  17.298   2.219         
 1327   281  16.382   0.643   0.473
 1328   281  16.444   0.695   0.023
 1329   281  16.299   0.858   0.359
 1330   281  16.715   1.868         
 1331   281  16.306   0.776   0.158
 1332   281  16.258   0.892   0.477
 1333   281  16.475   0.516   0.423
 1334   281  16.322   0.666  -0.004
 1335   281  16.367   0.799   0.203
