UBV CCD observations

  No    Ref    V       B-V     U-B
 0694    86  18.494   1.410   0.456
 0585    86  18.503   1.321   0.574
 0604    86  18.506   1.290   0.487
 0432    86  18.507   1.426   0.125
 0498    86  18.509   1.583         
 0208    86  18.511   1.990   0.782
 0231    86  18.516   1.388   0.570
 0162    86  18.532   1.634         
 0391    86  18.539   1.298   0.192
 0140    86  18.565   1.866         
 0636    86  18.565   1.304   1.150
 0428    86  18.583   1.377   0.544
 0382    86  18.585   1.415   0.479
 0483    86  18.626   1.493   0.556
 0333    86  18.639   1.258   0.221
 0318    86  18.641   1.393   0.818
 0214    86  18.650   1.486   0.575
 0426    86  18.659   1.472         
 0037    86  18.661   1.565   0.500
 0334    86  18.666   1.237   0.474
 0630    86  18.666   1.392   0.641
 0553    86  18.669   1.459   0.937
 0388    86  18.691   1.345   0.130
 0617    86  18.692   1.402   0.475
 0435    86  18.695   1.363   0.171
 0420    86  18.745   1.425   0.730
 0651    86  18.745   1.529         
 0626    86  18.747   1.835         
 0722    86  18.761   1.367   0.678
 0026    86  18.765   1.930         
 0223    86  18.770   1.415         
 0492    86  18.770   1.616         
 0657    86  18.781   1.512         
 0509    86  18.784   1.122   0.324
 0317    86  18.786   1.967         
 0572    86  18.786   1.895         
 0068    86  18.788   1.365         
 0289    86  18.794   1.594   0.220
 0387    86  18.818   1.389         
 0263    86  18.826   1.396   0.278
 0601    86  18.832   1.350         
 0245    86  18.837   1.354  -0.027
 0272    86  18.839   1.508   0.138
 0394    86  18.841   1.443         
 0332    86  18.851   1.382   0.247
 0691    86  18.851   1.499         
 0513    86  18.856   1.442         
 0291    86  18.857   1.308   0.004
 0583    86  18.873   1.648         
 0104    86  18.897   1.285         
 0570    86  18.898   1.387         
 0062    86  18.919   1.813         
 0315    86  18.942   1.568         
 0455    86  18.946   1.585         
 0002    86  18.964   1.410         
 0412    86  18.968   1.487         
 0022    86  18.982   1.410   0.286
 0705    86  18.984   1.549         
 0658    86  19.005   1.510         
 0209    86  19.024   1.673         
 0352    86  19.025   1.920         
 0650    86  19.037   1.471         
 0362    86  19.043   1.326   0.334
 0113    86  19.046   1.431         
 0712    86  19.049   1.372         
 0718    86  19.071   1.808         
 0047    86  19.073   1.345         
 0141    86  19.075   1.429         
 0176    86  19.081   2.293         
 0006    86  19.090   1.523         
 0347    86  19.092   1.411         
 0235    86  19.098   1.239   0.785
 0082    86  19.113   1.367   0.795
 0369    86  19.124   1.064   1.144
 0536    86  19.124   2.013         
 0701    86  19.159   2.572         
 0541    86  19.161   1.448         
 0644    86  19.170   1.266         
 0075    86  19.171   1.524         
 0639    86  19.180   1.584         
 0595    86  19.184   1.485         
 0471    86  19.190   1.714         
 0448    86  19.204   1.533         
 0588    86  19.208   1.407         
 0405    86  19.224   1.515         
 0697    86  19.225   1.549         
 0034    86  19.229   1.397         
 0579    86  19.243   1.458         
 0248    86  19.244   1.187         
 0331    86  19.246   1.866         
 0538    86  19.250   1.666         
 0715    86  19.256   1.473   0.041
 0397    86  19.259   1.424         
 0424    86  19.266   1.187         
 0254    86  19.267   1.538         
 0500    86  19.272   2.101         
 0504    86  19.278   1.027         
 0284    86  19.286   1.467         
 0212    86  19.305   1.456         
 0666    86  19.312   1.445         
 0530    86  19.315   1.654         
 0346    86  19.316   1.509         
 0716    86  19.316   1.299         
 0680    86  19.323   1.471         
 0681    86  19.325   1.543         
 0625    86  19.337   1.246         
 0576    86  19.346   1.673         
 0285    86  19.348   1.556         
 0288    86  19.359   1.733         
 0149    86  19.366   1.372         
 0699    86  19.370   1.948         
 0060    86  19.376   1.551   1.010
 0328    86  19.383   1.425         
 0133    86  19.403   1.397         
 0055    86  19.407   1.569         
 0330    86  19.410   1.364         
 0488    86  19.415   1.783         
 0157    86  19.430   1.789         
 0402    86  19.440   1.443         
 0607    86  19.442   1.738         
 0080    86  19.444   1.692         
 0561    86  19.444   2.092         
 0457    86  19.462   1.522         
 0197    86  19.464   1.827         
 0266    86  19.468   1.272         
 0664    86  19.469   1.480         
 0229    86  19.474   1.477         
 0086    86  19.475   1.078         
 0619    86  19.479   1.308         
 0624    86  19.486   1.738         
 0554    86  19.490   1.980         
 0649    86  19.494   1.681         
 0035    86  19.496   1.279         
 0136    86  19.497   1.650         
 0404    86  19.509   1.659         
 0103    86  19.511   1.541         
 0293    86  19.519   1.439         
 0042    86  19.530   1.476         
 0031    86  19.531   1.557         
 0032    86  19.537   1.518         
 0603    86  19.542   2.067         
 0443    86  19.548   1.598         
 0224    86  19.575   1.476         
 0191    86  19.582   1.726         
 0546    86  19.591   1.513         
 0349    86  19.592   1.717         
 0392    86  19.596   1.638         
 0441    86  19.598   1.465         
 0051    86  19.607   1.799         
 0365    86  19.618   2.323         
 0520    86  19.635   1.566   0.454
 0684    86  19.640   1.462         
 0671    86  19.644   1.990         
 0611    86  19.645   0.990         
 0411    86  19.646   1.466         
 0615    86  19.660   1.439         
 0121    86  19.675   0.776         
 0462    86  19.676   1.559         
 0017    86  19.679   1.732         
 0490    86  19.681   2.039         
 0139    86  19.687   1.634         
 0050    86  19.712   1.768         
 0357    86  19.723   1.295         
 0059    86  19.730   1.676         
 0416    86  19.732   1.892         
 0646    86  19.733   1.414         
 0517    86  19.762   1.257         
 0537    86  19.771   1.347         
 0083    86  19.774   1.537         
 0264    86  19.791   2.161         
 0413    86  19.804   1.414         
 0013    86  19.819   1.358         
 0270    86  19.819   1.950         
 0238    86  19.827   1.694         
 0092    86  19.832   1.554         
 0249    86  19.834   1.407         
 0234    86  19.844   1.860         
 0514    86  19.846   1.426         
 0696    86  19.848   1.442         
 0024    86  19.856   2.095         
 0074    86  19.856   1.692         
 0233    86  19.861   1.491         
 0476    86  19.872   1.789         
 0283    86  19.875   1.995         
 0095    86  19.877   1.650         
 0274    86  19.886   1.346         
 0445    86  19.886   1.560         
 0038    86  19.896   1.696         
 0244    86  19.901   1.578         
 0438    86  19.902   1.932         
 0138    86  19.908   1.564         
 0107    86  19.911   1.443         
 0009    86  19.912   1.774         
 0110    86  19.928   1.579         
 0446    86  19.945   2.026         
 0515    86  19.952   1.629         
 0714    86  19.958   1.313         
 0620    86  19.960   1.708         
 0160    86  19.965   2.096         
 0555    86  19.982   1.445         
 0368    86  19.984   1.588         
 0551    86  19.991   1.654         
 0106    86  19.992   1.867         
 0131    86  19.994   1.611         
 0575    86  19.995   1.201         
 0442    86  19.997   1.969         
 0164    86  20.004   1.568         
 0427    86  20.006   1.244         
 0721    86  20.007   1.396         
 0508    86  20.010   2.099         
 0257    86  20.017   2.344         
 0375    86  20.017   1.649         
 0359    86  20.020   2.076         
 0418    86  20.020   1.608         
 0040    86  20.025   1.486         
 0522    86  20.032   2.031         
 0175    86  20.040   1.447         
 0505    86  20.046   1.491         
 0323    86  20.049   1.378         
 0383    86  20.051   1.661         
 0507    86  20.053   1.737         
 0338    86  20.061   1.462         
 0185    86  20.071   1.731         
 0632    86  20.076   1.756         
 0239    86  20.082   1.358         
 0295    86  20.092   2.022         
 0425    86  20.095   1.267         
 0052    86  20.097   1.821         
 0206    86  20.100   1.535         
 0340    86  20.105   1.524         
 0048    86  20.106   1.808         
 0143    86  20.106   1.098         
 0499    86  20.106   1.425         
 0065    86  20.107   1.653         
 0623    86  20.108   1.584         
 0618    86  20.113   2.107         
 0335    86  20.115   1.724         
 0563    86  20.121   1.668         
 0116    86  20.125   1.537         
 0173    86  20.129   1.588         
 0614    86  20.130   1.664         
 0622    86  20.133   1.596         
 0547    86  20.137   1.589         
 0056    86  20.138   1.932         
 0012    86  20.147   1.634         
 0503    86  20.148   1.655         
 0406    86  20.151   2.345         
 0437    86  20.155   1.738         
 0226    86  20.172   1.762         
 0686    86  20.176   1.373         
 0592    86  20.177   1.410         
 0123    86  20.187   1.883         
 0192    86  20.188   1.788         
 0084    86  20.192   1.962         
 0525    86  20.194   2.079         
 0282    86  20.196   2.388         
 0652    86  20.196   1.742         
 0689    86  20.197   1.704         
 0067    86  20.207   1.207         
 0663    86  20.215   1.457         
 0423    86  20.220   2.585         
 0351    86  20.221   1.666         
 0118    86  20.225   1.564         
 0665    86  20.227   1.723         
 0371    86  20.229   1.895         
 0049    86  20.236   2.356         
 0374    86  20.247   1.703         
 0260    86  20.251   1.929         
 0713    86  20.264   1.834         
 0358    86  20.268   1.532         
 0389    86  20.270   1.504         
 0700    86  20.270   1.792         
 0301    86  20.279   1.395         
 0114    86  20.281   1.705         
 0276    86  20.288   2.185         
 0528    86  20.289   2.296         
 0474    86  20.293   2.135         
 0613    86  20.310   1.659         
 0447    86  20.314   2.127         
 0417    86  20.316   1.723         
 0089    86  20.321   1.812         
 0558    86  20.323   1.307         
 0470    86  20.330   1.765         
 0256    86  20.340   1.426         
 0077    86  20.341   1.426         
 0246    86  20.341   1.976         
 0148    86  20.343   1.752         
 0019    86  20.348   1.377         
 0463    86  20.348   1.505         
 0687    86  20.348   1.930         
 0461    86  20.351   1.480         
 0253    86  20.352   1.603         
 0240    86  20.353   1.594         
 0151    86  20.366   1.640         
 0379    86  20.367   1.461         
 0299    86  20.370   1.686         
 0153    86  20.371   2.151         
 0169    86  20.379   1.817         
 0163    86  20.384   1.754         
 0341    86  20.384   1.793         
 0207    86  20.386   1.579         
 0015    86  20.387   1.822         
 0132    86  20.387   1.900         
 0220    86  20.389   1.961         
 0564    86  20.403   1.565         
 0292    86  20.405   1.574         
 0053    86  20.407   1.443         
 0025    86  20.411   1.512         
 0219    86  20.413   1.407         
 0177    86  20.428   1.396         
 0154    86  20.432   1.682         
 0482    86  20.433   1.822         
 0660    86  20.435   1.755         
 0354    86  20.436   1.528         
 0545    86  20.436   1.409         
 0493    86  20.447   1.627         
 0385    86  20.456   1.652         
 0631    86  20.456   1.930         
 0659    86  20.456   2.101         
 0573    86  20.466   1.448         
 0201    86  20.468   1.700         
 0137    86  20.469   1.868         
 0046    86  20.474   2.106         
 0473    86  20.474   1.900         
 0159    86  20.479   2.027         
 0414    86  20.485   1.429         
 0472    86  20.495   1.111         
 0506    86  20.498   1.498         
 0122    86  20.502   1.839         
 0099    86  20.507   2.127         
 0600    86  20.509   1.717         
 0069    86  20.510   1.563         
 0250    86  20.518   1.486         
 0434    86  20.518   1.498         
 0120    86  20.521   1.817         
 0336    86  20.524   2.598         
 0641    86  20.530   1.546         
 0580    86  20.531   1.225         
 0436    86  20.548   1.824         
 0486    86  20.548   1.834         
 0481    86  20.549   1.846         
 0685    86  20.549   2.124         
 0400    86  20.555   1.989         
 0675    86  20.555   1.630         
 0102    86  20.557   1.295         
 0194    86  20.560   1.519         
 0016    86  20.573   1.612         
 0230    86  20.577   2.244         
 0020    86  20.584   1.981         
 0090    86  20.584   1.934         
 0227    86  20.584   1.477         
 0456    86  20.586   2.312         
 0647    86  20.590   2.769         
 0377    86  20.598   1.784         
 0678    86  20.603   2.025         
 0494    86  20.621   1.664         
 0071    86  20.630   1.836         
 0380    86  20.635   1.751         
 0097    86  20.642   1.574         
 0007    86  20.646   1.186         
 0134    86  20.649   1.588         
 0182    86  20.650   1.643         
 0692    86  20.663   1.549         
 0251    86  20.671   1.265         
 0043    86  20.689   1.303         
 0590    86  20.692   2.102         
 0004    86  20.699   1.510         
 0399    86  20.703   1.521         
 0109    86  20.708   1.533         
 0305    86  20.711   1.578         
 0313    86  20.722   1.849         
 0568    86  20.729   1.633         
 0682    86  20.739   1.550         
 0710    86  20.744   1.546         
 0491    86  20.754   1.649         
 0275    86  20.758   1.589         
 0643    86  20.765   2.431         
 0584    86  20.785   1.852         
 0344    86  20.787   1.496         
 0145    86  20.790   1.574         
 0599    86  20.792   1.850         
 0125    86  20.808   2.063         
 0128    86  20.808   1.652         
 0168    86  20.815   1.736         
 0638    86  20.816   1.238         
 0654    86  20.821   1.533         
 0672    86  20.822   1.817         
 0216    86  20.829   1.593         
 0683    86  20.863   1.761         
 0210    86  20.864  -0.085         
 0556    86  20.871   1.817         
 0072    86  20.881   1.466         
 0597    86  20.883   1.939         
 0444    86  20.888   1.325         
 0460    86  20.893   2.000         
 0045    86  20.913   1.908         
 0167    86  20.917   1.773         
 0112    86  20.918   0.306         
 0364    86  20.921   1.206         
 0408    86  20.926   1.465         
 0155    86  20.927   1.888         
 0001    86  20.943   1.556         
 0540    86  20.945   1.622         
 0030    86  20.947   1.892         
 0345    86  20.948   1.615         
 0539    86  20.951   1.535         
 0127    86  20.964   1.351         
 0079    86  20.973   1.554         
 0044    86  20.977   1.661         
 0010    86  20.979   2.073         
 0593    86  20.984   1.331         
 0262    86  21.004   1.322         
 0105    86  21.006   1.754         
 0548    86  21.019   1.687         
 0326    86  21.029   1.476         
 0627    86  21.037   1.980         
 0355    86  21.067   1.626         
 0393    86  21.072   0.837         
 0698    86  21.074   1.448         
 0029    86  21.075   1.752         
 0033    86  21.094   1.517         
 0531    86  21.098   1.546         
 0036    86  21.111   1.538         
 0724    86  21.115   2.045         
 0431    86  21.127   2.176         
 0542    86  21.135   1.782         
 0156    86  21.136   1.347         
 0221    86  21.137   1.265         
 0532    86  21.147   1.808         
 0475    86  21.162   1.594         
 0693    86  21.164   2.161         
 0589    86  21.176   1.417         
 0200    86  21.181   1.499         
 0144    86  21.191   1.564         
 0602    86  21.193   1.358         
 0704    86  21.196   1.577         
 0184    86  21.217   1.629         
 0222    86  21.235   1.543         
 0171    86  21.236   1.344         
 0174    86  21.241   1.742         
 0189    86  21.241   1.705         
 0640    86  21.248   1.328         
 0057    86  21.254   1.762         
 0510    86  21.286   1.184         
 0605    86  21.294   1.437         
 0465    86  21.301   1.456         
 0566    86  21.311   1.593         
 0451    86  21.321   1.667         
 0628    86  21.329   1.519         
 0707    86  21.334   0.366         
 0598    86  21.360   1.168         
 0533    86  21.481   1.587         
 0679    86  21.487   1.190         
 0236    86  21.492   1.465         
 0348    86  21.508   1.131         
 0172    86  21.515   1.929         
 0255    86  21.586   1.402         
 0549    86  21.633   1.411         
 0130    86  21.646   1.473         
 0242    86  21.652   0.875         
 0429    86  21.656   1.405         
 0298    86  21.663   1.370         
 0188    86  21.685   1.172         
 0497    86  21.812   1.057         
 0485    86  21.820   1.036         
 0496    86  21.853   1.346         
 0147    86  21.892   1.756         
 0527    86  22.099   0.889         
 0241    86  22.264   0.505         
 0202    86  22.400   1.048
