UBV CCD observations

  No    Ref    V       B-V     U-B
 0399   556  16.162   0.794   0.185
 0400   556  16.211   0.833   0.223
 0401   556  16.189   0.797   0.245
 0403   556  16.484   1.321   0.810
 0405   556  16.410   1.169   0.602
 0409   556  16.305   0.772   0.184
 0410   556  16.446   1.325   0.945
 0411   556  16.293   0.752   0.076
 0413   556  16.159   0.780   0.245
 0416   556  16.210   0.815   0.171
 0417   556  16.304   0.866   0.261
 0419   556  16.456   1.244   0.776
 0420   556  16.347   0.596   0.251
 0421   556  16.317   0.779   0.193
 0423   556  16.545   1.276   0.701
 0426   556  16.398   0.957   0.484
 0428   556  16.239   0.767   0.174
 0430   556  16.419   0.986   0.399
 0432   556  16.369   0.914   0.371
 0435   556  16.321   0.800   0.121
 0438   556  16.020   0.641   0.280
 0439   556  16.499   1.243   0.771
 0440   556  16.337   1.029   0.860
 0441   556  16.330   0.772   0.140
 0446   556  16.544   1.271   0.864
 0448   556  16.340   0.804   0.177
 0449   556  16.638   1.349   0.772
 0453   556  16.294   0.852   0.310
 0456   556  16.516   1.151   0.624
 0457   556  16.564   1.365   1.119
 0459   556  16.596   1.279   0.799
 0461   556  16.443   0.806   0.208
 0464   556  16.357   0.957   0.432
 0465   556  16.324   0.816   0.184
 0466   556  16.428   1.193   1.160
 0467   556  16.461   1.007   0.365
 0468   556  16.374   0.802   0.168
 0472   556  16.542   1.231   0.437
 0474   556  16.630   1.247   0.754
 0475   556  16.470   1.044   0.757
 0481   556  16.519   0.979   0.359
 0482   556  16.400   0.720   0.170
 0483   556  16.467   0.862   0.242
 0484   556  16.476   1.009   0.517
 0487   556  16.556   1.128   0.605
 0490   556  16.414   0.806   0.115
 0492   556  16.442   0.908   0.460
 0493   556  16.894   1.431   1.221
 0494   556  16.584   1.089   0.571
 0496   556  16.463   0.772   0.117
 0500   556  16.370   1.023   0.721
 0503   556  16.501   0.893   0.314
 0505   556  16.316   0.319  -0.009
 0506   556  16.646   1.089   0.801
 0507   556  16.753   1.362   1.049
 0509   556  16.572   0.958   0.339
 0510   556  16.412   0.447   0.368
 0511   556  16.554   0.883   0.139
 0513   556  16.712   1.174   0.544
 0514   556  16.513   0.967   0.689
 0515   556  16.511   0.806   0.115
 0517   556  16.393   0.672   0.121
 0519   556  16.513   0.828   0.266
 0520   556  16.506   0.824   0.308
 0524   556  16.584   0.887   0.216
 0525   556  16.449   0.739   0.170
 0527   556  16.484   0.683   0.054
 0528   556  16.496   0.708   0.145
 0530   556  16.457   0.710   0.344
 0532   556  16.556   0.772   0.115
 0533   556  16.379   0.359   0.284
 0534   556  16.375   0.998   0.359
 0535   556  16.717   1.076   0.445
 0541   556  16.579   0.786   0.128
 0542   556  16.463   0.785   0.177
 0543   556  16.625   0.924   0.411
 0546   556  16.650   1.145   0.966
 0547   556  16.541   0.938  -1.017
 0548   556  16.567   0.770   0.074
 0550   556  16.526   0.919   0.247
 0555   556  16.647   0.852   0.252
 0557   556  16.575   0.741   0.148
 0563   556  16.530   0.783   0.189
 0564   556  16.685   0.871   0.362
 0565   556  16.843   1.250   0.901
 0567   556  16.782   1.268   0.706
 0568   556  16.752   1.132   0.610
 0569   556  16.597   0.785   0.194
 0570   556  16.642   0.800   0.065
 0572   556  16.603   1.076   0.518
 0573   556  16.983   1.299   1.322
 0574   556  16.660   0.863   0.173
 0576   556  16.594   0.819   0.212
 0583   556  16.725   0.897   0.273
 0584   556  16.633   0.865   0.308
 0590   556  16.609   0.699   0.140
 0591   556  16.934   1.360   1.005
 0592   556  16.570   0.838   0.222
 0601   556  16.628   0.418   0.313
 0602   556  16.683   0.730   0.124
 0603   556  16.647   0.756   0.193
 0605   556  16.865   0.854   0.292
 0606   556  16.709   0.795   0.175
 0609   556  16.729   0.810   0.162
 0610   556  16.735   0.689   0.162
 0611   556  16.718   0.808   0.196
 0612   556  16.412   0.525   0.403
 0614   556  16.736   0.884   0.349
 0615   556  16.687   0.352   0.233
 0617   556  16.731   0.730   0.286
 0618   556  16.816   0.778   0.105
 0622   556  16.685   0.936   0.366
 0624   556  16.794   0.852   0.228
 0625   556  16.798   0.921   0.249
 0627   556  16.779   0.759   0.187
 0628   556  16.997   1.419   1.360
 0629   556  16.715   0.848   0.220
 0630   556  16.981   1.153   0.633
 0631   556  16.864   0.861   0.217
 0632   556  16.756   0.863   0.291
 0633   556  16.827   0.799   0.174
 0634   556  16.832   0.962   0.538
 0636   556  16.848   0.861   0.176
 0638   556  16.774   1.011   0.591
 0641   556  16.808   1.020   0.655
 0642   556  16.746   0.858   0.332
 0645   556  16.742   0.828   0.199
 0647   556  16.851   1.045   0.548
 0648   556  17.026   1.204   0.756
 0649   556  17.415   1.446   1.458
 0650   556  16.659   0.623   0.393
 0651   556  16.882   0.874  -0.223
 0652   556  17.091   1.280   0.770
 0653   556  16.757   0.559   0.431
 0658   556  16.829   0.908   0.276
 0659   556  17.098   1.225   0.747
 0660   556  17.884   1.482   1.169
 0661   556  16.918   1.014   0.509
 0662   556  16.846   1.066   0.786
 0664   556  16.830   0.859   0.248
 0666   556  16.809   0.998   0.586
 0667   556  17.024   1.183   0.692
 0668   556  16.641   0.586   0.302
 0672   556  17.118   1.488   1.455
 0674   556  17.278   1.309   1.015
 0675   556  16.875   1.045   0.658
 0676   556  17.194   1.243   0.777
 0678   556  17.667   1.445   1.377
 0681   556  16.766   0.696   0.113
 0682   556  16.734   0.644   0.445
 0684   556  17.003   1.371   1.149
 0685   556  16.855   0.783   0.196
 0686   556  16.759   0.745   0.217
 0688   556  16.886   0.620   0.127
 0693   556  16.935   1.042   0.687
 0696   556  16.982   0.368   0.184
 0697   556  16.890   0.773   0.234
 0699   556  16.831   0.606   0.183
 0700   556  17.075   1.216   0.890
 0702   556  16.985   0.979   0.414
 0704   556  16.966   0.893   0.350
 0705   556  16.936   0.847   0.200
 0706   556  16.833   0.322   0.118
 0708   556  16.981   1.023   0.726
 0709   556  16.999   0.698   0.127
 0711   556  16.860   0.751   0.187
 0712   556  17.006   1.038   0.564
 0713   556  17.004   0.892   0.168
 0714   556  17.031   0.926   0.323
 0715   556  16.723   0.563   0.380
 0716   556  16.892   0.800   0.191
 0718   556  17.024   0.952   0.339
 0720   556  17.079   0.765   0.177
 0721   556  16.969   0.706   0.138
 0725   556  17.039   0.767   0.128
 0727   556  16.944   0.962   0.492
 0731   556  17.012   0.821   0.300
 0733   556  17.017   0.773   0.109
 0735   556  17.040   0.791   0.134
 0736   556  17.610   1.438   1.351
 0737   556  17.757   1.545   1.161
 0738   556  16.903   0.715   0.201
 0739   556  17.220   1.156   0.665
 0740   556  17.079   0.859   0.166
 0741   556  16.916   0.648   0.211
 0744   556  16.927   0.765   0.143
 0745   556  16.994   0.872   0.215
 0748   556  17.049   0.844   0.114
 0749   556  16.905   0.984   0.463
 0751   556  16.994   1.015   0.583
 0753   556  16.974   0.905   0.375
 0754   556  16.942   0.839   0.242
 0755   556  17.066   0.893   0.296
 0758   556  16.986   0.833   0.219
 0760   556  17.031   0.778   0.159
 0761   556  17.027   0.871   0.292
 0766   556  17.066   0.737   0.198
 0769   556  17.099   0.998   0.462
 0770   556  17.287   0.781   0.089
 0771   556  16.830   0.504   0.306
 0774   556  17.185   1.143   0.952
 0775   556  17.057   1.038   0.625
 0776   556  17.078   0.986   0.474
 0777   556  17.109   0.973   0.479
 0779   556  17.029   0.637   0.245
 0782   556  17.011   0.796   0.220
 0784   556  17.053   0.646   0.204
 0786   556  17.061   0.859   0.208
 0787   556  16.969   0.819   0.205
 0789   556  17.138   0.765   0.101
 0790   556  16.934   0.388   0.282
 0795   556  17.074   1.030   0.618
 0796   556  17.046   0.607   0.402
 0797   556  17.031   1.080   0.625
 0798   556  17.106   0.838   0.235
 0799   556  17.197   1.024   0.614
 0800   556  17.131   0.740   0.168
 0801   556  17.100   0.786   0.166
 0802   556  17.250   1.230   0.862
 0807   556  17.140   0.771   0.162
 0809   556  17.241   1.015   0.452
 0812   556  17.142   0.750   0.228
 0813   556  17.263   1.112   0.880
 0814   556  17.338   1.262   1.077
 0819   556  17.007   0.637   0.333
 0821   556  16.943   0.350   0.258
 0823   556  17.157   0.794   0.050
 0824   556  17.152   0.794   0.160
 0828   556  17.194   0.758   0.189
 0830   556  17.137   0.875   0.271
 0831   556  17.264   1.038   0.724
 0832   556  17.152   0.820   0.252
 0833   556  17.291   0.972   0.374
 0835   556  17.365   1.224   0.861
 0840   556  17.186   0.812   0.287
 0841   556  17.220   0.790   0.250
 0848   556  17.327   1.034   0.455
 0850   556  17.108   0.548   0.251
 0854   556  17.285   0.892   0.170
 0856   556  17.265   0.770   0.171
 0857   556  17.257   0.876   0.216
 0858   556  17.239   0.908   0.280
 0859   556  17.156   0.833   0.212
 0860   556  17.247   1.055   0.665
 0862   556  17.208   0.801   0.208
 0863   556  17.868   1.484   1.010
 0864   556  17.243   0.983   0.370
 0866   556  17.263   0.872   0.298
 0867   556  17.159   0.949   0.460
 0871   556  17.252   1.010   0.507
 0872   556  17.577   1.416   1.233
 0873   556  17.410   1.327   1.125
 0876   556  17.172   0.554   0.292
 0877   556  16.749   0.378   0.264
 0879   556  17.430   1.078   0.786
 0880   556  17.160   0.359   0.105
 0881   556  17.102   0.339   0.180
 0882   556  17.284   0.943   0.413
 0883   556  17.178   0.776   0.271
 0884   556  17.389   1.036   0.701
 0886   556  17.181   0.733   0.173
 0890   556  17.393   1.244   0.866
 0892   556  17.338   0.830   0.046
 0894   556  17.262   0.930   0.390
 0895   556  17.467   1.105   0.476
 0896   556  17.123   0.650   0.255
 0897   556  17.209   0.858   0.232
 0898   556  17.266   0.929   0.362
 0900   556  17.259   0.787   0.215
 0902   556  17.454   1.193   1.069
 0905   556  17.380   0.761   0.121
 0908   556  18.452   1.465   0.374
 0911   556  17.292   0.783   0.231
 0912   556  17.187   0.845   0.244
 0913   556  17.390   0.933   0.352
 0914   556  17.171   0.404   0.193
 0916   556  17.227   0.814   0.259
 0918   556  17.444   1.063   0.721
 0919   556  17.283   0.668   0.096
 0920   556  17.368   0.913   0.267
 0925   556  17.360   0.919   0.339
 0927   556  17.444   1.033   0.465
 0928   556  17.277   0.718   0.076
 0929   556  17.345   1.015   0.415
 0930   556  17.362   0.952   0.356
 0931   556  17.344   0.803   0.259
 0932   556  17.435   1.063   0.648
 0935   556  17.443   0.914   0.276
 0936   556  17.467   1.124   0.852
 0937   556  17.447   0.748   0.187
 0938   556  17.401   0.900   0.289
 0940   556  17.090   0.492   0.428
 0943   556  17.259   0.881   0.153
 0945   556  17.423   0.980   0.335
 0948   556  17.333   0.770   0.157
 0949   556  17.384   0.751   0.115
 0953   556  17.406   0.980   0.408
 0955   556  17.330   0.449   0.354
 0958   556  17.362   0.937   0.382
 0959   556  17.266   0.772   0.185
 0960   556  17.346   0.758   0.242
 0961   556  17.280   0.529   0.387
 0962   556  17.427   1.136   1.082
 0963   556  17.330   0.914   0.300
 0965   556  17.249   0.845   0.186
 0968   556  17.319   0.864   0.256
 0969   556  17.238   0.357   0.161
 0970   556  17.492   1.187   0.624
 0973   556  17.285   0.541   0.344
 0975   556  17.544   1.103   0.790
 0978   556  17.382   0.854   0.203
 0979   556  17.289   0.971   0.340
 0986   556  17.672   1.297   1.228
 0987   556  17.408   0.842   0.279
 0989   556  17.313   1.136   0.901
 0990   556  17.521   1.045   0.626
 0991   556  17.393   1.195   1.040
 0994   556  17.511   0.915   0.408
 0995   556  17.419   0.700   0.222
 0996   556  17.464   0.900   0.258
 0999   556  17.525   1.241   1.250
 1000   556  17.376   0.938   0.411
 1001   556  17.410   0.880   0.278
 1002   556  17.533   0.985   0.486
 1003   556  17.555   0.994   0.437
 1009   556  17.406   0.795   0.183
 1010   556  17.333   0.986   0.497
 1011   556  17.510   0.945   0.334
 1012   556  17.434   0.757   0.255
 1013   556  17.519   1.046   0.568
 1015   556  17.379   0.739   0.158
 1018   556  17.385   0.780   0.134
 1019   556  17.570   1.174   0.692
 1023   556  17.187   0.902   0.275
 1024   556  17.371   0.761   0.153
 1025   556  17.383   1.186   1.001
 1026   556  17.639   1.183   1.066
 1029   556  17.429   0.830   0.208
 1032   556  17.461   0.766   0.216
 1034   556  17.461   0.768   0.268
 1035   556  17.420   0.788   0.207
 1038   556  17.743   1.199   1.051
 1041   556  17.419   0.890   0.277
 1042   556  17.447   0.753   0.216
 1044   556  17.426   0.830   0.262
 1045   556  17.540   0.825   0.150
 1046   556  17.790   1.249   1.185
 1048   556  17.463   0.628   0.359
 1050   556  17.624   1.053   0.540
 1053   556  17.761   1.259   0.944
 1057   556  17.474   0.819   0.262
 1058   556  17.488   0.877   0.294
 1059   556  17.545   0.855   0.265
 1060   556  17.660   1.052   0.560
 1061   556  17.501   0.992   0.503
 1063   556  17.535   0.828   0.277
 1064   556  17.592   0.950   0.296
 1069   556  17.591   1.021   0.682
 1072   556  17.615   0.829   0.118
 1074   556  17.560   0.931   0.347
 1075   556  17.439   0.609   0.390
 1077   556  17.637   0.949   0.231
 1078   556  17.607   1.216   1.034
 1079   556  17.610   0.829   0.173
 1082   556  17.552   0.805   0.143
 1085   556  17.616   0.829   0.215
 1086   556  17.626   0.938   0.344
 1087   556  17.632   0.952   0.350
 1090   556  17.395   0.561   0.335
 1091   556  17.565   0.749   0.045
 1093   556  17.538   0.999   0.377
 1095   556  17.503   0.805   0.178
 1098   556  17.651   0.960   0.397
 1099   556  17.542   0.710   0.164
 1104   556  17.523   1.159   0.783
 1105   556  18.119   1.392   1.324
 1109   556  17.442   0.596   0.340
 1110   556  17.603   1.016   0.645
 1112   556  17.542   0.841   0.215
 1114   556  17.505   0.872   0.280
 1117   556  17.559   0.946   0.354
 1120   556  17.949   1.081   0.455
 1121   556  17.616   0.860   0.240
 1122   556  17.651   0.943   0.359
 1123   556  17.402   0.508   0.441
 1125   556  17.417   0.789   0.251
 1126   556  17.550   0.845   0.247
 1127   556  17.635   0.884   0.069
 1130   556  17.780   1.101   0.535
 1132   556  17.614   0.775   0.139
 1134   556  17.927   1.319   1.169
 1138   556  17.694   0.877   0.262
 1139   556  17.893   1.327   1.425
 1140   556  17.599   0.825   0.219
 1143   556  17.601   0.950   0.443
 1144   556  17.627   0.920   0.387
 1145   556  17.635   0.745   0.302
 1147   556  17.618   0.810   0.191
 1151   556  17.686   0.868   0.260
 1153   556  17.848   1.205   1.180
 1154   556  17.728   1.218   1.044
 1155   556  17.708   0.873   0.281
 1159   556  17.364   0.347   0.165
 1160   556  17.747   1.110   0.761
 1164   556  17.670   0.909   0.233
 1168   556  17.764   0.960   0.408
 1170   556  17.715   1.080   0.678
 1171   556  17.610   0.872   0.222
 1172   556  18.761   1.442   1.102
 1173   556  17.728   0.950   0.469
 1175   556  17.608   0.824   0.188
 1176   556  17.828   1.123   0.985
 1177   556  17.643   0.841   0.183
 1178   556  17.729   0.900   0.265
 1179   556  17.657   1.054   0.511
 1180   556  17.601   0.756   0.176
 1183   556  17.719   0.935   0.343
 1185   556  17.770   1.181   0.728
 1186   556  17.796   0.974   0.401
 1187   556  17.644   0.729   0.206
 1188   556  17.651   0.787   0.214
 1189   556  17.734   0.958   0.333
 1190   556  17.785   0.992   0.484
 1191   556  17.696   0.976   0.531
 1192   556  17.737   0.961   0.504
 1195   556  17.761   1.005   0.505
 1197   556  17.692   0.963   0.423
 1198   556  17.776   1.028   0.728
 1201   556  17.676   0.995   0.502
 1206   556  17.674   0.716   0.378
 1208   556  17.564   0.834   0.286
 1210   556  17.713   1.063   0.778
 1215   556  17.725   1.031   0.637
 1216   556  17.654   0.769   0.210
 1217   556  17.621   0.294   0.218
 1221   556  17.777   0.922   0.403
 1222   556  17.623   0.679   0.115
 1225   556  17.649   0.892   0.252
 1226   556  17.567   0.490   0.429
 1228   556  17.597   0.358   0.193
 1230   556  17.735   1.073   0.741
 1231   556  17.871   1.124   0.757
 1233   556  17.467   0.447   0.383
 1234   556  17.691   0.873   0.232
 1236   556  17.637   0.570   0.406
 1237   556  17.622   0.716   0.126
 1241   556  17.754   0.655   0.060
 1245   556  18.352   1.335   1.379
 1247   556  17.649   0.887   0.245
 1248   556  17.533   0.382   0.309
 1251   556  17.772   0.796   0.254
 1252   556  17.701   0.657   0.255
 1253   556  17.737   0.755   0.202
 1254   556  18.013   0.586   0.295
 1255   556  17.801   0.881   0.306
 1257   556  17.779   1.222   1.105
 1258   556  17.584   0.416   0.289
 1260   556  17.764   0.903   0.369
 1261   556  18.041   1.022   0.464
 1262   556  17.834   0.940   0.332
 1269   556  17.825   1.218   0.773
 1272   556  17.733   0.930   0.330
 1274   556  17.762   1.148   0.787
 1275   556  17.735   0.814   0.220
 1276   556  17.786   0.570   0.251
 1277   556  17.798   0.883   0.347
 1279   556  17.872   1.039   0.510
 1280   556  17.586   0.812   0.171
 1286   556  17.786   0.886   0.428
 1287   556  17.846   0.978   0.474
 1290   556  17.829   0.932   0.452
 1295   556  17.818   1.402   1.188
 1296   556  17.797   0.973   0.532
 1297   556  17.796   1.091   0.724
 1298   556  17.863   0.771   0.228
 1299   556  17.715   0.602   0.378
 1301   556  17.755   0.804   0.194
 1302   556  17.598   0.772   0.229
 1303   556  17.754   0.574   0.326
 1304   556  17.872   0.890   0.269
 1305   556  17.853   0.747   0.148
 1307   556  17.876   0.936   0.208
 1308   556  17.885   0.795   0.153
 1309   556  18.120   0.941   0.381
 1310   556  17.429   0.760   0.304
 1313   556  17.765   0.753   0.214
 1315   556  17.631   0.424  -0.267
 1319   556  17.933   1.089   0.673
 1320   556  17.859   1.226   1.119
 1321   556  17.836   1.042   0.605
 1322   556  17.738   0.396   0.362
 1323   556  17.958   0.883   0.204
 1324   556  17.915   0.871   0.247
 1326   556  17.991   0.976   0.282
 1327   556  17.879   0.784   0.200
 1328   556  17.881   0.838   0.178
 1330   556  17.746   0.837   0.287
 1331   556  17.783   0.918   0.282
 1332   556  17.866   0.901   0.223
 1333   556  17.861   1.099   0.697
 1334   556  18.004   1.323   1.479
 1335   556  18.251   1.371   1.049
 1336   556  18.315   1.370   0.924
 1339   556  17.768   0.780   0.155
 1340   556  17.679   0.452   0.409
 1341   556  17.742   0.437   0.298
 1342   556  17.811   0.909   0.306
 1343   556  17.934   1.028   0.578
 1347   556  17.897   0.512   0.353
 1348   556  18.062   1.159   0.603
 1349   556  17.661   0.422   0.310
 1352   556  17.842   0.814   0.242
 1354   556  17.830   0.945   0.265
 1355   556  17.904   0.977   0.444
 1359   556  17.984   0.973   0.534
 1363   556  17.982   0.963   0.342
 1364   556  18.046   1.153   0.932
 1365   556  17.762   0.745   0.245
 1366   556  17.768   0.928   0.294
 1369   556  17.954   0.867   0.254
 1374   556  18.044   1.172   0.606
 1375   556  17.713   0.430   0.349
 1377   556  17.870   0.952   0.394
 1378   556  17.859   0.924   0.335
 1379   556  17.993   0.994   0.379
 1383   556  18.191   1.120   0.424
 1384   556  17.956   1.025   0.552
 1386   556  17.533   0.520   0.427
 1388   556  17.730   0.591   0.328
 1390   556  18.071   1.228   1.024
 1391   556  17.962   1.067   0.714
 1392   556  17.838   0.656   0.185
 1395   556  17.915   0.786   0.194
 1397   556  17.647   0.329   0.144
 1400   556  17.944   0.968   0.505
 1401   556  18.094   0.999   0.327
 1404   556  17.872   1.139   0.896
 1405   556  18.010   0.909   0.261
 1407   556  18.040   1.072   0.589
 1408   556  17.771   0.832   0.216
 1409   556  18.044   1.236   1.066
 1413   556  17.958   1.003   0.442
 1414   556  18.050   0.809   0.118
 1418   556  17.981   0.890   0.349
 1419   556  17.901   0.758   0.168
 1420   556  17.920   0.692   0.254
 1421   556  17.849   0.807   0.361
 1423   556  17.891   0.841   0.200
 1426   556  17.776   0.603   0.300
 1427   556  17.853   1.023   0.457
 1430   556  17.942   0.853   0.254
 1431   556  17.947   0.710   0.290
 1433   556  18.003   1.143   0.841
 1435   556  18.015   0.907   0.317
 1437   556  17.972   0.751   0.113
