UBV CCD observations

  No    Ref    V       B-V     U-B
 1176   155  15.580   0.670   0.340
 1177   155  15.590   0.950   0.400
 1178   155  15.590   0.660   0.210
 1179   155  15.590   1.010   0.560
 1180   155  15.610   1.740   1.090
 1181   155  15.630   0.660   0.250
 1182   155  15.630   0.640   0.370
 1183   155  15.650   0.810   0.320
 1184   155  15.650   1.800   1.220
 1185   155  15.660   0.750   0.340
 1186   155  15.670   1.590   1.190
 1187   155  15.680   1.190   0.580
 1188   155  15.690   0.760   0.310
 1189   155  15.700   0.840   0.260
 1190   155  15.700   1.000   0.690
 1191   155  15.720   0.860   0.270
 1192   155  15.730   0.720   0.270
 1193   155  15.740   1.570         
 1194   155  15.740   0.790   0.270
 1195   155  15.740   0.880   0.350
 1196   155  15.750   0.950   0.530
 1197   155  15.750   0.710   0.210
 1198   155  15.750   0.950   0.440
 1199   155  15.750   1.670   1.250
 1200   155  15.760   1.950   1.380
 1201   155  15.770   0.970   0.490
 1202   155  15.770   0.790   0.300
 1203   155  15.770   1.380   1.020
 1204   155  15.780   2.480   0.750
 1205   155  15.780   2.400         
 1206   155  15.790   0.720   0.100
 1207   155  15.790   1.050   0.460
 1208   155  15.790   2.090   0.810
 1209   155  15.790   0.970   0.030
 1210   155  15.800   0.990   0.640
 1211   155  15.800   0.680   0.270
 1212   155  15.820   1.040   0.400
 1213   155  15.820   0.930   0.330
 1214   155  15.830   0.690   0.270
 1215   155  15.840   0.960   0.420
 1216   155  15.840   0.730   0.160
 1217   155  15.850   0.720   0.170
 1218   155  15.880   0.900   0.170
 1219   155  15.880   0.810   0.530
 1220   155  15.880   0.720   0.350
 1221   155  15.890   2.170         
 1222   155  15.890   1.020   0.270
 1223   155  15.900   1.330   0.940
 1224   155  15.900   0.760   0.530
 1225   155  15.930   1.960   1.230
 1226   155  15.930   0.710   0.080
 1227   155  15.940   0.800   0.390
 1228   155  15.940   0.920   0.290
 1229   155  15.940   1.910   1.060
 1230   155  15.950   0.850   0.500
 1231   155  15.950   0.740   0.190
 1232   155  15.960   1.050   0.900
 1233   155  15.960   0.820   0.390
 1234   155  15.970   1.010   0.480
 1235   155  15.970   0.850   0.490
