UBV CCD observations

  No    Ref    V       B-V     U-B
 2131   334  18.226   1.559   0.524
 2132   334  16.067   1.102   1.645
 2133   334  18.201   1.650  -0.868
 2134   334  16.354   1.431   0.790
 2135   334  15.906   1.521   1.106
 2136   334  16.004   1.096   0.955
 2137   334  18.972   1.280  -0.558
 2138   334  14.501   0.896   0.618
 2139   334  16.023   1.216   1.230
 2140   334  11.691   0.598   0.184
 2141   334  18.903   1.396  -1.860
 2142   334  16.089   1.279   0.513
 2143   334  15.728   1.182   1.180
 2144   334  16.169   1.119   0.693
 2145   334  16.584   1.422   1.566
 2146   334  18.928   1.231  -1.868
 2147   334  16.110   1.327   0.836
 2148   334  16.168   1.318   1.937
 2149   334  15.463   1.065   0.793
 2150   334  16.252   1.207   0.821
 2151   334  18.953   0.148   1.030
 2152   334  15.940   1.242   0.622
 2153   334  18.235   0.874  -0.791
 2154   334  15.609   1.146   0.992
 2155   334  16.439   1.656   0.795
 2156   334  15.475   1.267   0.479
 2157   334  15.750   1.292   2.412
 2158   334  15.894   1.026   0.459
 2159   334  18.570   1.428  -1.211
 2160   334  15.683   1.192   1.156
 2161   334  16.019   1.252   1.285
 2162   334  18.909   0.557  -0.182
 2163   334  15.813   1.022   0.297
 2164   334  15.640   1.258   0.908
 2165   334  15.880   1.315   1.157
 2166   334  15.972   1.500   0.962
 2167   334  14.227   0.661   0.164
 2168   334  14.751   0.941   0.753
 2169   334  17.194   1.520   0.544
 2170   334  15.744   1.214   0.814
 2171   334  15.696   1.113   0.738
 2172   334  18.815   1.779  -1.681
 2173   334  15.980   1.241   0.934
 2174   334  15.672   0.863   0.581
 2175   334  16.154   1.143   0.946
 2176   334  13.039   0.727   0.314
 2177   334  15.822   1.154   1.227
 2178   334  15.863   1.046   0.531
 2179   334  14.078   0.716   0.384
 2180   334  16.099   1.361   0.382
 2182   334  18.658   1.279  -0.536
 2183   334  16.078   1.288   0.850
 2184   334  15.989   1.726   0.596
 2185   334  15.963   1.443   1.606
 2186   334  15.742   1.214   0.456
 2187   334  14.542   0.963   0.684
 2188   334  15.674   1.175   0.713
 2189   334  15.824   1.512   0.805
 2190   334  15.867   1.382   1.437
 2191   334  15.885   1.200   0.804
 2192   334  15.409   1.271   0.937
 2193   334  16.025   1.130   0.812
 2194   334  17.984   1.242  -0.648
 2195   334  15.871   1.112   0.428
 2196   334  15.851   1.093   0.633
 2197   334  18.664   1.477  -0.834
 2198   334  16.445   1.404   1.359
 2199   334  18.897   1.687  -0.200
 2200   334  15.519   1.177   0.729
 2201   334  15.507   1.308   1.641
 2202   334  17.699   1.509  -0.448
 2203   334  15.751   1.112   1.013
 2204   334  16.706   1.364   1.142
 2205   334  15.329   1.103   0.864
 2206   334  15.082   1.251   1.302
 2207   334  18.343   0.499   0.881
 2208   334  16.025   1.205   1.037
 2209   334  18.084   1.187  -1.260
 2210   334  18.917   1.065   0.222
 2211   334  14.495   1.012   0.848
 2212   334  15.656   1.099   0.639
 2213   334  15.005   0.947   0.576
 2214   334  14.874   0.867   0.795
 2215   334  16.547   1.526   0.890
 2216   334  17.060   1.486   0.327
 2217   334  17.891   1.116   0.554
 2218   334  15.314   0.891   0.290
 2219   334  16.082   1.384   1.138
 2220   334  14.730   0.896   0.662
 2221   334  13.464   0.788   0.253
 2222   334  15.972   1.489   1.002
 2223   334  16.609   1.561   0.221
 2224   334  16.026   1.336   1.107
 2225   334  15.675   1.362   0.999
 2226   334  15.677   1.521   1.329
 2227   334  16.900   1.587   0.312
 2228   334  15.851   1.198   1.007
 2229   334  16.164   1.233   0.878
 2230   334  15.324   1.061   0.772
 2231   334  16.546   1.421   0.823
 2232   334  17.621   2.092   0.125
 2233   334  16.365   1.590   0.913
 2234   334  17.399   1.753  -0.289
 2235   334  14.872   1.069   0.743
 2236   334  17.479   1.282   1.129
 2237   334  15.477   1.092   0.523
 2238   334  16.426   1.086   0.878
 2239   334  16.940   1.320   0.262
 2241   334  15.696   1.094  -0.062
 2242   334  13.900   0.850   0.539
 2243   334  16.207   1.804   2.290
 2244   334  16.216   1.370   0.867
 2245   334  15.431   1.022   0.983
 2246   334  17.129   1.704  -0.603
 2248   334  15.941   1.098   0.673
 2249   334  16.455   1.284   0.581
 2250   334  15.619   1.083   0.595
 2251   334  16.032   1.203   0.575
 2252   334  18.268   0.735   0.076
 2253   334  13.912   0.807   0.106
 2254   334  15.814   1.508   1.629
 2255   334  15.523   1.055   0.772
 2256   334  14.336   0.695   0.180
 2257   334  14.250   0.902   0.562
 2258   334  17.557   1.537   1.954
 2259   334  13.636   0.669   0.040
 2260   334  18.266   0.828  -0.195
 2261   334  15.405   1.292   0.401
 2262   334  15.266   1.008   0.594
 2264   334  16.057   1.433   1.350
 2265   334  15.569   1.283   1.169
 2266   334  17.950   1.091  -0.090
 2267   334  15.745   1.591   1.522
 2268   334  17.874   1.299   0.443
 2269   334  15.825   1.407   1.019
 2270   334  15.780   1.201   1.446
 2271   334  16.240   1.148   0.636
 2272   334  14.432   0.811   0.344
 2273   334  15.661   1.287   1.416
 2274   334  16.247   1.561   1.819
 2275   334  16.073   1.444   1.361
 2276   334  15.524   1.208   0.656
 2277   334  16.211   1.490   0.509
 2278   334  16.534   0.964   1.700
 2279   334  18.982   0.624  -0.988
 2280   334  16.049   1.524   0.695
 2281   334  16.163   1.500   1.000
 2282   334  18.540   2.485  -1.558
 2283   334  16.376   1.361   1.222
 2284   334  14.943   1.006   0.481
 2285   334  15.772   1.111   0.755
 2286   334  18.969  -0.161   0.608
 2287   334  16.973   0.782  -0.187
 2288   334  15.794   1.362   0.838
 2289   334  15.814   1.150   0.947
 2290   334  14.604   0.942   0.515
 2291   334  18.364   0.589   0.144
 2292   334  15.228   1.006   0.497
 2293   334  15.807   1.389   0.544
 2294   334  15.687   1.148   1.231
 2295   334  15.346   1.070   0.705
 2296   334  15.733   1.446   1.101
