UBV CCD observations

  No    Ref    V       B-V     U-B
 0270   503  13.641   0.619   0.118
 0271   503  13.660   0.213  -0.081
 0272   503  13.666   0.668   0.251
 0273   503  13.673   0.725   0.194
 0274   503  13.684   0.368  -0.139
 0275   503  13.688   0.618  -0.168
 0276   503  13.707   1.034   0.458
 0277   503  13.717   0.338   0.053
 0278   503  13.722   0.787   0.152
 0279   503  13.724   0.632   0.237
 0280   503  13.726   0.471   0.307
 0281   503  13.749   0.412   0.423
 0282   503  13.749   0.393   0.320
 0283   503  13.758   0.494   0.325
 0284   503  13.761   0.456   0.331
 0285   503  13.762   0.355   0.129
 0286   503  13.768   0.447   0.075
 0287   503  13.780   0.978   0.365
 0288   503  13.787   1.597   1.299
 0289   503  13.791   0.489   0.171
 0290   503  13.793   0.529   0.368
 0291   503  13.799   0.387   0.072
 0293   503  13.805   0.629   0.074
 0294   503  13.805   0.460   0.381
 0295   503  13.811   0.503   0.412
 0296   503  13.812   0.766   0.254
 0297   503  13.833   1.677   1.495
 0298   503  13.836   0.420   0.113
 0299   503  13.852   0.726   0.254
 0300   503  13.853   0.447   0.024
 0301   503  13.857   0.623   0.242
 0302   503  13.857   0.398   0.067
 0303   503  13.860   0.378   0.097
 0304   503  13.863   1.406   1.110
 0305   503  13.865   0.764   0.199
 0306   503  13.873   0.690   0.295
 0307   503  13.874   1.258   0.626
 0308   503  13.875   0.643   0.189
 0309   503  13.878   1.203   0.929
 0310   503  13.880   0.476   0.390
 0311   503  13.882   1.149   1.083
 0312   503  13.887   0.678   0.127
 0313   503  13.889   0.536   0.417
 0314   503  13.897   0.322   0.099
 0315   503  13.901   0.394   0.075
 0316   503  13.908   1.450   1.082
 0317   503  13.911   0.442   0.240
 0318   503  13.919   0.661   0.254
 0319   503  13.922   1.957         
 0320   503  13.934   0.625   0.272
 0321   503  13.936   0.848   0.342
 0322   503  13.941   0.984   0.761
 0323   503  13.941   0.832   0.251
 0324   503  13.956   0.442         
 0325   503  13.963   0.825  -0.076
 0326   503  13.965   0.389   0.085
 0327   503  13.972   1.900         
 0328   503  13.974   0.688   0.094
 0329   503  13.978   1.055   0.794
 0330   503  13.983   0.498   0.352
 0331   503  13.984   0.530   0.570
 0332   503  13.988   1.576   1.278
 0333   503  13.996   0.587   0.316
 0334   503  13.997   0.873   0.345
 0335   503  14.001   0.885   0.331
 0336   503  14.014   0.863   0.296
 0337   503  14.015   0.442   0.381
 0338   503  14.020   0.558   0.209
 0339   503  14.025   0.961   0.741
 0340   503  14.028   1.240         
 0341   503  14.030   0.714   0.417
 0342   503  14.041   0.736   0.199
 0343   503  14.042   0.452   0.059
 0344   503  14.043   0.789   0.192
 0345   503  14.045   0.789   0.267
 0346   503  14.046   0.950   0.408
 0347   503  14.051   0.658   0.564
 0348   503  14.064   0.642   0.210
 0349   503  14.065   0.529   0.203
 0350   503  14.071   0.628   0.352
 0351   503  14.075   0.834   0.304
 0352   503  14.077   0.462   0.435
 0353   503  14.080   0.464  -0.093
 0354   503  14.081   0.747   0.161
 0355   503  14.091   0.656  -0.040
 0356   503  14.103   0.885   0.328
 0357   503  14.109   0.780   0.269
 0358   503  14.128   0.669   0.273
 0359   503  14.131   0.344   0.178
 0360   503  14.160   1.843         
 0361   503  14.165   1.768         
 0362   503  14.165   0.705   0.085
 0363   503  14.173   0.383   0.100
 0364   503  14.173   0.418   0.084
 0365   503  14.178   0.409   0.373
 0366   503  14.179   0.869   0.276
 0367   503  14.185   0.749   0.350
 0368   503  14.188   0.860   0.395
 0369   503  14.188   0.762   0.231
 0370   503  14.196   0.805   0.131
 0371   503  14.205   0.792   0.249
 0372   503  14.206   0.785   0.218
 0373   503  14.206   1.470   1.103
 0374   503  14.210   0.871   0.360
 0375   503  14.210   0.569         
 0376   503  14.218   0.942   0.452
 0377   503  14.219   0.579   0.533
 0378   503  14.225   0.749   0.231
 0379   503  14.229   0.727   0.160
 0380   503  14.229   0.437   0.170
 0381   503  14.229   0.702   0.245
 0382   503  14.235   0.725   0.204
 0383   503  14.236   0.563   0.595
 0384   503  14.240   0.790   0.308
 0385   503  14.247   0.737   0.099
 0386   503  14.251   1.487   1.122
 0387   503  14.254   0.797   0.186
 0388   503  14.258   0.616   0.288
 0389   503  14.260   0.373   0.256
