UBV CCD observations

  No    Ref    V       B-V     U-B
 0118   348  14.050   0.400   0.220
 0119   348  14.070   0.440   0.360
 0120   348  16.730   0.810   0.500
 0121   348  16.250   0.770   0.460
 0122   348  15.880   0.850   0.660
 0123   348  16.250   0.980   0.920
 0124   348  16.090   0.750   0.340
 0125   348  14.620   0.420   0.280
 0126   348  14.840   0.580   0.300
 0127   348  13.590   0.310   0.020
 0128   348  16.910   1.010   0.760
 0129   348  16.800   0.960   0.600
 0130   348  15.350   0.700   0.440
 0131   348  16.750   0.990   0.840
 0132   348  13.970   0.580   0.340
 0133   348  15.260   0.730   0.440
 0134   348  16.490   1.160   0.920
 0135   348  16.940   0.890   0.880
 0136   348  14.640   0.350   0.220
 0137   348  14.620   0.780   0.620
 0138   348  16.800   0.980   0.600
 0139   348  16.980   0.930   0.420
 0140   348  13.550   0.050  -0.140
 0141   348  12.760   0.090  -0.260
 0142   348  14.210   0.410   0.260
 0143   348  14.550   0.640   0.280
 0144   348  13.350   0.670   0.420
 0145   348  13.620   0.500   0.200
 0146   348  14.680   0.630   0.360
 0147   348  15.080   0.880   0.680
 0148   348  16.860   0.910   0.380
 0149   348  14.090   0.320   0.160
 0150   348  15.220   0.650   0.400
 0151   348  16.700   0.880   0.500
 0152   348  15.010   0.640   0.280
 0153   348  16.350   0.850   0.480
 0154   348  14.010   0.460   0.400
 0155   348  13.600   0.450   0.140
 0156   348  16.930   0.900   0.640
 0157   348  12.940   0.170   0.120
 0158   348  14.570   0.520   0.300
 0159   348  14.580   0.460   0.220
 0160   348  16.830   0.820   0.400
 0161   348  12.950   0.120   0.180
 0162   348  16.010   1.150   1.660
 0163   348  14.440   0.670   0.620
 0164   348  16.230   1.010   1.240
 0165   348  16.800   0.790   0.400
 0166   348  14.040   0.350   0.320
 0167   348  15.770   0.730   0.580
 0168   348  17.020   1.000   0.700
 0169   348  15.940   0.820   0.540
 0170   348  14.940   0.460   0.340
 0171   348  16.690   0.940   0.500
 0172   348  15.250   0.520   0.360
 0173   348  16.900   0.990   0.500
 0174   348  15.920   0.960   0.680
 0175   348  16.770   0.970   0.580
 0176   348  14.320   1.560   2.020
 0177   348  16.960   1.060   0.560
 0178   348  15.260   0.950   0.840
 0179   348  16.100   0.730   0.340
 0180   348  14.590   0.590   0.440
 0181   348  13.660   0.230   0.060
 0182   348  12.800   0.390  -0.360
 0183   348  12.900   0.230  -0.340
 0184   348  13.460   0.580   0.040
 0185   348  13.470   1.490   2.300
 0186   348  13.110   0.670   0.820
 0187   348  16.250   0.990   0.380
 0188   348  13.710   0.400   0.180
 0189   348  14.110   0.340   0.080
 0190   348  15.150   0.620   0.320
 0191   348  16.800   0.880   0.540
 0192   348  13.340   1.220   1.500
 0193   348  15.870   0.900   0.620
 0194   348  16.240   1.330   0.480
 0195   348  15.770   0.920   1.060
 0196   348  13.450   0.580  -0.140
 0197   348  12.190   0.190  -0.340
 0198   348  13.710   1.220   1.320
 0199   348  12.890   0.630   0.480
 0200   348  12.540   0.450  -0.080
 0201   348  12.910   0.110   0.080
 0202   348  12.460   0.060  -0.320
 0203   348  12.850   0.360   0.120
 0204   348  12.860   0.090   0.180
 0205   348  12.850   1.260   2.040
 0206   348  13.480   0.370  -0.120
 0207   348  13.680   0.310  -0.140
 0208   348  15.740   1.370         
 0209   348  17.720   1.050         
 0210   348  17.740   1.070         
 0211   348  17.610   1.070         
 0212   348  16.140   1.990         
 0213   348  17.580   0.910         
 0214   348  17.020   0.880         
 0215   348  17.540   1.190         
 0216   348  16.960   1.080         
 0217   348  17.370   1.170         
 0218   348  17.210   1.030         
 0219   348  17.650   1.020         
 0220   348  17.080   1.300         
 0221   348  17.060   1.320         
 0222   348  17.050   1.460         
 0223   348  17.580   1.060         
 0224   348  17.780   0.920         
 0225   348  16.690   1.010         
 0226   348  16.430   1.030         
 0227   348  17.800   1.030         
 0228   348  17.200   1.090         
 0229   348  17.010   1.020         
 0230   348  17.740   1.260         
 0231   348  16.450   1.340         
 0232   348  17.300   1.030         
 0233   348  15.900   0.800         
 0234   348  17.180   0.960         
 0235   348  17.560   1.010         
 0236   348  17.270   1.040         
 0237   348  16.970   1.000         
 0238   348  17.080   1.020         
 0239   348  17.620   1.310         
 0240   348  17.330   1.040         
 0241   348  17.150   1.420         
 0242   348  17.540   1.100         
 0243   348  17.350   1.370         
 0244   348  17.140   1.130         
 0245   348  17.300   1.040         
 0246   348  17.130   1.010         
 0247   348  16.770   1.170         
 0248   348  17.280   1.000         
 0249   348  17.450   1.330         
 0250   348  17.400   1.240         
 0251   348  17.150   0.990         
 0252   348  17.330   1.250         
 0253   348  17.190   1.060         
 0254   348  17.560   1.380         
 0255   348  17.160   1.280         
 0256   348  16.650   0.950         
 0257   348  17.330   1.240         
 0258   348  15.660   1.630         
 0259   348  17.530   1.010         
 0260   348  17.450   0.990         
 0261   348  16.890   1.990         
 0262   348  17.210   1.040         
 0263   348  17.290   1.070         
 0264   348  17.300   0.920         
 0265   348  17.120   1.530         
 0266   348  17.480   1.350         
 0267   348  17.500   1.100         
 0268   348  17.170   0.990         
 1001   307  10.619   0.181  -0.618
 1002   307  11.415   0.318  -0.485
 1003   307  11.441   0.868  -1.234
 1004   307  12.411   0.348  -0.478
 1005   307  12.967   0.453         
 1006   307  12.850   0.394   0.119
 1007   307  12.925   0.369   0.255
 1008   307  13.769   2.009         
 1008   348  13.740   1.860   2.160
 1009   307  13.471   0.634   0.025
 1010   307  13.481   0.476   0.406
 1010   348  13.470   0.310   0.320
 1011   307  13.546   0.365  -0.149
 1011   348  13.600   0.260  -0.220
 1012   307  13.542   0.454   0.104
 1013   307  12.793   0.353         
 1014   307  13.579   0.615   0.062
 1015   307  13.694  -0.633         
 1016   307  13.684   0.297  -0.152
 1017   307  13.643   0.563  -0.034
 1018   307  13.715   0.349  -0.084
 1018   348  13.760   0.180  -0.100
 1019   307  13.729   0.501   0.019
 1019   348  13.680   0.340   0.120
 1020   307  13.770   0.416  -0.152
 1021   307  13.642   0.641   0.154
 1022   307  13.929   0.627   0.568
 1023   307  14.067   0.352  -0.131
 1023   348  14.000   0.220  -0.160
 1024   307  13.955   0.424   0.232
 1024   348  13.890   0.390   0.120
 1025   307  13.848   0.752   0.244
 1025   348  13.870   0.640   0.520
 1026   307  14.023   0.603   0.071
 1026   348  14.090   0.510   0.200
 1027   307  13.968   0.539   0.115
 1027   348  13.930   0.440   0.040
 1028   307  14.048   0.412   0.287
 1029   307  14.017   0.704   0.130
 1030   307  14.001   0.615   0.507
 1031   307  13.991   0.408   0.070
 1031   348  14.020   0.320  -0.060
 1032   307  14.038   0.393   0.102
 1032   348  14.080   0.290   0.060
 1033   307  14.075   0.416   0.338
 1033   348  14.050   0.320   0.260
 1034   307  14.073   0.434   0.039
 1035   307  14.113   0.439   0.152
 1035   348  14.120   0.370   0.020
 1036   307  14.189   1.388         
 1037   307  14.123   0.399   0.139
 1038   307  14.264   0.468   0.044
 1039   307  14.143   0.499   0.189
 1039   348  14.110   0.400   0.120
 1040   307  14.154   0.726   0.160
 1040   348  14.210   0.650   0.280
 1041   307  14.248   0.480   0.069
 1042   307  14.206   0.495   0.447
 1043   307  14.278   0.380   0.140
 1043   348  14.270   0.290   0.060
 1044   307  14.368   0.999  -0.140
 1044   348  14.310   0.940   0.060
 1045   307  14.296   1.698         
 1045   348  14.340   1.590   2.340
 1046   307  14.289   0.481   0.078
 1046   348  14.250   0.360   0.100
 1047   307  14.418   0.423   0.419
 1047   348  14.350   0.390   0.220
 1048   307  14.380   0.439   0.129
 1048   348  14.330   0.290   0.100
 1049   307  14.393   0.602   0.463
 1049   348  14.370   0.520   0.360
 1050   307  14.344   0.459   0.183
 1050   348  15.000   0.580   0.440
 1051   307  14.390   0.489   0.224
 1051   348  14.310   0.390   0.180
 1052   307  14.477   0.681   0.133
 1053   307  14.500   0.615   0.124
 1054   307  14.632   0.040   0.224
 1055   307  14.471   0.804   0.357
 1056   307  14.510   0.602   0.552
 1056   348  14.480   0.510   0.440
 1057   307  14.535   0.738   0.073
 1058   307  14.521   0.504   0.125
 1059   307  14.479   0.420   0.225
 1059   348  14.440   0.290   0.180
 1060   307  14.555   0.658   0.117
 1060   348  14.490   0.560   0.320
 1061   307  14.520   0.460   0.373
 1061   348  14.460   0.390   0.260
 1062   307  14.573   0.893   0.407
 1063   307  14.591   0.697   0.159
 1063   348  14.560   0.550   0.440
 1064   307  14.571   0.541   0.463
 1064   348  14.570   0.480   0.220
 1065   307  14.634   0.866   0.563
 1065   348  14.660   0.630   0.260
 1066   307  14.624   0.515   0.426
 1066   348  14.650   0.440   0.280
 1067   307  14.631   0.473   0.398
 1068   307  14.608   0.626   0.392
 1068   348  14.560   0.550   0.460
 1069   307  14.672   0.434   0.287
 1070   307  14.695   0.490   0.393
 1070   348  14.660   0.400   0.220
 1071   307  14.697   0.726   0.352
 1072   307  14.762   0.419   0.331
 1072   348  14.750   0.370   0.220
 1073   307  14.721   0.705   0.066
 1074   307  14.727   0.496   0.451
 1074   348  14.690   0.420   0.220
 1075   307  14.795   0.452   0.364
 1075   348  14.740   0.370   0.260
 1076   307  14.869   0.839   0.527
 1077   307  14.859   0.602   0.444
 1078   307  14.800   0.428   0.390
 1079   307  14.912   0.482   0.438
 1079   348  14.900   0.340   0.360
 1080   307  14.847   0.781   0.405
 1081   307  14.819   0.605   0.605
 1082   307  14.815   0.519   0.428
 1083   307  14.856   0.627   0.348
 1083   348  14.830   0.540   0.420
 1084   307  14.953   0.884   0.334
 1084   348  14.900   0.820   0.320
 1085   307  14.858   0.504   0.348
 1086   307  14.565   1.107   0.548
 1087   307  14.802   0.698   0.121
 1088   307  15.050   0.507   0.425
 1089   307  14.989   0.543   0.517
 1089   348  14.970   0.450   0.380
 1090   307  15.004   0.816   0.754
 1091   307  15.102   0.927   0.443
 1091   348  15.010   0.880   0.520
 1092   307  14.987   0.605   0.595
 1092   348  14.930   0.540   0.560
 1093   307  15.044   0.729   0.204
 1094   307  15.016   0.504   0.479
 1095   307  14.972   0.455   0.392
 1095   348  14.920   0.370   0.300
 1096   307  15.054   0.749   0.483
 1097   307  15.037   0.697   0.180
 1097   348  15.010   0.600   0.480
 1098   307  15.067   0.963   0.384
 1099   307  15.105   0.504   0.517
 1100   307  15.183   0.706   0.247
 1101   307  15.164   0.535   0.420
 1102   307  15.152   0.514         
 1103   307  15.178   0.676   0.184
 1104   307  15.173   0.693   0.859
 1104   348  15.090   0.640   0.560
 1105   307  15.267   1.047         
 1106   307  15.194   0.790         
 1106   348  15.170   0.660   0.520
 1107   307  15.262   0.650   0.762
 1107   348  15.170   0.630   0.520
 1108   307  15.284   0.944         
 1108   348  15.280   0.840   0.540
 1109   307  15.239   0.808   0.357
 1110   307  15.155   0.701   0.295
 1110   348  15.190   0.630   0.300
 1111   307  15.365   0.779   0.327
 1112   307  15.396   0.833   0.645
 1112   348  15.350   0.690   0.480
 1113   307  15.436   0.977         
 1113   348  15.420   0.910   0.480
 1114   307  15.399   0.588   0.870
 1114   348  15.360   0.510   0.440
 1115   307  15.286   0.754   0.252
 1116   307  15.434   0.674   0.638
 1116   348  15.350   0.680   0.620
 1117   307  15.425   0.797         
 1117   348  15.440   0.720   0.400
 1118   307  15.439   0.898         
 1118   348  15.410   0.770   0.580
 1119   307  15.472   0.769         
 1119   348  15.440   0.680   0.600
 1120   307  15.464   0.710   0.370
 1120   348  15.450   0.600   0.480
 1121   307  15.415   0.859         
 1121   348  15.390   0.730   0.900
 1122   307  15.509   0.854         
 1122   348  15.510   0.770   0.460
 1123   307  15.525   1.124         
 1124   307  15.525   0.865         
 1125   307  15.512   0.813         
 1125   348  15.430   0.770   0.740
 1126   307  15.574   0.763   0.454
 1127   307  15.697   1.108         
 1127   348  15.670   1.010   0.480
 1128   307  15.582   0.883         
 1128   348  15.630   0.840   0.460
 1129   307  15.687   1.735         
 1130   307  15.600   0.924         
 1131   307  15.533   0.805         
 1131   348  15.340   0.830   0.660
 1132   307  15.626   0.751         
 1133   307  15.630   0.960         
 1133   348  15.590   0.940   1.080
 1134   307  15.872   1.431         
 1134   348  15.810   1.410   0.380
 1135   307  15.678   0.940   0.552
 1135   348  15.690   0.880   0.560
 1137   307  15.681   0.740         
 1137   348  15.640   0.720   0.480
 1138   307  16.385   2.569         
 1138   348  16.410   2.500         
 1139   307  15.817   1.340         
 1139   348  15.770   1.270   1.680
 1140   307  15.802   1.045         
 1140   348  15.840   1.000   0.700
 1141   307  15.810   0.685         
 1141   348  15.810   0.630   0.560
 1142   307  15.825   0.811         
 1142   348  15.800   0.730   0.540
 1143   307  16.021   0.948         
 1143   348  15.900   1.010   0.220
 1144   307  15.927   0.906         
 1145   307  15.949   0.924         
 1146   307  15.935   0.747         
 1147   307  16.209   1.379         
 1148   307  15.996   0.770         
 1149   307  16.039   1.051         
 1150   307  15.928   0.932         
 1150   348  15.960   0.820   0.500
 1151   307  15.938   0.878         
 1152   307  16.005   0.880         
 1153   307  16.058   0.832         
 1154   307  16.120   1.211         
 1154   348  16.130   1.140   1.000
 1155   307  16.051   1.191         
 1156   307  16.159   1.241         
 1156   348  16.160   1.190   1.000
 1157   307  16.066   0.802         
 1157   348  16.020   0.760   0.580
 1158   307  16.098   0.843         
 1158   348  16.060   0.780   0.500
 1159   307  16.121   0.770         
 1160   307  16.649   2.858         
 1161   307  16.081   0.917         
 1161   348  16.000   0.910   1.180
 1162   307  16.093   0.774         
 1162   348  16.080   0.710   0.440
 1163   307  16.149   1.021         
 1164   307  16.959   2.605         
 1165   307  16.132   1.135         
 1165   348  16.130   1.110   1.380
 1166   307  16.209   1.093         
 1166   348  16.140   1.090   0.980
 1167   307  16.268   1.107         
 1167   348  16.200   1.060   0.760
 1168   307  16.213   0.963         
 1168   348  16.160   0.890   1.080
 1169   307  16.248   1.038         
 1169   348  16.310   0.850   0.700
 1170   307  16.245   0.922         
 1170   348  16.240   0.890   0.860
 1171   307  16.310   0.939         
 1171   348  16.270   0.890   0.940
 1172   307  16.293   1.067         
 1173   307  16.312   0.866         
 1173   348  17.080   1.110         
 1174   307  16.345   0.907         
 1175   307  16.346   0.791         
 1175   348  16.320   0.710   0.340
 1176   307  16.305   0.786         
 1176   348  16.220   0.830   0.820
 1177   307  16.322   0.941         
 1178   307  16.371   1.120         
 1178   348  16.430   1.050   0.640
 1179   307  16.365   1.133         
 1179   348  16.310   1.080   0.820
 1180   307  16.386   0.847         
 1180   348  16.370   0.780   0.420
 1181   307  16.393  -0.064         
 1182   307  16.407   0.875         
 1182   348  16.390   0.790   0.840
 1183   307  16.426   0.966         
 1184   307  16.550   1.157         
 1184   348  16.490   1.150         
 1185   307  16.576   0.761         
 1186   307  16.446   1.027         
 1186   348  16.400   1.030   0.800
 1187   307  16.491   0.980         
 1188   307  16.547   1.035         
 1189   307  16.588   0.892         
 1189   348  16.580   0.900   0.880
 1190   307  16.624   0.705         
 1191   307  16.604   1.204         
 1192   307  16.621   1.008         
 1193   307  16.700   1.275         
 1194   307  16.843   1.102         
 1195   307  16.951   2.034         
 1196   307  16.657   1.047         
 1196   348  16.650   0.980   0.720
 1197   307  16.666   0.855         
 1197   348  16.650   0.780   0.400
 1198   307  16.695   0.862         
 1199   307  16.709   0.902         
 1199   348  16.660   0.890   0.660
 1200   307  16.755   1.194         
 1200   348  16.790   1.140         
 1201   307  16.779   1.251         
 1202   307  16.721   0.919         
 1203   307  16.732   0.993         
 1204   307  16.764   1.003         
 1204   348  16.760   0.980         
 1205   307  16.833   1.181         
 1206   307  16.864   0.858         
 1207   307  16.761   1.034         
 1208   307  16.838   1.213         
 1209   307  16.962   0.305         
 1210   307  16.973   1.323         
 1210   348  16.840   1.460         
 1211   307  16.809   0.905         
 1211   348  16.790   0.830   0.620
 1212   307  16.832   0.865         
 1213   307  16.858   1.256         
 1213   348  16.830   1.280         
 1214   307  16.798   0.992         
 1214   348  16.830   1.090   0.860
 1215   307  16.867   1.237         
 1216   307  16.832   0.921         
 1216   348  16.850   0.900   0.540
 1217   307  16.998   1.743         
 1217   348  16.940   1.710         
 1218   307  16.835   0.977         
 1219   307  16.886   0.894         
 1220   307  17.471   2.415         
 1221   307  16.898   1.171         
 1222   307  17.110   1.424         
 1223   307  16.912   0.928         
 1223   348  16.920   0.880   0.540
 1224   307  16.961   1.194         
 1225   307  16.934   1.528         
 1226   307  17.024   1.286         
 1226   348  16.960   1.330         
 1227   307  17.254   0.332         
 1228   307  17.001   1.268         
 1229   307  16.914   1.038         
 1230   307  16.939   0.910         
 1231   307  17.044   1.276         
 1231   348  16.980   1.330         
 1232   307  16.965   0.968         
 1233   307  16.979   0.882         
 1234   307  17.007   0.971         
 1235   307  16.997   0.974         
 1236   307  16.995   1.042         
 1237   307  16.988   1.034         
 1237   348  16.970   0.950         
 1238   307  17.286   1.191         
 1239   307  17.034   0.666         
 1240   307  18.194   2.755         
 1241   307  17.051   1.144         
 1242   307  17.680   2.120         
 1243   307  17.480   1.633         
 1244   307  17.088   0.879         
 1245   307  17.120   1.221         
 1245   348  17.100   1.170         
 1246   307  17.306   1.581         
 1247   307  17.200   1.224         
 1247   348  17.210   1.150         
 1248   307  17.262   1.603         
 1249   307  17.267   1.416         
 1250   307  17.177   1.160         
 1252   307  17.148   1.125         
 1253   307  17.197   1.286         
 1254   307  17.208   0.997         
 1255   307  17.221   1.197         
 1256   307  17.263   1.176         
 1257   307  17.458   0.007         
 1258   307  17.315   1.323         
 1259   307  17.315   1.242         
 1261   307  17.231   1.115         
 1262   307  17.307   1.287         
 1263   307  17.356   1.266         
 1264   307  17.320   1.290         
 1265   307  17.367   1.241         
 1266   307  17.450   1.413         
 1267   307  17.380   0.992         
 1268   307  17.357   1.231         
 1269   307  17.333   1.006         
 1270   307  17.444   1.394         
 1270   348  17.450   1.420         
 1271   307  17.322   0.978         
 1272   307  17.329   1.321         
 1273   307  17.289   1.026         
 1274   307  17.453   1.428         
 1275   307  17.312   0.907         
 1275   348  17.390   0.850   0.800
 1276   307  18.962   2.761         
 1277   307  17.342   0.927         
 1278   307  17.672   1.972         
 1279   307  17.392   0.923         
 1280   307  17.460   1.509         
 1281   307  17.360   1.024         
 1281   348  17.290   1.060         
 1282   307  17.561   1.351         
 1283   307  17.443   1.066         
 1284   307  17.508   1.317         
 1285   307  17.598   1.295         
 1285   348  17.590   1.240         
 1286   307  17.458   0.979         
 1286   348  17.380   1.240         
 1287   307  17.448   1.157         
 1288   307  17.598   1.306         
 1289   307  16.797   2.464         
 1290   307  17.808  -0.067         
 1291   307  18.139   2.296         
 1292   307  17.525   1.140         
 1293   307  17.760   1.491         
 1294   307  17.581   1.501         
 1295   307  17.651   1.400         
 1296   307  17.558   1.415         
 1297   307  17.716   1.273         
 1299   307  17.691   1.417         
 1299   348  17.670   1.420         
 1300   307  17.470   4.768         
 1301   307  17.555   1.103         
 1302   307  17.779   1.524         
 1303   307  17.778   1.661         
 1304   307  17.668   1.050         
 1304   348  17.670   1.050         
 1305   307  17.597   1.043         
 1306   307  17.713   1.325         
 1307   307  17.636   1.129         
 1308   307  17.637   1.241         
 1309   307  17.685   1.777         
 1310   307  17.648   0.959         
 1311   307  17.690   1.029         
 1311   348  17.670   0.930         
 1312   307  18.223   2.219         
 1313   307  17.622   1.381         
 1314   307  17.763   1.372         
 1314   348  14.140   1.240   1.660
 1315   307  17.761   0.500         
 1316   307  17.687   1.261         
 1317   307  17.802   1.335         
 1317   348  13.860   0.560   0.400
 1318   307  17.747   1.233         
 1319   307  17.825   1.330         
 1320   307  17.852   1.084         
 1320   348  17.780   1.130         
 1321   307  17.858   1.518         
 1322   307  17.741   1.154         
 1322   348  16.780   1.460         
 1323   307  17.777   1.364         
 1324   307  17.750   1.216         
 1325   307  17.741   1.076         
 1326   307  18.814   2.265         
 1327   307  17.745   0.978         
 1328   307  17.771   1.342         
 1329   307  17.876   1.377         
 1330   307  19.351   3.070         
 1331   307  17.922   1.444         
 1332   307  17.806   1.221         
 1333   307  18.343   0.086         
 1334   307  17.869   1.373         
 1335   307  18.690   2.605         
 1336   307  17.848   1.018         
 1337   307  17.770   1.139         
 1338   307  18.089   1.333         
 1338   348  16.880   1.110         
 1339   307  17.898   1.252         
 1340   307  18.006   0.454         
 1341   307  18.257   1.404         
 1342   307  17.899   1.288         
 1343   307  18.004   1.378         
 1344   307  18.298   1.772         
 1345   307  17.880   1.105         
 1346   307  17.860   1.283         
 1347   307  18.020   1.469         
 1348   307  17.892   1.097         
 1349   307  18.085   1.391         
 1350   307  18.059   1.122         
 1351   307  18.157   1.323         
 1352   307  17.961   1.254         
 1353   307  17.975   1.221         
 1354   307  18.002   1.328         
 1355   307  18.245   1.418         
 1356   307  18.069   1.351         
 1357   307  18.008   1.290         
 1358   307  18.205   1.387         
 1359   307  18.187   1.474         
 1360   307  18.203   1.422         
 1361   307  18.111   1.444         
 1362   307  18.556   1.893         
 1363   307  18.068   1.408         
 1364   307  18.666   2.094         
 1365   307  18.293   1.475         
 1366   307  18.104   1.167         
 1367   307  19.124   2.303         
 1368   307  18.250   1.610         
 1369   307  18.219   1.349         
 1369   348  16.740   1.170         
 1370   307  18.267   0.389         
 1371   307  18.241   1.398         
 1372   307  18.321   1.605         
 1373   307  18.366   1.576         
 1374   307  18.252   1.200         
 1375   307  18.173   1.145         
 1376   307  18.518   1.739         
 1377   307  18.096   1.083         
 1378   307  18.564   1.770         
 1379   307  18.031   2.073         
 1380   307  19.147   2.435         
 1381   307  18.197   1.270         
 1382   307  18.281   1.598         
 1383   307  18.238   1.385         
 1384   307  18.467   1.501         
 1385   307  18.266   1.377         
 1386   307  18.214   1.170         
 1387   307  18.193   1.221         
 1388   307  18.180   1.146         
 1389   307  18.203   1.121         
 1390   307  18.460   1.385         
 1391   307  18.201   1.261         
 1392   307  18.439   1.581         
 1393   307  18.331   1.330         
 1394   307  18.498   1.429         
 1395   307  18.448   1.471         
 1396   307  18.435   1.524         
 1397   307  18.350   1.159         
 1398   307  18.259   1.166         
 1399   307  18.777   1.803         
 1400   307  18.279   1.320         
 1401   307  20.027   2.708         
 1402   307  18.531   1.504         
 1402   348  17.200   1.100         
 1403   307  18.401   1.215         
 1404   307  18.488   1.514         
 1405   307  18.502   1.453         
 1406   307  18.843   1.662         
 1407   307  18.381   1.413         
 1408   307  18.391   1.268         
 1409   307  18.544   1.303         
 1410   307  18.565   1.418         
 1411   307  18.435   1.062         
 1412   307  18.605   1.572         
 1413   307  18.760   1.599         
 1413   348  14.690   0.410   0.280
 1414   307  18.421   1.337         
 1414   348  15.080   0.440   0.320
 1415   307  18.493   0.556         
 1416   307  18.630   1.554         
 1417   307  18.716   1.657         
 1418   307  18.723   1.327         
 1419   307  19.294   2.406         
 1420   307  18.960   1.721         
 1421   307  18.633   1.330         
 1422   307  18.719   1.532         
