UBV CCD observations

  No    Ref    V       B-V     U-B
 0177   479  17.549   0.975  -0.109
 0178   479  17.543   0.951   0.051
 0179   479  17.413   1.054   0.407
 0180   479  17.479   0.905   0.250
 0181   479  17.479   0.905   0.250
 0182   479  17.546   1.080   0.463
 0183   479  17.694   0.948   0.325
 0184   479  19.220   1.175  -0.038
 0185   479  16.741   0.834   0.053
 0186   479  18.072   0.956   0.766
 0187   479  14.779   1.664   0.860
 0188   479  18.143   0.956   0.076
 0189   479  18.255   1.047  -0.646
 0190   479  18.597   0.820   0.578
 0191   479  16.738   0.954   0.308
 0192   479  14.408   1.612   0.876
 0193   479  13.471   0.646   0.038
 0194   479  18.216   1.151  -0.288
 0195   479  18.371   0.868   0.724
 0196   479  11.608   0.520  -0.106
 0197   479  17.319   0.914   0.260
 0198   479  16.412   0.705   0.312
 0199   479  17.021   1.601   1.110
 0200   479  18.173   1.060  -0.384
 0201   479  17.439   1.089   1.004
 0202   479  16.124   1.052   0.164
 0203   479  12.860   0.673   0.117
 0204   479  12.860   0.673   0.117
 0205   479  16.115   0.269   0.616
 0206   479  15.350   0.827   0.169
 0207   479  15.350   0.827   0.169
 0208   479  20.110   1.056         
 0209   479  20.344   1.559         
 0210   479  20.565   1.164         
 0211   479  20.550   1.151         
 0212   479  18.936   1.357         
 0213   479  19.990   1.295         
 0214   479  19.353   1.139         
 0215   479  19.439   1.132         
 0216   479  20.271   1.518         
 0217   479  20.110   1.305         
 0218   479  19.281   1.231         
 0219   479  18.073   1.309         
 0220   479  19.263   1.222         
 0221   479  19.581   1.593         
 0222   479  19.090   1.193         
 0223   479  18.728   1.052         
 0224   479  20.294   1.324         
 0225   479  19.374   0.952         
 0226   479  18.009   1.222         
 0227   479  19.238   1.475         
 0228   479  20.325   1.571         
 0229   479  19.569   1.067         
 0230   479  21.281   1.522         
 0231   479  20.070   1.129         
 0232   479  19.543   1.558         
 0233   479  19.020   1.244         
 0234   479  19.895   1.184         
 0235   479  19.097   1.158         
 0236   479  19.650   1.190         
 0237   479  20.110   1.132         
 0238   479  20.744   1.166         
 0239   479  19.931   1.084         
 0240   479  20.439   1.652         
 0241   479  18.299   1.056         
 0242   479  20.975   1.128         
 0243   479  17.515   1.466         
 0244   479  20.451   1.102         
 0245   479  19.862   1.181         
 0246   479  20.592   1.241         
 0247   479  20.244   1.273         
 0248   479  19.078   1.103         
 0249   479  20.350   1.352         
 0250   479  20.737   1.569         
 0251   479  20.255   1.284         
 0252   479  20.448   0.920         
 0253   479  18.701   1.041         
 0254   479  19.352   1.109         
 0255   479  19.284   1.256         
 0256   479  19.845   1.409         
 0257   479  20.068   1.200         
 0258   479  19.831   1.038         
 0259   479  19.587   1.648         
 0260   479  19.560   1.191         
 0261   479  19.027   1.083         
 0262   479  19.855   1.147         
 0263   479  19.206   1.260         
 0264   479  20.172   1.125         
 0265   479  20.144   1.510         
 0266   479  20.856   1.351         
 0267   479  20.519   1.089         
 0268   479  21.134   1.345         
 0269   479  20.106   1.497         
 0270   479  20.401   1.180         
 0271   479  19.986   1.402         
 0272   479  19.041   1.020         
 0273   479  18.891   1.157         
 0274   479  19.882   1.319         
 0275   479  19.956   1.326         
 0276   479  20.213   1.134         
 0277   479  19.420   1.237         
 0278   479  21.279   0.836         
 0279   479  20.567   1.346         
 0280   479  20.138   1.157         
 0281   479  19.063   1.288         
 0282   479  20.526   1.106         
 0283   479  19.219   1.174         
 0284   479  18.718   1.131         
 0285   479  20.234   1.085         
 0286   479  19.818   1.099         
 0287   479  20.533   1.432         
 0288   479  20.188   1.184         
 0289   479  18.875   1.037         
 0290   479  20.674   1.366         
 0291   479  19.750   1.166         
 0292   479  20.737   1.465         
 0293   479  18.573   1.125         
 0294   479  19.350   1.119         
 0295   479  19.250   1.148         
 0296   479  19.516   2.050         
 0297   479  20.408   1.157         
 0298   479  19.024   1.029         
 0299   479  19.873   1.184         
 0300   479  18.056   1.155         
 0301   479  20.620   1.387         
 0302   479  19.251   1.404         
 0303   479  19.863   1.546         
 0304   479  20.721   1.144         
 0305   479  20.416   1.165         
 0306   479  22.440   0.517         
 0307   479  20.028   1.689         
 0308   479  20.575   1.070         
 0309   479  20.020   1.699         
 0310   479  20.793   1.410         
 0311   479  20.213   1.279         
 0312   479  19.635   1.279         
 0313   479  20.736   1.166         
 0314   479  19.976   1.235         
 0315   479  19.859   1.085         
 0316   479  19.555   1.407         
 0317   479  19.924   1.101         
 0318   479  19.899   1.151         
