UBV CCD observations

  No    Ref    V       B-V     U-B

0128	121	8.86	1.59	
0132	121	9.69	1.36	
0139	121	9.72	1.37	
0160	121	9.84	1.36	
0161	121	9.98	1.1	
0162	121	10.3	1.26	
0164	121	10.47	1.12	
0165	121	10.48	1.1	
0171	121	10.48	1.11	
0174	121	10.54	0.57	
0177	121	10.55	1.1	
0179	121	10.55	1.12	
0187	121	10.58	1.1	
0188	121	10.59	1.12	
0194	121	10.6	0.34	
0196	121	10.7	0.11	
0197	121	10.76	1.13	
0201	121	10.78	0.94	
0202	121	10.93	1.15	
0204	121	10.94	0.22	
0207	121	10.99	0.11	
0208	121	11.06	0.19	
0212	121	11.08	0.43	
0213	121	11.1	0.85	
0218	121	11.2	1.08	
0219	121	11.24	1.1	
0221	121	11.25	0.41	
0222	121	11.26	0.62	
0223	121	11.28	0.13	
0226	121	11.31	0.61	
0229	121	11.32	0.29	
0234	121	11.33	1.07	
0235	121	11.44	1.06	
0238	121	11.52	1.05	
0240	121	11.52	0.87	
0241	121	11.52	0.7	
0242	121	11.55	0.41	
0243	121	11.57	0.68	
0247	121	11.63	1.05	
0250	121	11.72	0.51	
0252	121	12.04	0.6	
0253	121	12.08	0.78	
0257	121	12.09	1.01	
0258	121	12.22	0.57	
0259	121	12.23	0.99	
0265	121	12.25	0.62	
0267	121	12.26	0.26	
0269	121	12.26	0.57	
0270	121	12.28	0.38	
0271	121	12.29	0.68	
0276	121	12.31	0.99	
0278	121	12.37	0.58	
0281	121	12.37	0.75	
0284	121	12.43	0.62	
0285	121	12.51	0.66	
0286	121	12.51	0.6	
0287	121	12.53	0.59	
0289	121	12.54	0.59	
0291	121	12.56	0.59	
0293	121	12.6	0.64	
0294	121	12.6	0.78	
0299	121	12.62	0.72	
0300	121	12.63	0.59	
0301	121	12.65	0.58	
0306	121	12.65	0.61	
0313	121	12.65	0.69	
0315	121	12.65	0.62	
0320	121	12.65	0.57	
0322	121	12.65	0.52	
0324	121	12.66	0.6	
0325	121	12.67	0.62	
0326	121	12.68	0.68	
0335	121	12.69	0.63	
0336	121	12.69	0.62	
0338	121	12.69	0.57	
0340	121	12.69	0.56	
0346	121	12.69	0.58	
0350	121	12.7	0.56	
0351	121	12.7	0.48	
0352	121	12.7	0.57	
0358	121	12.71	0.91	
0360	121	12.72	0.55	
0362	121	12.72	0.68	
0365	121	12.73	0.59	
0366	121	12.73	0.74	
0367	121	12.73	0.58	
0368	121	12.73	0.55	
0370	121	12.75	0.76	
0373	121	12.76	0.56	
0375	121	12.76	0.59	
0377	121	12.76	0.58	
0380	121	12.78	0.55	
0382	121	12.78	0.81	
0383	121	12.78	0.49	
0384	121	12.79	0.58	
0389	121	12.8	0.55	
0390	121	12.8	0.55	
0394	121	12.81	0.57	
0397	121	12.81	0.59	
0400	121	12.81	0.6	
0405	121	12.82	0.52	
0406	121	12.82	0.56	
0411	121	12.83	0.77	
0430	121	12.83	0.5	
